	word	killer_gold	medion_time
15	what	N	00:00:13.417
16	do	N	00:00:13.417
17	you	N	00:00:13.417
18	need	N	00:00:13.417
19	to	N	00:00:13.417
20	get	N	00:00:13.417
21	actually	N	00:00:14.972
22	it	N	00:00:14.972
23	's	N	00:00:14.972
24	what	N	00:00:14.972
25	you	N	00:00:14.972
26	need	N	00:00:14.972
27	to	N	00:00:14.972
28	get	N	00:00:14.972
29	rook	N	00:00:14.972
37	aw	N	00:00:16.326
38	come	N	00:00:16.326
39	on	N	00:00:16.326
40	man	N	00:00:16.326
41	we	N	00:00:17.301
42	're	N	00:00:17.301
43	off	N	00:00:17.301
44	duty	N	00:00:17.301
45	you	N	00:00:18.614
46	're	N	00:00:18.614
47	off	N	00:00:18.614
48	when	N	00:00:18.614
49	i	N	00:00:18.614
50	say	N	00:00:18.614
51	you	N	00:00:18.614
52	're	N	00:00:18.614
53	off	N	00:00:18.614
78	do	N	00:00:27.274
79	n't	N	00:00:27.274
80	forget	N	00:00:27.274
81	the	N	00:00:27.274
82	ho-hos	N	00:00:27.274
148	i	Y	00:00:53.034
149	can	N	00:00:53.034
150	help	N	00:00:53.034
151	you	N	00:00:53.034
152	over	N	00:00:53.034
153	here	N	00:00:53.034
154	sir	N	00:00:53.034
168	slow	N	00:00:57.176
169	night	N	00:00:57.176
170	kind	N	00:00:58.091
171	of	N	00:00:58.091
191	oh	N	00:01:00.815
192	ca	N	00:01:00.815
193	n't	N	00:01:00.815
194	forget	N	00:01:00.815
195	the	N	00:01:00.815
196	ho-hos	N	00:01:00.815
277	get	N	00:01:13.597
278	out	N	00:01:13.597
279	of	N	00:01:13.597
280	my	N	00:01:13.597
281	way	N	00:01:13.597
282	i	N	00:01:15.431
283	've	N	00:01:15.431
284	got	N	00:01:15.431
285	to	N	00:01:15.431
286	get	N	00:01:15.431
287	in	N	00:01:15.431
288	there	N	00:01:15.431
289	what	N	00:01:17.126
290	the	N	00:01:17.126
291	hell	N	00:01:17.126
292	is	N	00:01:17.126
293	wrong	N	00:01:17.126
294	with	N	00:01:17.126
295	you	N	00:01:17.126
296	people	N	00:01:17.126
297	my	N	00:01:18.501
298	wife	N	00:01:18.501
299	is	N	00:01:18.501
300	still	N	00:01:18.501
301	in	N	00:01:18.501
302	there	N	00:01:18.501
303	why	N	00:01:20.367
304	is	N	00:01:20.367
305	n't	N	00:01:20.367
306	anybody	N	00:01:20.367
307	helping	N	00:01:20.367
308	my	N	00:01:20.367
309	wife	N	00:01:20.367
310	we	N	00:01:23.990
311	're	N	00:01:23.990
312	doing	N	00:01:23.990
313	the	N	00:01:23.990
314	best	N	00:01:23.990
315	we	N	00:01:23.990
316	can	N	00:01:23.990
