	word	killer_gold	medion_time
23	hi	N	00:00:20.786
24	hey	N	00:00:22.185
42	husband	N	00:00:24.036
43	and	N	00:00:24.036
44	wife	N	00:00:24.036
45	got	N	00:00:24.036
46	into	N	00:00:24.036
47	it	N	00:00:24.036
48	hmm	N	00:00:26.016
55	hmm	N	00:00:27.086
56	what	N	00:00:27.140
57	set	N	00:00:27.140
58	them	N	00:00:27.140
59	off	N	00:00:27.140
60	she	N	00:00:27.835
61	caught	N	00:00:27.835
62	him	N	00:00:27.835
63	with	N	00:00:27.835
64	a	N	00:00:27.835
65	hooker	N	00:00:27.835
66	in	N	00:00:27.835
67	their	N	00:00:27.835
68	bed	N	00:00:27.835
69	she	N	00:00:29.171
70	cut	N	00:00:29.171
71	him	N	00:00:29.171
72	he	N	00:00:31.042
73	killed	N	00:00:31.042
74	her	N	00:00:31.042
75	what	N	00:00:32.864
76	about	N	00:00:32.864
77	the	N	00:00:32.864
78	hooker	N	00:00:32.864
79	she	N	00:00:34.098
80	grabbed	N	00:00:34.098
81	his	N	00:00:34.098
82	wallet	N	00:00:34.098
83	and	N	00:00:34.098
84	took	N	00:00:34.098
85	off	N	00:00:34.098
86	i	N	00:00:35.856
87	caught	N	00:00:35.856
88	the	N	00:00:35.856
89	guy	N	00:00:35.856
90	just	N	00:00:35.856
91	sitting	N	00:00:35.856
92	on	N	00:00:35.856
93	a	N	00:00:35.856
94	curb	N	00:00:35.856
95	i	N	00:00:37.796
96	swabbed	N	00:00:37.796
97	his	N	00:00:37.796
98	hands	N	00:00:37.796
99	for	N	00:00:37.796
100	blood	N	00:00:37.796
101	spatter	N	00:00:37.796
102	i	N	00:00:39.615
103	am	N	00:00:39.615
104	super	N	00:00:39.615
105	backed	N	00:00:39.615
106	up	N	00:00:39.615
107	can	N	00:00:40.991
108	this	N	00:00:40.991
109	wait	N	00:00:40.991
110	till	N	00:00:40.991
111	tomorrow	N	00:00:40.991
112	he	N	00:00:42.745
113	's	N	00:00:42.745
114	not	N	00:00:42.745
115	going	N	00:00:42.745
116	anywhere	N	00:00:42.745
117	thanks	N	00:00:44.666
118	mia	N	00:00:44.666
142	yeah	N	00:00:47.865
153	oh	N	00:00:49.046
154	hey	N	00:00:49.046
155	guys	N	00:00:49.046
156	i	N	00:00:49.585
157	could	N	00:00:49.585
158	really	N	00:00:49.585
159	use	N	00:00:49.585
160	a	N	00:00:49.585
161	drink	N	00:00:49.585
162	you	N	00:00:50.582
163	want	N	00:00:50.582
164	to	N	00:00:50.582
165	join	N	00:00:50.582
166	me	N	00:00:50.582
167	i	N	00:00:51.579
168	'm	N	00:00:51.579
169	buying	N	00:00:51.579
170	i	N	00:00:53.123
171	'd	N	00:00:53.123
172	love	N	00:00:53.123
173	a	N	00:00:53.123
174	drink	N	00:00:53.123
175	but	N	00:00:53.123
176	we	N	00:00:53.123
177	made	N	00:00:53.123
178	plans	N	00:00:53.123
179	though	N	00:00:53.123
180	you	N	00:00:54.434
181	did	N	00:00:54.434
182	tomorrow	N	00:00:54.968
183	rain	N	00:00:55.975
184	check	N	00:00:55.975
185	all	N	00:00:57.113
186	right	N	00:00:57.113
187	okay	N	00:01:14.263
209	no	N	00:01:16.694
210	way	N	00:01:16.694
211	you	N	00:01:16.694
212	were	N	00:01:16.694
213	never	N	00:01:16.694
214	married	N	00:01:16.694
215	oh	N	00:01:18.468
216	let	N	00:01:18.468
217	me	N	00:01:18.468
218	guess	N	00:01:18.468
219	you	N	00:01:21.705
220	were	N	00:01:21.705
221	young	N	00:01:21.705
222	he	N	00:01:21.705
223	seemed	N	00:01:21.705
224	more	N	00:01:21.705
225	mature	N	00:01:21.705
226	than	N	00:01:21.705
227	he	N	00:01:21.705
228	really	N	00:01:21.705
229	was	N	00:01:21.705
230	he	N	00:01:21.705
231	swept	N	00:01:21.705
232	you	N	00:01:21.705
233	off	N	00:01:21.705
234	your	N	00:01:21.705
235	feet	N	00:01:21.705
236	and	N	00:01:21.705
237	uh	N	00:01:21.705
238	he	N	00:01:21.705
239	let	N	00:01:21.705
240	you	N	00:01:21.705
241	fall	N	00:01:21.705
242	bruised	N	00:01:25.423
243	but	N	00:01:25.423
244	not	N	00:01:25.423
245	broken	N	00:01:25.423
251	get	N	00:01:27.746
252	you	N	00:01:27.746
253	another	N	00:01:27.746
254	one	N	00:01:27.746
255	no	N	00:01:29.304
256	i	N	00:01:29.304
257	'm	N	00:01:29.304
258	good	N	00:01:29.304
259	thanks	N	00:01:29.304
272	so	N	00:01:33.463
273	you	N	00:01:33.463
274	're	N	00:01:33.463
275	divorced	N	00:01:33.463
276	you	N	00:01:38.915
277	yeah	N	00:01:40.013
278	she	N	00:01:42.746
279	seemed	N	00:01:42.746
280	more	N	00:01:42.746
281	mature	N	00:01:42.746
282	than	N	00:01:42.746
283	she	N	00:01:42.746
284	really	N	00:01:42.746
285	was	N	00:01:42.746
286	swept	N	00:01:42.746
287	me	N	00:01:42.746
288	off	N	00:01:42.746
289	my	N	00:01:42.746
290	feet	N	00:01:42.746
293	kids	N	00:01:45.825
294	uh	N	00:01:47.623
295	yes	N	00:01:47.623
296	i	N	00:01:47.623
297	have	N	00:01:47.623
298	a	N	00:01:47.623
299	daughter	N	00:01:47.623
300	if	N	00:01:50.484
301	she	N	00:01:50.484
302	's	N	00:01:50.484
303	got	N	00:01:50.484
304	her	N	00:01:50.484
305	mother	N	00:01:50.484
306	's	N	00:01:50.484
307	looks	N	00:01:50.484
308	you	N	00:01:50.484
309	're	N	00:01:50.484
310	in	N	00:01:50.484
311	trouble	N	00:01:50.484
325	if	N	00:01:56.259
326	i	N	00:01:56.259
327	do	N	00:01:56.259
328	n't	N	00:01:56.259
329	get	N	00:01:56.259
330	home	N	00:01:56.259
331	soon	N	00:01:56.259
332	i	N	00:01:56.259
333	will	N	00:01:56.259
334	be	N	00:01:56.259
335	in	N	00:01:56.259
336	trouble	N	00:01:56.259
341	thanks	N	00:02:01.104
342	i	N	00:02:08.065
343	needed	N	00:02:08.065
344	this	N	00:02:08.065
345	if	N	00:02:10.765
346	you	N	00:02:10.765
347	're	N	00:02:10.765
348	blowing	N	00:02:10.765
349	me	N	00:02:10.765
350	off	N	00:02:10.765
351	no	N	00:02:10.765
352	worries	N	00:02:10.765
366	but	N	00:02:13.642
367	if	N	00:02:13.642
368	you	N	00:02:13.642
369	're	N	00:02:13.642
370	not	N	00:02:13.642
371	give	N	00:02:19.241
372	me	N	00:02:19.241
373	a	N	00:02:19.241
374	call	N	00:02:19.241
391	wait	N	00:02:25.166
392	a	N	00:02:25.166
393	second	N	00:02:25.166
394	let	N	00:02:26.844
395	me	N	00:02:26.844
396	walk	N	00:02:26.844
397	you	N	00:02:26.844
398	to	N	00:02:26.844
399	your	N	00:02:26.844
400	car	N	00:02:26.844
415	i	N	00:02:38.865
416	ca	N	00:02:38.865
417	n't	N	00:02:38.865
418	do	N	00:02:38.865
419	this	N	00:02:38.865
420	tonight	N	00:02:38.865
421	i	N	00:02:40.695
422	i	N	00:02:41.992
423	'll	N	00:02:41.992
424	call	N	00:02:41.992
425	you	N	00:02:41.992
442	what	N	00:02:43.922
443	the	N	00:02:43.922
444	hell	N	00:02:43.922
445	is	N	00:02:43.922
446	your	N	00:02:43.922
447	problem	N	00:02:43.922
462	go	N	00:02:51.361
463	to	N	00:02:51.361
464	hell	N	00:02:51.361
487	you	N	00:02:56.903
