	start	end	text	label
0	00:00:24	00:00:28	Help me!	Y
1	00:00:28	00:00:31	Help me! Somebody, please!	Y
2	00:00:31	00:00:33	Please...	N
3	00:00:33	00:00:35	Oh, God! Somebody help me!	Y
4	00:00:37	00:00:38	Please!	N
5	00:00:38	00:00:40	Help me!	Y
6	00:00:40	00:00:42	Help me!	Y
7	00:00:44	00:00:46	Help me!	Y
8	00:00:46	00:00:47	Help me!	Y
9	00:00:47	00:00:48	Please!	N
10	00:01:13	00:01:14	Hey.	N
11	00:01:14	00:01:17	Heads up. The press is gonna be all over this one.	N
12	00:01:17	00:01:20	Did the count change since you called me?	N
13	00:01:20	00:01:23	mother, father, two teenage boys.	N
14	00:01:23	00:01:25	The sisters were luckier.	Y
15	00:01:25	00:01:27	Teen girl heard a noise, hid in the closet.	Y
16	00:01:27	00:01:30	Alerted the neighbors after all the shouting was done.	N
17	00:01:30	00:01:33	Younger sister's over there.	N
18	00:01:34	00:01:38	They couldn't have killed their father tag team-- soaking wet.	Y
19	00:01:38	00:01:41	What's the matter with your guys?	N
20	00:01:41	00:01:43	They've been inside.	N
21	00:02:31	00:02:34	Put your equipment down, son.	N
22	00:02:39	00:02:41	Put these on.	N
23	00:02:41	00:02:45	I'm going to do a preliminary walk-through.	N
24	00:02:45	00:02:48	You're going to take my notes.	N
25	00:03:03	00:03:04	Don't touch that!	N
26	00:03:04	00:03:06	I want everything exactly the way it was.	N
27	00:03:19	00:03:22	The air smells like copper.	N
28	00:03:22	00:03:24	Lots of blood.	N
29	00:03:24	00:03:26	Breathe through your mouth.	N
30	00:03:26	00:03:29	Yes, sir.	N
31	00:03:52	00:03:58	Male Caucasian approximately 40 years old lying in a pool of blood.	N
32	00:04:02	00:04:04	No drag marks.	N
33	00:04:05	00:04:07	Body does not appear to have been moved.	N
34	00:04:10	00:04:14	Multiple stab wounds to the back and neck.	N
35	00:04:15	00:04:17	Looks like a single-edged blade.	N
36	00:04:17	00:04:25	Force to such a degree that the left and right internal jugular veins have been transected.	N
37	00:04:25	00:04:26	Head faces west.	N
38	00:04:26	00:04:32	Feet pointing east Approximately two feet from the north wall one foot from the south.	N
39	00:04:32	00:04:36	C-Could you take your own notes?	N
40	00:04:36	00:04:38	I think that I'm going to be sick.	N
41	00:04:38	00:04:39	I've got it.	N
42	00:04:39	00:04:41	Go get some fresh air.	N
43	00:04:43	00:04:45	I heard on the scanner. Quadruple.	N
44	00:04:45	00:04:47	Figured you might need a hand.	N
45	00:04:47	00:04:49	You don't sleep, do you?	N
46	00:04:49	00:04:50	Mm.	N
47	00:04:50	00:04:53	Blood swirl on the wall.	N
48	00:04:53	00:04:55	Are you thinking cult?	N
49	00:04:55	00:04:57	Manson?	N
50	00:04:57	00:04:59	Somebody left a message.	Y
51	00:05:02	00:05:04	I need to see the rest of it.	N
52	00:05:12	00:05:15	Female Caucasian.	N
53	00:05:15	00:05:18	Appears to be one stab wound to the throat.	N
54	00:05:18	00:05:26	Transection of left and right carotid arteries with exsanguinating hemorrhage.	N
55	00:05:26	00:05:28	No defense marks.	N
56	00:05:28	00:05:31	She was killed in her sleep.	N
57	00:05:58	00:06:01	Do you feel this?	N
58	00:06:02	00:06:05	Her soul's still in the room.	N
59	00:06:05	00:06:07	There's something else.	N
60	00:08:01	00:08:03	You want a barf bag?	N
61	00:08:03	00:08:06	I want the paramedics that were in this house back here immediately.	N
62	00:08:06	00:08:09	Police escort. Get them on this front lawn now.	N
63	00:08:09	00:08:12	You'd think I work for you instead the other way around.	N
64	00:08:12	00:08:13	Call dispatch.	N
65	00:08:13	00:08:17	You tell my entire graveyard shift that I want them here A.S.A.P.	N
66	00:08:17	00:08:19	All of them, no exceptions.	N
67	00:08:19	00:08:21	Sara, those photos-- blown up times ten.	N
68	00:08:21	00:08:26	Tell the lab that we need every forensics tool available to us here right away.	N
69	00:08:26	00:08:28	This is the only crime scene in Las Vegas tonight.	N
70	00:08:28	00:08:29	Yes, sir.	N
71	00:08:31	00:08:35	The fear in this neighborhood just south of Las Vegas Boulevard is almost palpable.	N
72	00:08:35	00:08:40	Scott Collins, his wife and two sons were brutally murdered in their beds.	N
73	00:08:40	00:08:47	Authorities thus far have offered no comment fueling the fears of the neighbors that a killer is on the lose.	Y
74	00:08:47	00:08:50	It's okay.	N
75	00:08:50	00:08:51	We'll give you clothes.	Y
76	00:08:51	00:08:53	The lab guys just want to see yours.	Y
77	00:08:53	00:08:55	Sergeant, may I?	N
78	00:08:56	00:08:58	( sobbing ) Tina...	Y
79	00:08:58	00:09:01	I'm very sorry about what happened to you tonight.	Y
80	00:09:01	00:09:05	But everything we take from your house can help us find out what happened to your family.	Y
81	00:09:05	00:09:08	When can I be with my sister?	Y
82	00:09:09	00:09:12	She's so scared.	N
83	00:09:16	00:09:17	Soon.	N
84	00:09:17	00:09:19	Detective.	N
85	00:09:33	00:09:34	Hi.	N
86	00:09:36	00:09:37	Is your name Brenda?	N
87	00:09:40	00:09:43	I'm trying to find out who hurt your family.	N
88	00:09:45	00:09:46	Do you think you could help me?	N
89	00:09:49	00:09:52	Did anyone come into your room tonight?	N
90	00:09:52	00:09:54	Through the door?	N
91	00:09:54	00:09:57	Through the window maybe?	N
92	00:10:04	00:10:06	Okay.	N
93	00:10:10	00:10:12	The buffalo.	N
94	00:10:23	00:10:24	The buffalo?	N
95	00:10:26	00:10:29	Who's the buffalo?	N
96	00:10:33	00:10:34	Brenda?	N
97	00:11:00	00:11:02	do not do any interviews.	N
98	00:11:02	00:11:05	don't talk to the sheriff either.	N
99	00:11:05	00:11:07	Media have it right? Four dead?	N
100	00:11:07	00:11:09	The killer was here not two hours ago.	Y
101	00:11:09	00:11:11	He left part of himself behind.	Y
102	00:11:11	00:11:13	Catherine, I need you inside, mapping and blood samples.	N
103	00:11:13	00:11:14	You got it.	N
104	00:11:14	00:11:16	Nick, Warrick-- the perimeter.	N
105	00:11:16	00:11:19	I want to know how he got here how he got in, how he got out, and how he left.	Y
106	00:11:19	00:11:20	I'll take the back. You got the front?	N
107	00:11:20	00:11:22	You got it.	N
108	00:11:33	00:11:35	Hey, O'Riley, Grissom wants to see you.	N
109	00:11:41	00:11:43	They said you were looking for me.	N
110	00:11:43	00:11:45	Hey, stop! Evidence!	N
111	00:11:45	00:11:47	We're going to hug the wall?	N
112	00:11:48	00:11:49	This is the only room with no blood in it.	N
113	00:11:49	00:11:51	There's nothing to disturb.	N
114	00:11:51	00:11:53	You guys will never get it, will you?	N
115	00:12:10	00:12:12	Knife drawer.	N
116	00:12:16	00:12:17	One missing.	N
117	00:12:17	00:12:20	It's the only drawer open.	N
118	00:12:20	00:12:22	The killer knew where they were going.	Y
119	00:12:22	00:12:26	I think the suspect's been in this house before.	Y
120	00:12:28	00:12:30	And this is the first place they stopped tonight.	Y
121	00:12:32	00:12:35	Good. Linoleum.	N
122	00:12:36	00:12:37	The best surface.	N
123	00:12:37	00:12:40	Best surface for what?	N
124	00:12:53	00:12:56	You guys got some toys...	N
125	00:12:56	00:12:59	It's not a toy, O'Riley.	N
126	00:12:59	00:13:01	It's an Electrostatic Dust Print Lifter.	N
127	00:13:02	00:13:06	Okay...	N
128	00:13:06	00:13:08	Like a supercharged lint remover.	N
129	00:13:08	00:13:12	Only it lifts footprints.	N
130	00:13:12	00:13:14	Possibly our killer's.	Y
131	00:13:25	00:13:27	We did everything by the book, sir.	N
132	00:13:27	00:13:32	Relax. I just want to know where you walked in the house and who you touched in there.	N
133	00:13:32	00:13:35	Well, we did use the main entry, and up the stairs.	N
134	00:13:35	00:13:39	But once we saw the husband, we grabbed the walls.	N
135	00:13:39	00:13:41	I felt the pulses in each room.	N
136	00:13:41	00:13:42	Once I found they were dead, we booked.	N
137	00:13:42	00:13:44	Show me the bottom of your shoe.	N
138	00:13:55	00:13:57	Now yours.	N
139	00:14:03	00:14:05	You fellows were both in the kitchen.	N
