	start	end	text
0	00:00:19	00:00:20	Come on, Sky.
1	00:00:21	00:00:24	Sky, come on.
2	00:00:25	00:00:27	Go get it, Sky!
3	00:00:29	00:00:30	Come on, Sky.
4	00:00:30	00:00:32	Bring it back, Sky.
5	00:00:32	00:00:34	Bring it back, Sky.
6	00:00:34	00:00:36	Good girl.
7	00:00:36	00:00:38	That's not Sky's stick.
8	00:00:38	00:00:40	What do you have here, Sky?
9	00:00:40	00:00:42	Come here, girl.
10	00:00:42	00:00:43	What'd you get, here?
11	00:00:43	00:00:45	What is it, Dad?
12	00:00:45	00:00:53	Nothing... it's just... uh, just an old bone probably from a dead animal or something.
13	00:01:08	00:01:13	It's a tibia... or most of a tibia.
14	00:01:13	00:01:15	How long you think it's been out here?
15	00:01:15	00:01:17	Well, long enough for the animals to pick it clean.
16	00:01:17	00:01:20	And long enough for the elements to have washed away any evidence.
17	00:01:21	00:01:22	Evidence of what?
18	00:01:22	00:01:28	Well, it is a leg bone and my guess is that it didn't walk out here by itself.
19	00:01:28	00:01:30	Well, it could have been a hiker who got lost.
20	00:01:30	00:01:34	It's interesting to me how you always expect the worst.
21	00:01:34	00:01:35	You see, that way, I'm never disappointed.
22	00:01:36	00:01:37	And then sometimes I'm nicely surprised.
23	00:01:37	00:01:39	So, can we call it a crime scene?
24	00:01:39	00:01:40	Potential crime scene.
25	00:01:40	00:01:43	Did you know that there's 206 bones in the human body?
26	00:01:44	00:01:47	Yes, Professor, I, too, took Osteology.
27	00:01:47	00:01:50	Well, 205 more bones and we have a complete skeleton.
28	00:01:50	00:01:55	If we find the rest, then we can determine whether or not it was a murder.
29	00:01:55	00:01:59	Well, I feel it in every one of my 206 bones that this was a murder.
30	00:02:01	00:02:38	[Captioning sponsored by CBS and CBS PRODUCTIONS/ ALLIANCE ATLANTIS] Okay, Catherine and I are on the case from Mount Charleston.
31	00:02:38	00:02:40	Nick, we could use your help on that. Outstanding.
32	00:02:40	00:02:41	So I just talked with the academy.
33	00:02:41	00:02:43	We're getting an entire class of cadets meeting us there.
34	00:02:44	00:02:45	All you guys got to go on is a bone? Mm-hmm.
35	00:02:45	00:02:48	The tibia. Where there's one there's usually another.
36	00:02:48	00:02:52	So, we'll do a grid search and we really could use your friend, Teri Miller.
37	00:02:52	00:02:53	I don't think that's necessary.
38	00:02:53	00:02:54	Well, why not?
39	00:02:54	00:02:58	She's a forensic anthropologist specializes in bones and, hello...
40	00:02:58	00:02:59	all we've got is a bone.
41	00:02:59	00:03:02	I know what she specializes in.
42	00:03:02	00:03:04	If we hit a wall, I'll call her.
43	00:03:04	00:03:06	Okay.
44	00:03:06	00:03:10	Sara, Warrick-- dead body in the Lucky Seven Motel.
45	00:03:10	00:03:13	Is that the place with that weird pool?
46	00:03:13	00:03:18	Maid found dead male body in a hotel room.
47	00:03:18	00:03:20	Any chance it's old age?
48	00:03:20	00:03:23	Guy's 23. No.
49	00:03:23	00:03:26	Sounds like a live one.
50	00:03:26	00:03:27	Let's go.
51	00:03:41	00:03:41	Stop!
52	00:03:50	00:03:51	Looks like a piece of skull bone.
53	00:03:59	00:04:00	What are you doing?
54	00:04:00	00:04:02	Bones are porous.
55	00:04:02	00:04:05	They stick to the tongue.
56	00:04:05	00:04:07	This doesn't stick.
57	00:04:07	00:04:09	It's a piece of rock.
58	00:04:09	00:04:11	I-I hope you had your Hepatitis-B shot.
59	00:04:13	00:04:15	Did you?
60	00:04:29	00:04:32	It could be a piece of wrist bone.
61	00:04:32	00:04:34	Well, do you want to suck it?
62	00:04:34	00:04:36	To be sure?
63	00:04:36	00:04:39	Flag man!
64	00:04:53	00:04:56	Flag!
65	00:05:06	00:05:07	Flag!
66	00:05:32	00:05:36	So... you thinking what I'm thinking?
67	00:05:36	00:05:39	How amazing the universe is.
68	00:05:39	00:05:42	Everything made from the same carbon.
69	00:05:42	00:05:45	Stars to trees, trucks to human bones.
70	00:05:45	00:05:47	Mmm... no.
71	00:05:47	00:05:50	I-I was thinking that we have about 100 bone fragments.
72	00:05:50	00:05:52	We could I.D. this body before the end of the shift.
73	00:05:52	00:05:53	Hmm.
74	00:05:55	00:05:57	Stars and trucks?
75	00:06:16	00:06:18	Only in Vegas.
76	00:06:18	00:06:21	Looks like somebody had a par-tay.
77	00:06:21	00:06:22	Here's the wallet.
78	00:06:22	00:06:24	Couple 20s inside.
79	00:06:25	00:06:27	Darren Pyne.
80	00:06:27	00:06:28	Dead at 23.
81	00:06:28	00:06:30	Sign of struggle.
82	00:06:30	00:06:31	I'll dust for prints.
83	00:06:31	00:06:34	Looks like he was whacked over the head with this lamp.
84	00:06:34	00:06:35	Yeah.
85	00:06:35	00:06:37	One hit or there'd be blood.
86	00:06:37	00:06:41	Unless each hit was to a different part on his dome.
87	00:06:41	00:06:44	Who's the room registered to?
88	00:06:44	00:06:47	Well, you know, that would be Celine Dion.
89	00:06:47	00:06:55	But, uh, the bill was charged to the credit card of a Lynn Henry, Eau Claire, Wisconsin.
90	00:06:56	00:06:57	O'Riley, you think...
91	00:06:57	00:07:00	Right. Find out the last place she used her credit card.
92	00:07:18	00:07:19	I love those shoes.
93	00:07:19	00:07:20	You can wear them again.
94	00:07:20	00:07:22	And we have to get your veil.
95	00:07:22	00:07:23	We have to get your veil.
96	00:07:23	00:07:25	Lynn Henry?
97	00:07:26	00:07:27	You know my name.
98	00:07:27	00:07:29	What's yours?
99	00:07:29	00:07:30	I'm Warrick Brown, and this is Sara Sidle.
100	00:07:31	00:07:31	Hi.
101	00:07:32	00:07:33	We're with the Las Vegas Crime Lab.
102	00:07:33	00:07:34	Crime lab?
103	00:07:34	00:07:36	About what?
104	00:07:36	00:07:39	Darren Pyne was found dead in your motel room at the Lucky Seven.
105	00:07:39	00:07:41	Did you know him?
106	00:07:42	00:07:44	Oh, my God.
107	00:07:44	00:07:45	Yes, I-I do know him.
108	00:07:46	00:07:47	Sort of.
109	00:07:47	00:07:49	Sort of?
110	00:07:49	00:07:52	Uh, we, we gave Meg a bachelorette party last night.
111	00:07:52	00:07:54	We hired a male dancer.
112	00:07:54	00:07:58	I didn't want my fiancÃÂ© to know because he's staying at this hotel.
113	00:07:58	00:08:00	So we rented a room in a sort of out-of-the-way place.
114	00:08:00	00:08:02	So, Darren was the dancer?
115	00:08:02	00:08:05	00?
116	00:08:09	00:08:11	Oh, my God!
117	00:08:12	00:08:13	Whoo!
118	00:08:13	00:08:14	If Steve could see me now.
119	00:08:14	00:08:17	No husbands tonight, ladies.
120	00:08:17	00:08:18	Or fiancÃÂ©s.
121	00:08:29	00:08:30	00, he was totally fine.
122	00:08:30	00:08:32	He was danced out, but definitely alive.
123	00:08:35	00:08:36	He didn't leave when you did?
124	00:08:36	00:08:42	No... uh, he asked if he could stay and the room was already paid for, so I didn't see a problem.
125	00:08:42	00:08:45	Lynn, how did you get those bruises on your wrists?
126	00:08:46	00:08:47	Oh, my God!
127	00:08:49	00:08:51	I-I don't know.
128	00:08:51	00:08:52	I-I was totally tipsy last night.
129	00:08:52	00:08:55	I mean, falling all over everything.
130	00:08:55	00:08:56	All right.
131	00:08:56	00:09:00	We'll probably have more questions after the coroner completes his autopsy.
132	00:09:00	00:09:03	If we need to talk to you can we reach you here?
133	00:09:03	00:09:04	Yes.
134	00:09:04	00:09:06	My wedding is tomorrow.
135	00:09:07	00:09:08	Whatever we can do to help.
136	00:09:08	00:09:10	Thanks.
137	00:09:10	00:09:11	Our card.
138	00:09:49	00:09:50	Ankle bone?
139	00:09:51	00:09:52	Medial malleolous?
140	00:09:52	00:09:55	Goes on the bottom of the tibia?
141	00:09:55	00:09:58	That is correct... according to this book.
142	00:09:58	00:10:01	I'll take toe bones for 200, Alex.
143	00:10:15	00:10:21	All the king's horses and all the king's men couldn't put Humpty Dumpty back together again.
144	00:10:21	00:10:22	Hmm.
145	00:10:22	00:10:24	Have we hit a wall yet?
146	00:10:24	00:10:25	No.
147	00:10:25	00:10:28	This was a man, judging by the pelvic bone.
148	00:10:47	00:10:48	Hey, Nicky?
149	00:10:48	00:10:50	Yeah.
150	00:10:50	00:10:53	Let's post this on the Dental Society database-- see if anyone responds.
151	00:11:02	00:11:07	Five times the length of the humerus means this guy was...
152	00:11:07	00:11:09	six feet tall.
153	00:11:09	00:11:13	But we don't know his race and we don't know whether he was right- or left-handed, yet.
154	00:11:13	00:11:17	Well, he was old-- there's some calcification on the rib cartilage.
155	00:11:19	00:11:20	60, 70 years old, maybe.
156	00:11:20	00:11:22	Hmm.
157	00:11:27	00:11:29	Are the bones whispering to you?
158	00:11:37	00:11:39	Look at these jagged marks on the bone.
159	00:11:42	00:11:44	Wait a minute.
160	00:11:46	00:11:48	This guy was chopped up.
161	00:11:48	00:11:49	That's murder.
162	00:11:50	00:11:52	Well, not necessarily.
163	00:11:52	00:11:54	Could have happened postmortem.
164	00:11:54	00:11:57	You know, one of those tractors up in the hills or a mulching machine, maybe.
165	00:11:57	00:11:58	A mulching machine?
166	00:11:58	00:12:01	How long do you plan on ignoring the obvious?
167	00:12:01	00:12:05	A 70-year-old man found in the mountains with clear evidence he was chopped to pieces.
168	00:12:05	00:12:07	That's a... homicide.
169	00:12:07	00:12:10	Well, you should check for hemorrhagic tissue at the bone's tool marks...
170	00:12:12	00:12:12	to be certain.
171	00:12:12	00:12:14	Teri.
172	00:12:14	00:12:15	Hi.
173	00:12:15	00:12:16	Thanks for coming, Teri.
174	00:12:18	00:12:19	I told you I was... calling Teri...
175	00:12:20	00:12:21	...didn't I?
176	00:12:21	00:12:25	Anyway, what were you saying about hemorrhagic tissue?
177	00:12:25	00:12:26	It's blood in the soft tissue.
178	00:12:26	00:12:29	If you find it, it means the guy was alive when he was cut up.
179	00:12:29	00:12:30	Hmm.
180	00:12:30	00:12:33	Well, maybe you two don't need me, after all.
181	00:12:33	00:12:36	I would never turn away a scientist of your talent.
182	00:12:38	00:12:42	Uh, could I have a word with you outside, please?
183	00:12:45	00:12:47	You bring in a specialist without my approval?
184	00:12:48	00:12:52	And you don't bring in one possibly compromise the case, because you two had a relationship?
185	00:12:52	00:12:53	Relationship?
186	00:12:53	00:12:54	I hardly know that woman.
187	00:12:54	00:12:59	Oh... so I guess that dopey look in your eye when she's around is just that.
188	00:12:59	00:13:02	Here's the deal-- we're using Cliff Notes to put that skeleton back together in there.
189	00:13:02	00:13:03	Teri is availing her services.
190	00:13:04	00:13:07	You said she's the best, but hey, if you want me to send her away...
191	00:13:07	00:13:08	Just...
192	00:13:08	00:13:11	check with me about stuff like this, will you?
193	00:13:13	00:13:15	Right.
194	00:13:21	00:13:22	Sorry.
195	00:13:25	00:13:26	So, how'd we do?
196	00:13:26	00:13:28	Not bad.
197	00:13:31	00:13:34	Scaphoid... cuneiform.
198	00:13:34	00:13:39	However, this is a wrist bone and this...
199	00:13:39	00:13:41	is a foot bone.
200	00:13:46	00:13:48	I'm glad you're here.
201	00:13:57	00:14:01	It looks like someone in the Dental Society database saw your posting.
202	00:14:01	00:14:02	Really?
203	00:14:02	00:14:03	Sid Tucker.
204	00:14:03	00:14:04	No way.
205	00:14:04	00:14:06	A local dentist?
206	00:14:06	00:14:08	He has records that go back 30 years.
