	start	end	text
0	00:03:12	00:03:14	Mr. and Mrs. Decomp?
1	00:03:14	00:03:16	Till death do they centrifuge.
2	00:03:16	00:03:18	Yeah, I do know how to read a calendar.
3	00:03:18	00:03:20	I know when you're due in court.
4	00:03:20	00:03:22	I just have a backlog of my own here.
5	00:03:22	00:03:27	Well, when Riley left, it just kind of took us all by surprise.
6	00:03:27	00:03:31	She just left us with a hundred open cases, and we're shorthanded.
7	00:03:31	00:03:34	But I'll get to yours as soon as I can.
8	00:03:47	00:03:48	What is this for?
9	00:03:49	00:03:52	I am training myself to...
10	00:03:52	00:03:55	identify different knife wounds.
11	00:03:55	00:03:58	Do you know how much ballistics gel costs? Don't worry.
12	00:03:58	00:04:00	I'm gonna melt it down and reuse it.
13	00:04:00	00:04:03	You've had quite the busy summer.
14	00:04:03	00:04:05	Advanced Non-Invasive Tissue Imaging.
15	00:04:05	00:04:07	Raman Microspectroscopy.
16	00:04:07	00:04:10	You're already two courses over your training allotment for the whole year.
17	00:04:11	00:04:14	Yes, which is why I paid for them myself, and...
18	00:04:14	00:04:17	took my vacation time...
19	00:04:17	00:04:18	to do them.
20	00:04:18	00:04:20	I know. I like the attitude.
21	00:04:21	00:04:24	You're now officially a CSI-2.
22	00:04:24	00:04:26	Congratulations.
23	00:04:36	00:04:39	Well, this one'll put you off driving for a while.
24	00:04:39	00:04:42	We've got one fatality, and another circling the drain.
25	00:04:42	00:04:46	The driver of the SUV's from L.A.-- prior DUI.
26	00:04:47	00:04:49	Why the red flag?
27	00:04:49	00:04:52	Yeah, it's a lot of press for a traffic accident.
28	00:04:52	00:04:54	They're here for her.
29	00:05:03	00:05:07	Oh, man! That's Olivia Hamilton.
30	00:05:07	00:05:09	The actress?
31	00:05:09	00:05:11	Yeah.
32	00:05:11	00:05:16	I just saw her in that pool hustler movie with Robert Downey, Jr.
33	00:05:16	00:05:17	I liked her.
34	00:05:17	00:05:19	No! No! Move! Move!
35	00:05:19	00:05:21	Olivia!
36	00:05:21	00:05:24	Sir, wait here. Olivia!
37	00:05:24	00:05:25	Olivia!
38	00:05:27	00:05:29	Olivia!
39	00:05:30	00:05:31	No! I have to see her!
40	00:05:33	00:05:35	No traffic cameras.
41	00:05:37	00:05:40	Typical for this part of town.
42	00:05:55	00:05:57	What is it, Ray?
43	00:05:57	00:05:59	Pulverized rubber.
44	00:05:59	00:06:00	Tire dust.
45	00:06:00	00:06:06	The driver of the SUV kept his foot on the gas after he crashed into the other vehicle.
46	00:06:07	00:06:08	We got a pulse.
47	00:06:08	00:06:10	This is one lucky son of a gun.
48	00:06:10	00:06:11	Let's get him out of here stat.
49	00:06:13	00:06:16	Looks we may have an eyewitness.
50	00:06:16	00:06:17	That should add to the circus.
51	00:06:18	00:06:21	Doesn't really matter what he has to say.
52	00:06:21	00:06:24	Everything we need to know...
53	00:06:24	00:06:27	is right here in front of us.
54	00:06:59	00:07:03	I'm still learning About myself, my craft.
55	00:07:03	00:07:08	I guess with every new role, I try and stretch myself a little bit more because...
56	00:07:08	00:07:12	I think the minute you stop learning...
57	00:07:12	00:07:14	you're dead.
58	00:07:53	00:07:57	There's no scoring and no horizontal scrape marks on her car.
59	00:07:58	00:08:00	Hey, come on, people! Stay back!
60	00:08:00	00:08:01	Back behind the line! Let's go!
61	00:08:01	00:08:06	And there are none on the bumper of the SUV, so...
62	00:08:06	00:08:08	she was stopped when he hit her.
63	00:08:24	00:08:31	These yaw marks indicate a gradual turn through the intersection.
64	00:08:31	00:08:32	There's no fresh braking marks, man.
65	00:08:32	00:08:36	This SUV didn't even try to stop.
66	00:08:37	00:08:42	Maybe he passed out, lost control of the vehicle.
67	00:08:42	00:08:45	If he did that, then how'd he keep his foot on the gas?
68	00:08:47	00:08:53	Busy morning. We've got a possible 420 at a weekly on... Boulder Highway.
69	00:08:53	00:08:55	Greg, you take it.
70	00:08:55	00:08:57	Are you serious?
71	00:08:57	00:09:00	You're sending me on a trash run to a fleabag motel?
72	00:09:00	00:09:02	What's the problem?
73	00:09:02	00:09:05	Why me? I mean, there are people here with less seniority.
74	00:09:05	00:09:08	Present and accounted for. It's all right.
75	00:09:08	00:09:10	No, no, that's not the point, Ray.
