	start	end	text
0	00:00:12	00:00:13	Turn around.
1	00:00:16	00:00:17	Go ahead.
2	00:00:17	00:00:18	Next.
3	00:00:31	00:00:33	My kitty's pierced.
4	00:00:34	00:00:35	Want to see?
5	00:00:52	00:00:54	Angels, devils...
6	00:00:54	00:01:00	virgins and sinners, let the foam take you away to your deepest desires.
7	00:01:00	00:01:03	Cleanse yourself.
8	00:01:03	00:01:05	There's no turning back now.
9	00:01:48	00:01:50	Ever been to a foam party?
10	00:01:50	00:01:51	What do you think?
11	00:01:51	00:01:54	Things can get pretty wild.
12	00:01:54	00:01:57	Evidently.
13	00:01:57	00:01:58	You got an I.D. on this guy?
14	00:01:58	00:02:00	Yeah, the deceased is Trey Buchman.
15	00:02:00	00:02:02	Age 21. I got a Vegas I.D.
16	00:02:02	00:02:03	Eyewitnesses?
17	00:02:03	00:02:06	Uh, too much foam.
18	00:02:06	00:02:07	The party was over.
19	00:02:07	00:02:09	Most of the responsible young adults had split.
20	00:02:09	00:02:11	It's amazing how the sight of blood can clear a room.
21	00:02:11	00:02:12	Yeah. I'll tell you what we got.
22	00:02:12	00:02:16	My guys are talking with the girl who found the body, but even sober, she's not going to be much help.
23	00:02:17	00:02:18	Wonder what made this wound?
24	00:02:18	00:02:20	Looks like a puncture.
25	00:02:20	00:02:22	Ice pick, maybe?
26	00:02:23	00:02:25	Well, wow, tell you it's not for the money.
27	00:02:26	00:02:29	I got about three grand here, all in C-notes.
28	00:02:29	00:02:31	Proves the old adage.
29	00:02:31	00:02:32	Which adage is that?
30	00:02:32	00:02:34	You can't take it with you.
31	00:03:08	00:03:11	Foam at the Sinner's Den.
32	00:03:11	00:03:12	I hung out here a few times.
33	00:03:12	00:03:13	Never been.
34	00:03:14	00:03:16	Your knucklehead boyfriend never took you on the party circuit?
35	00:03:16	00:03:17	Uh, pass.
36	00:03:17	00:03:19	That's cool about Vegas.
37	00:03:19	00:03:27	Rain at the Palms, EDEN at Studio 54, RAW at the Luxor, Thursday's Baby's...
38	00:03:27	00:03:30	Hey, look. Some kid dropped dead.
39	00:03:30	00:03:31	It's a shame.
40	00:03:31	00:03:33	Kids OD all the time in nightclubs.
41	00:03:33	00:03:34	They're big boys and girls. This ain't church.
42	00:03:34	00:03:36	I understand that.
43	00:03:36	00:03:40	You understand. You know the kind of rent I pay on a joint like this? Rain or shine, I owe the landlord $50,000.
44	00:03:40	00:03:41	You're breaking my heart, pal.
45	00:03:41	00:03:43	Look, here's how this works.
46	00:03:43	00:03:45	The more you cooperate the sooner you'll be up and running.
47	00:03:45	00:03:47	You don't get it. No, I get it.
48	00:03:47	00:03:49	I got a daughter who's 20, she hangs out.
49	00:03:49	00:03:54	I don't want her to die in a place like this, so do me a favor, get me the VIP list for tonight.
50	00:03:54	00:03:56	And smarten up.
51	00:04:08	00:04:11	There's seminal fluid all over the place.
52	00:04:11	00:04:13	Is this a dance club or a sex club?
53	00:04:13	00:04:15	It's a little of both.
54	00:04:15	00:04:17	Don't you love this town?
55	00:04:17	00:04:19	Whatever you say, Superfly.
56	00:04:26	00:04:28	You guys smell that?
57	00:04:28	00:04:29	Mm-hmm.
58	00:04:30	00:04:31	Smells like strawberries.
59	00:04:31	00:04:33	It's the foam.
60	00:04:33	00:04:35	Reminds me of the Mirage.
61	00:04:35	00:04:41	Steve Wynn didn't like the smell of the volcano erupting, so he changed the fuel mixture.
62	00:04:41	00:04:43	Now it smells like a piña colada.
63	00:04:46	00:04:47	Hey.
64	00:04:47	00:04:49	I got a line on our vic.
65	00:04:49	00:04:52	Trey Buchman, booked a room at the Sphere.
66	00:04:52	00:04:54	E-Wing, room 937.
67	00:05:06	00:05:08	These people are freaks.
68	00:05:10	00:05:12	Got a long dark hair.
69	00:05:15	00:05:16	Vic had short hair.
70	00:05:19	00:05:22	One of our freaks wears pussycat pink.
71	00:05:22	00:05:24	The battle was fierce.
72	00:05:24	00:05:30	The evil sorceress had powerful magic, but the prince was brave and true.
73	00:05:32	00:05:41	Finally, the brave prince slew the sorceress-dragon and went to awaken his beloved princess.
74	00:05:41	00:05:42	You're late, Eddie.
75	00:05:43	00:05:44	Don't start.
76	00:05:44	00:05:46	He climbed the many stairs to the top...
77	00:05:46	00:05:49	You know how much this meant to Lindsey?
78	00:05:49	00:05:51	Can we argue about this later, okay?
79	00:05:53	00:05:56	Her eyes would open with true love's kiss.
80	00:05:56	00:05:58	She's so beautiful.
81	00:05:58	00:05:59	Give me that.
82	00:06:04	00:06:06	Nice perfume.
83	00:06:09	00:06:11	My...
84	00:06:11	00:06:12	Okay.
85	00:06:12	00:06:13	Fine.
86	00:06:14	00:06:15	Is this okay?
87	00:06:15	00:06:16	My prince...
88	00:06:21	00:06:23	My prince...
89	00:06:23	00:06:24	at long last, you've come for me.
90	00:06:24	00:06:26	My...
91	00:06:27	00:06:29	My, my prince...
92	00:06:29	00:06:34	At long last, you've come for me.
93	00:06:43	00:06:45	I'm sorry, baby. You did good, though.
94	00:06:45	00:06:48	Yeah, you were fine, Linds. Great.
95	00:06:48	00:06:50	Hey, and you know what?
96	00:06:50	00:06:53	It's just a play.
97	00:06:53	00:06:54	No, it's not just a play.
98	00:06:54	00:06:57	I was Sleeping Beauty and you guys ruined it.
99	00:06:57	00:06:58	I'm sorry, honey.
100	00:06:58	00:07:03	Hey, I'll bet if you ask Mrs. Parker, she'd let you keep that blue dress.
101	00:07:03	00:07:05	I want to go home.
102	00:07:05	00:07:06	Okay.
103	00:07:06	00:07:08	Let's go home.
104	00:07:08	00:07:09	No, Mom.
105	00:07:09	00:07:11	I want to go with Dad.
106	00:07:12	00:07:14	You sure about that?
107	00:07:16	00:07:17	Okay.
108	00:07:19	00:07:23	Tox report on your foam guy came back negative.
109	00:07:24	00:07:25	Negative?
110	00:07:25	00:07:29	No drugs, no alcohol, no medication, not even an aspirin.
111	00:07:29	00:07:30	That's odd.
112	00:07:30	00:07:32	It was a den of iniquity.
113	00:07:33	00:07:35	What about the neck wound?
114	00:07:35	00:07:39	The sternocleidomastoid muscle and the jugular vein were lacerated.
115	00:07:42	00:07:44	The wound was a bloody mess, probably lethal.
116	00:07:44	00:07:46	Any idea what caused it?
117	00:07:46	00:07:47	Hard to say.
118	00:07:47	00:07:49	Definitely an odd entry wound.
119	00:07:49	00:07:51	Not a knife or sharp object.
120	00:07:51	00:07:54	Probably something blunt, like a pen or a stake of some sort.
121	00:07:54	00:07:55	Anything else?
122	00:07:55	00:07:57	Check this out.
123	00:08:00	00:08:01	Looks like a bite.
124	00:08:01	00:08:04	Spider bite or allergic reaction, maybe?
125	00:08:04	00:08:05	Stand by.
126	00:08:05	00:08:09	I'll process the tissue in histopath, see if it's worth writing home about.
127	00:08:14	00:08:17	I was wondering where I put my nice silver satin thong.
128	00:08:17	00:08:19	Gloves.
129	00:08:22	00:08:29	Okay, we're looking for any kind of blunt object that could've been used to stab our victim in the neck.
130	00:08:33	00:08:35	Glow stick.
131	00:08:37	00:08:38	Ball-point pen.
132	00:08:40	00:08:41	Cell phone antenna.
133	00:08:43	00:08:44	You have the Luminol?
134	00:08:46	00:08:48	Thank you.
135	00:08:58	00:08:59	Nothing.
136	00:09:04	00:09:05	Are we sure it was a blunt object?
137	00:09:14	00:09:16	Size ten, double A.
138	00:09:16	00:09:18	Stilettos, huh?
139	00:09:18	00:09:21	Brings out the toes, accentuates the legs.
140	00:09:21	00:09:23	Murder on the ankles, though.
141	00:09:29	00:09:32	Looks like murder to me.
