	start	end	text
0	00:00:09	00:00:16	I don't know what it is, but the vibe in this place always gets me feeling hot.
1	00:00:16	00:00:19	Sexy.
2	00:00:25	00:00:28	Don't tell me you don't feel it.
3	00:00:28	00:00:30	Do you want to take a ride?
4	00:00:33	00:00:34	Come on.
5	00:00:34	00:00:37	I know you want to.
6	00:00:38	00:00:40	That's why we're here.
7	00:00:40	00:00:42	Right?
8	00:00:47	00:00:48	The hiker called it in.
9	00:00:48	00:00:50	Saw something glittering near the trailhead.
10	00:00:50	00:00:50	Glittering?
11	00:00:50	00:00:53	Yeah, first he thought it was trash, maybe tinfoil.
12	00:00:53	00:00:55	Well, turns out it wasn't tinfoil at all.
13	00:00:58	00:00:59	More like a tin-woman.
14	00:01:00	00:01:02	She never found that yellow brick road.
15	00:01:02	00:01:03	No.
16	00:01:03	00:01:04	This is Crawford.
17	00:01:05	00:01:07	Hey, Nick.
18	00:01:07	00:01:09	Talk about your Silver Surfer, huh?
19	00:01:09	00:01:11	You get any I.D. on her yet? No purse.
20	00:01:11	00:01:13	The only thing on her besides this dress...
21	00:01:15	00:01:17	...is blunt-force trauma.
22	00:01:17	00:01:19	Do we have any idea on the time of death?
23	00:01:19	00:01:21	Jimmy, you got that, yeah?
24	00:01:21	00:01:23	00 a.m.
25	00:01:23	00:01:24	00 a.m.
26	00:01:24	00:01:27	00-- okay, thanks, Jimbo.
27	00:01:27	00:01:28	That's one hell of a sight.
28	00:01:28	00:01:29	Yeah.
29	00:01:29	00:01:31	That's straight out of Goldfinger.
30	00:01:31	00:01:32	What do you make of it?
31	00:01:32	00:01:40	I hate to speculate before we've collected any evidence, but this is Vegas, she could just be eye candy for some rich guy's party, for all we know.
32	00:01:40	00:01:42	Eye candy, really?
33	00:01:42	00:01:45	You can rent pretty girls like this and paint them up for parties nowadays.
34	00:01:45	00:01:49	If she was someone's eye candy fantasy, she's not anymore.
35	00:01:49	00:01:52	They chewed her up, and they spit her out.
36	00:01:52	00:01:54	Only in the Silver State.
37	00:03:36	00:03:40	Looks like our Silver Girl was more than just silver on the outside.
38	00:03:40	00:03:42	I found silver paint in both lungs.
39	00:03:42	00:03:45	So, blunt-force trauma was not cause of death.
40	00:03:45	00:03:46	No, she asphyxiated.
41	00:03:48	00:03:49	In silver paint.
42	00:03:51	00:03:53	Not something you see every day.
43	00:03:53	00:03:55	No, but this is, at least in this town.
44	00:03:55	00:03:57	Our girl here liked to party.
45	00:03:57	00:04:02	Nasal perforations and irritations in the lung passages suggest chronic drug use.
46	00:04:02	00:04:07	And besides the blunt-force trauma, I found other evidence of a struggle before she succumbed to the silver.
47	00:04:08	00:04:11	There's a linear contusion pattern over the trapezius here.
48	00:04:11	00:04:13	Looks like parallel lines.
49	00:04:13	00:04:16	Yeah, kind of like a barbecue grill.
50	00:04:16	00:04:18	Whatever it was, it impacted her strongly.
51	00:04:18	00:04:23	There's also a strange bruising pattern right here between the lines.
52	00:04:23	00:04:26	Dug out some glass particles from her elbow.
53	00:04:26	00:04:27	Might tell us what we're looking at.
54	00:04:28	00:04:30	Thanks, Doc.
55	00:04:30	00:04:31	Hey. Hey.
56	00:04:31	00:04:34	Got an I.D. on our Silver Girl.
57	00:04:34	00:04:36	Her prints were in the system.
58	00:04:36	00:04:39	Ava Montrose, a local with a long sheet.
59	00:04:39	00:04:41	Numerous burglary and drug arrests.
60	00:04:41	00:04:42	Next of kin?
61	00:04:42	00:04:46	Her last known address was her mother's place in Summerlin.
62	00:04:46	00:04:47	Her mom is on her way here now.
63	00:04:47	00:04:50	Sara's going to do the notification.
64	00:04:50	00:04:53	Mrs. Montrose, when was the last time you saw your daughter?
65	00:04:53	00:04:57	I haven't seen Ava for months.
66	00:04:57	00:05:00	I was always afraid something like this was going to happen.
67	00:05:00	00:05:03	Crowds she ran with, places she'd go.
68	00:05:03	00:05:05	What places would that be?
69	00:05:05	00:05:07	Places where you-you buy drugs.
70	00:05:09	00:05:13	Dangerous-looking drug dealer once showed up at our door, looking for her.
71	00:05:13	00:05:15	Did you catch the drug dealer's name?
