	start	end	text
0	00:00:01	00:00:05	Previously on CSI Our serial killer got all of his inspiration the Nine Circles of Hell.
1	00:00:05	00:00:08	Your daughter, Ellie, is one of the girls who may be missing.
2	00:00:08	00:00:09	The pictures I sent online?
3	00:00:09	00:00:11	A client who reached out to my ministry.
4	00:00:11	00:00:14	Oliver Tate. Works for a biotech company.
5	00:00:14	00:00:19	Without an undercover operation, we are all just sitting around waiting for another body to drop.
6	00:00:19	00:00:20	I need to do this, Dad.
7	00:00:20	00:00:21	Stop the SUV.
8	00:00:21	00:00:23	Killer's got Morgan. And Ellie.
9	00:00:23	00:00:24	He's got them both.
10	00:00:27	00:00:36	The Book of Job tells the story of a man who loved God and renounced evil.
11	00:00:36	00:00:40	Until one day, Satan posed a challenge to God.
12	00:00:41	00:00:43	Test this man.
13	00:00:43	00:00:46	Test his faith.
14	00:00:46	00:00:52	When we mourn, we're all tempted to curse God.
15	00:00:52	00:00:56	To give voice to our anger, our confusion.
16	00:00:56	00:00:59	Our sense of powerlessness against evil.
17	00:01:02	00:01:07	Are we being punished for our own sins?
18	00:01:10	00:01:13	Is there something we could have done?
19	00:01:13	00:01:16	You are the angry girl.
20	00:01:24	00:01:26	Get out of the car! Now! Get out!
21	00:01:28	00:01:31	Nick! She's not here. Russell, Morgan's gone.
22	00:01:32	00:01:36	Oliver Tate, LVPD!
23	00:01:36	00:01:37	Go, go!
24	00:01:37	00:01:39	Go left!
25	00:01:39	00:01:40	Yep. Clear. Clear!
26	00:01:40	00:01:41	Sheriff, it's clear.
27	00:01:41	00:01:44	No sign of... Find Tate.
28	00:01:44	00:01:46	Nick, traffic cams showed two SUVs.
29	00:01:46	00:01:47	We're tracking the other one now.
30	00:01:49	00:01:50	I got it.
31	00:01:50	00:01:56	The SUV with Morgan is parked outside a storage facility off of Hill and Decatur.
32	00:02:17	00:02:19	Greg.
33	00:02:19	00:02:20	Greg!
34	00:02:20	00:02:23	Drop back!
35	00:02:32	00:02:34	Greg?
36	00:02:51	00:02:53	Nick, Greg, talk to me. What's going on?
37	00:03:35	00:03:37	Stand by, Russell.
38	00:03:52	00:03:54	It's not Morgan. It sure looks like her, though.
39	00:03:54	00:03:56	Her hair, her dress.
40	00:03:56	00:03:59	I think it's one of the missing girls from Larson's church.
41	00:03:59	00:04:04	The crime scene's staged like the Fifth Circle of Hell.
42	00:04:04	00:04:08	We'll start to process. Uh, get us some help out here, will you?
43	00:04:08	00:04:09	If I may conjecture...
44	00:04:09	00:04:10	John, not now.
45	00:04:10	00:04:12	Your press badge only gets you so much access. No, I understand.
46	00:04:12	00:04:16	This has nothing to do with my being a reporter doing some story right now.
47	00:04:16	00:04:22	If neither Ellie Brass nor CSI Brody were intended to be the killer's next victim, then...
48	00:04:22	00:04:24	then there is still hope, isn't there?
49	00:04:24	00:04:30	There are four circles of Hell left, so... more circles means more time.
50	00:04:30	00:04:31	We are gonna find them.
51	00:04:31	00:04:33	Alive?
52	00:04:33	00:04:35	Or like all the others?
53	00:04:35	00:04:37	We know you're working with Oliver Tate.
54	00:04:37	00:04:39	Oliver Tate. (chuckles)
55	00:04:39	00:04:40	No way.
56	00:04:40	00:04:42	Where are the girls?
57	00:04:42	00:04:44	I already told your guys who stopped me.
58	00:04:44	00:04:46	Now I'm telling you-- I don't know.
59	00:04:46	00:04:48	And we're telling you we don't buy it.
60	00:04:48	00:04:52	Two SUVs, two drivers-- you playing decoy, and whoever was driving the girl.
61	00:04:52	00:04:53	And not just any girl.
62	00:04:53	00:04:56	I know your daughter Ellie from Brother Larson's church.
63	00:04:56	00:04:59	She told me all about you.
64	00:04:59	00:05:00	I'm not your little girl.
65	00:05:02	00:05:04	You're gonna talk to us.
66	00:05:04	00:05:05	Kiss my ass.
67	00:05:05	00:05:07	All right, all right, no, no, no, no.
68	00:05:07	00:05:11	The kid knows where Morgan is, Jim.
69	00:05:11	00:05:14	You want to know why I was driving that SUV?
70	00:05:14	00:05:16	I work for Brother Larson.
71	00:05:16	00:05:18	Talk to him.
72	00:05:18	00:05:20	You set us up, you son of a bitch.
73	00:05:20	00:05:22	I don't know what kind of...
74	00:05:22	00:05:27	intimidation Jake was subjected to, but I know the boy's flesh is weak.
75	00:05:27	00:05:33	Righteousness and a good lawyer, cast out that confession faster than Jesus cast out the moneychangers from the temple.
76	00:05:33	00:05:35	I--I don't way what game you're...
77	00:05:35	00:05:36	you think you're playing here.
78	00:05:36	00:05:41	You--you and Tate are on the hook for four murders, and now two kidnappings.
79	00:05:41	00:05:43	I'm being set up, pal.
80	00:05:43	00:05:45	I'm telling you, Oliver Tate is setting me up.
81	00:05:45	00:05:47	Why would Tate go after you?
82	00:05:47	00:05:49	Obviously, a man of Tate's...
83	00:05:49	00:05:52	dark desires is vulnerable.
84	00:05:52	00:05:55	I tried to blackmail him, but...
85	00:05:55	00:05:57	man wouldn't pay my price, so...
86	00:05:57	00:05:59	I called his bluff.
87	00:05:59	00:06:02	I shared his secrets with his...
88	00:06:02	00:06:04	friends, his employer.
89	00:06:05	00:06:08	Much to his chagrin, I imagine.
90	00:06:08	00:06:10	You don't believe me, do you?
91	00:06:10	00:06:13	No. Admittedly, I've not earned your faith.
92	00:06:13	00:06:17	But... I know someone who has.
93	00:06:17	00:06:21	Someone who was once Tate's favorite forbidden fruit.
94	00:06:21	00:06:24	Someone who once saved your life.
95	00:06:24	00:06:25	Angela?
96	00:06:25	00:06:26	The very same.
97	00:06:26	00:06:34	I should warn you, Mr. Russell, if Oliver Tate is the master of this game, he will never stop until he sees to it...
98	00:06:34	00:06:36	we all burn.
99	00:06:38	00:06:39	Can you hear me?
100	00:06:39	00:06:41	Are you okay?
101	00:06:41	00:06:43	Can you hear me?
102	00:06:43	00:06:46	Are you okay?
103	00:06:46	00:06:48	Can you hear me?
104	00:06:50	00:06:52	Ellie?
105	00:06:52	00:06:54	You're the cop. He said you'd be coming.
106	00:06:59	00:07:00	Who? Who said that?
107	00:07:00	00:07:03	I don't know. I haven't seen his face.
108	00:07:03	00:07:05	All I know is that I was with him at his condo, and then I woke up here.
109	00:07:05	00:07:07	You were with him, too?
110	00:07:07	00:07:09	Yeah.
111	00:07:11	00:07:12	Where are we?
112	00:07:12	00:07:14	What is this place?
113	00:07:14	00:07:16	It's hell.
114	00:07:25	00:07:27	Hyoid bone's broken.
115	00:07:27	00:07:29	Denise Tyler was strangled.
116	00:07:31	00:07:37	Thoracic injuries appear postmortem from being impaled on that spear. Staged.
117	00:07:37	00:07:38	Just like the others.
118	00:07:38	00:07:40	We've seen this latent bruising before.
119	00:07:40	00:07:42	Our last victim.
120	00:07:44	00:07:45	Barb...
121	00:07:45	00:07:47	the...
122	00:07:47	00:07:48	thorns.
123	00:07:48	00:07:50	What does that mean?
124	00:07:50	00:07:52	I don't know.
125	00:07:52	00:07:59	This guy's dropping bodies, he's staging crime scenes and leaving nothing behind to tie him to the murders.
126	00:07:59	00:08:02	Maybe this time he did. This looks like a dried secretion.
127	00:08:04	00:08:07	Perhaps a bead of sweat from the attack.
128	00:08:07	00:08:10	Could be our killer's DNA.
129	00:08:14	00:08:17	Who's the mannequin supposed to be, the Grim Reaper or something?
130	00:08:17	00:08:19	Phlegyas, the boatman.
131	00:08:19	00:08:28	In Dante's Inferno, Virgil escorts Dante down through the Nine Circles of Hell, and Phlegyas here is the one who gets him across the River Styx, the River of Death.
132	00:08:29	00:08:31	I always liked engineering.
133	00:08:31	00:08:34	How wide do you think that door is?
134	00:08:34	00:08:35	I don't know, maybe four feet.
135	00:08:35	00:08:37	And the beam of this boat?
136	00:08:37	00:08:39	At least six.
137	00:08:39	00:08:41	Somebody put this thing together in here.
138	00:08:41	00:08:44	Let's see if we can take it apart real quick.
139	00:08:44	00:08:46	I think there's a seam right here.
140	00:08:48	00:08:50	Ready? Yeah.
141	00:08:56	00:09:01	Balliol's bones-- just like the ones our guy's been leaving behind for us in the Bibles.
142	00:09:01	00:09:11	Yeah, but those dowels had zeros on them; these have zeros and numbers in repeating order from stem to stern.
143	00:09:11	00:09:14	Maybe it's some kind of, uh, sequence, like a code.
144	00:09:18	00:09:20	Tate's leaving us messages.
145	00:09:20	00:09:22	He must've left us something somewhere in that condo.
146	00:09:22	00:09:24	I mean, he know we were gonna tear the place apart.
147	00:09:24	00:09:28	I'm telling you, I haven't found anything, and I mean anything.
148	00:09:28	00:09:31	There is no blood, there are no signs of violence.
149	00:09:31	00:09:34	There is nothing here to even suggest a secondary location.
