	start	end	text
0	00:00:14	00:00:18	Start with you, sir?
1	00:00:21	00:00:22	Check.
2	00:00:22	00:00:25	He doesn't bet, but he keeps a beat.
3	00:00:25	00:00:28	You check. Someone's on a flush draw.
4	00:00:28	00:00:30	Mm, I'll take the free card. Check.
5	00:00:31	00:00:32	I'll check.
6	00:00:34	00:00:35	What do you got, Candyman?
7	00:00:37	00:00:38	Check.
8	00:00:42	00:00:44	Thank you very much.
9	00:00:50	00:00:53	Stiff... typical.
10	00:00:53	00:00:56	I can bet...
11	00:00:56	00:00:57	make it...
12	00:00:57	00:00:58	$2,000.
13	00:00:58	00:01:00	The grinder speaks.
14	00:01:03	00:01:06	We raise $4,000.
15	00:01:06	00:01:07	Call the bet.
16	00:01:07	00:01:09	$2,000. Raise you $2,000.
17	00:01:09	00:01:12	It's all about you, Grinder.
18	00:01:14	00:01:18	I'm going to go get a $2,000 slice of pizza.
19	00:01:20	00:01:25	Well... might as well make it a poker game.
20	00:01:25	00:01:27	I'm all in.
21	00:01:30	00:01:32	What do you got, Southern Iowa?
22	00:01:32	00:01:35	A pain in the ass to my right side.
23	00:01:37	00:01:40	Um... yeah, you might have a winning hand.
24	00:01:40	00:01:43	You might be just trying to buy it.
25	00:01:43	00:01:46	Johnny Chan thought I was too old, too back in the '86 series.
26	00:01:46	00:01:49	You mean, the series where the ball went through Buckner's legs?
27	00:01:50	00:01:52	Save the story, kid. Here's what's what.
28	00:01:52	00:01:54	I got aces. What do you got?
29	00:01:54	00:01:57	Maybe you got trips, maybe king, queen.
30	00:01:57	00:01:59	Maybe you got two pair.
31	00:01:59	00:02:02	Ace hits the board...
32	00:02:02	00:02:03	I win.
33	00:02:03	00:02:04	Club hits the board...
34	00:02:04	00:02:05	I win.
35	00:02:05	00:02:10	Eight, nine hits the board...
36	00:02:10	00:02:11	I win.
37	00:02:11	00:02:13	Here's the math, old man.
38	00:02:13	00:02:14	13 of every suit in the deck.
39	00:02:14	00:02:15	I see three clubs.
40	00:02:15	00:02:19	That means you've got ten coming 37 cards left in the deck.
41	00:02:19	00:02:21	You like those odds?
42	00:02:21	00:02:23	I like 'em a lot better than I like you.
43	00:03:00	00:03:02	You lost?
44	00:03:03	00:03:05	I'm listening.
45	00:03:05	00:03:07	For what?
46	00:03:07	00:03:11	E-C-G... C major chord.
47	00:03:12	00:03:14	All the slots play the same notes-- perfect harmony.
48	00:03:14	00:03:15	Makes people happy.
49	00:03:16	00:03:18	Yeah, except when you're losing.
50	00:03:18	00:03:20	Then you don't hear anything.
51	00:03:28	00:03:29	Hey, guys.
52	00:03:29	00:03:31	Hey, Hank.
53	00:03:31	00:03:32	Sara with you?
54	00:03:32	00:03:33	She's over there.
55	00:03:33	00:03:35	Tell her I said hi. Will do.
56	00:03:37	00:03:38	Thank you.
57	00:03:50	00:03:50	Doyle Pfeiffer.
58	00:03:50	00:03:52	Best poker player in the world.
