	start	end	text
0	00:00:34	00:00:35	You need anything else, hon?
1	00:00:35	00:00:38	He loves his little sister.
2	00:00:38	00:00:39	Look at...
3	00:00:39	00:00:40	I love 'em.
4	00:00:40	00:00:42	Here you go, Miss Connie.
5	00:00:42	00:00:43	Oh, thank you. You're welcome.
6	00:00:43	00:00:45	Edie, did I show you these yet? Aw.
7	00:00:45	00:00:47	Look how precious.
8	00:00:47	00:00:49	I can't believe how big those grandbabies are getting. I know.
9	00:00:49	00:00:51	Hey, guys. Whenever you're ready, okay?
10	00:00:51	00:00:53	Thanks. Thanks, Edie.
11	00:00:53	00:00:57	Sheila, it's 4 Do we really have to fight about this now?
12	00:00:57	00:00:58	Looking good.
13	00:00:58	00:00:59	Not for you, young lady.
14	00:00:59	00:01:01	We've been married for three years.
15	00:01:01	00:01:04	You know me better than that. Strawberries.
16	00:01:04	00:01:12	I don't know what your secret is, but one of these days, you're gonna have to share it with my brother. Babe, why do we keep having the same conversation?
17	00:01:12	00:01:14	It's not going to change anything.
18	00:01:14	00:01:15	But it's not up to you.
19	00:01:15	00:01:19	This time it's up to me.
20	00:01:19	00:01:22	I don't know how you keep that figure drinking one of these every night.
21	00:01:22	00:01:24	Work it off on stage, honey. Trust me.
22	00:01:26	00:01:27	You should come see the show sometime.
23	00:01:27	00:01:30	Yeah.
24	00:01:40	00:01:43	00.
25	00:01:43	00:01:47	I'm-I'm staying a while longer.
26	00:01:47	00:01:49	Is that guy still bothering you?
27	00:01:49	00:01:51	Can't you two make him disappear?
28	00:01:51	00:01:56	Hey, I'll tell you what, we'll have a little talk with him on the way out. Thanks.
29	00:02:01	00:02:03	Looks like your problem disappeared, Edie.
30	00:02:03	00:02:04	3-David-11, respond to 308...
31	00:02:04	00:02:06	Control, 3-David-11, copy.
32	00:02:06	00:02:08	Bye, guys.
33	00:02:08	00:02:11	All right, see you, fellas.
34	00:02:11	00:02:13	I got to get more hash browns.
35	00:02:13	00:02:14	Okay.
36	00:02:38	00:02:41	Hey, you know what I'm talking about, though.
37	00:02:41	00:02:42	I'm talking about the dish with the tortillas and the...
38	00:02:42	00:02:44	Yeah, I know what you mean.
