	start	end	text
0	00:00:30	00:00:31	Come on, Gunner.
1	00:00:31	00:00:33	Let's go.
2	00:00:36	00:00:38	What is wrong with you?
3	00:00:38	00:00:40	Easy.
4	00:01:07	00:01:11	Girl in a culvert pipe at a highway construction site...
5	00:01:12	00:01:14	in the middle of an alfalfa field.
6	00:01:19	00:01:21	You got anything to add?
7	00:01:21	00:01:23	Nothing as poetic.
8	00:01:23	00:01:26	Just... Road crew took off at 3 o'clock.
9	00:01:26	00:01:28	15.
10	00:01:28	00:01:30	Who found the body?
11	00:01:31	00:01:33	Our friend Flicka.
12	00:01:33	00:01:34	Well, there goes that theory.
13	00:01:34	00:01:38	- What's that? - Whoever finds the body is the first suspect.
14	00:01:38	00:01:41	Grissom!
15	00:01:46	00:01:48	What you got?
16	00:01:48	00:01:51	The one thing you don't want at a murder scene.
17	00:01:56	00:01:57	A second body.
18	00:02:30	00:02:32	Who would you like to start with?
19	00:02:32	00:02:34	Which one died first?
20	00:02:35	00:02:37	Identical body temps in vitreous humour.
21	00:02:37	00:02:40	Both women died approximately 12 hours ago.
22	00:02:40	00:02:44	My Uncle Phil used to say you can't kill two birds with one stone.
23	00:02:44	00:02:46	All I can tell you is cause of death.
24	00:02:46	00:02:48	Injury to the cervical spine.
25	00:02:48	00:02:50	Looks to be hands-on.
26	00:02:54	00:02:57	Somebody snapped her neck.
27	00:02:57	00:02:58	She died instantly.
28	00:02:58	00:03:00	Now the blonde.
29	00:03:02	00:03:05	Contusion to the forehead. Not fatal.
30	00:03:05	00:03:07	Whatever cut her face, cut her arm.
31	00:03:07	00:03:11	I found glass in all the incised wounds. Except...
32	00:03:11	00:03:13	for these abrasions on her neck.
33	00:03:13	00:03:16	Fingernails, maybe?
34	00:03:16	00:03:17	Possible sign of struggle.
35	00:03:17	00:03:21	I swabbed the abrasions for foreign DNA. Sent it to the lab.
36	00:03:21	00:03:23	Cause of death?
37	00:03:23	00:03:25	Severed brachial artery. She bled out.
38	00:03:27	00:03:28	Something doesn't seem right.
39	00:03:30	00:03:32	The brunette.
40	00:03:33	00:03:34	Elaborate tattoos.
41	00:03:34	00:03:37	Perfectly dyed hair.
42	00:03:43	00:03:44	Multiple body piercings.
43	00:03:45	00:03:47	Tells me she craved attention.
44	00:03:48	00:03:50	- Sure. - The blonde, however...
45	00:03:53	00:03:55	...seems almost prosaic.
46	00:03:56	00:04:05	She doesn't even nave pierced ears She didn't shave her legs.
47	00:04:07	00:04:11	A wild flower and a wallflower.
48	00:04:11	00:04:16	So, besides time of death, what do our dead flowers have in common?
49	00:04:29	00:04:34	Found his SUV in the turnout after closing, so I scoped out the area.
50	00:04:34	00:04:36	He should have been wearing his orange vest.
51	00:04:36	00:04:39	Bullet looks like a through-and-through.
52	00:04:40	00:04:42	He bled out.
53	00:04:42	00:04:44	Hunting rifle.
54	00:04:46	00:04:48	Winchester 70.
55	00:04:51	00:04:54	- What are you doing there? - Checking liver temperature.
56	00:04:54	00:05:02	Estimating time of death Should be a total of five bullets.
57	00:05:05	00:05:07	Four in the magazine. One in the chamber.
58	00:05:07	00:05:09	All accounted for.
59	00:05:10	00:05:18	This rifle was never fired 88.6. That's 10 degrees below normal.
60	00:05:18	00:05:20	So he died 10 hours ago.
61	00:05:20	00:05:21	That would make it 2pm.
62	00:05:22	00:05:25	Nick, Catherine, he's all yours.
63	00:05:25	00:05:27	Thanks, David.
64	00:05:27	00:05:29	OK. Let's see who you are.
65	00:05:42	00:05:44	Nevada licence.
66	00:05:44	00:05:50	James Jasper - When's hunting season? - Deer season opened last week.
67	00:05:50	00:05:54	- Record number of permits. - He should have worn his safety vest.
68	00:05:55	00:06:02	Hunter lays in wait, Spots a deer - Hunter fires (Gunshot)
69	00:06:02	00:06:06	Bullet takes off Bullet keeps going until it stops.
70	00:06:06	00:06:08	No bullet in the body.
71	00:06:12	00:06:14	No bullet in the tree.
72	00:06:15	00:06:16	It's got to be somewhere.
73	00:06:25	00:06:27	Processed the crime scene.
74	00:06:27	00:06:31	- Lots of treads and tracks. Nothing salient. - What about the culverts?
75	00:06:32	00:06:35	I came up empty. I worked from the victims out till I hit the highway.
76	00:06:35	00:06:38	Nothing. Nothing to process. No follow-up. Zip.
77	00:06:41	00:06:43	You have something.
78	00:06:43	00:06:45	Print Lab ID'd one of the vics.
79	00:06:45	00:06:46	Blonde or brunette?
80	00:06:47	00:06:49	Brunette. Joan Marks.
81	00:06:49	00:06:51	At 18, she was booked for felony shoplifting.
82	00:06:51	00:06:53	Lived at home. We got the address.
83	00:06:53	00:06:56	Warrick grabbed a Uniform. He's on his way with a warrant.
84	00:07:19	00:07:20	Catherine!
85	00:07:23	00:07:25	- You find the bullet? - Yeah.
86	00:07:26	00:07:29	But how am I gonna get it out without damaging it?
87	00:07:32	00:07:34	You know what the textbook says.
88	00:07:34	00:07:38	If you're not 100% sure how to collect it, bring the whole thing in.
89	00:07:44	00:07:47	Yeah. I'll figure it out.
90	00:07:52	00:07:54	Thanks a lot.
91	00:07:55	00:07:57	I'll take the driver's side.
92	00:08:08	00:08:10	1,200 miles, and it's an older model.
93	00:08:11	00:08:12	Driver doesn't get out much.
94	00:08:16	00:08:18	Registered to a Donna Marks.
95	00:08:18	00:08:21	Could be our blonde. Related to Joan Marks.
96	00:08:21	00:08:24	- I'll check with DMV. - I already did.
97	00:08:25	00:08:29	28 years old. Blonde. Blue eyes. 125Ib.
98	00:08:29	00:08:31	5' 6. Sound familiar?
99	00:08:31	00:08:33	That's her.
100	00:08:33	00:08:37	Uniform was talking to a neighbour. Donna is Joan's older sister.
101	00:08:37	00:08:39	Well...
102	00:08:39	00:08:43	we know what they have in common now, don't we? Genetics.
103	00:08:43	00:08:47	House belonged to the mother. Donna's lived here alone since the mother died.
104	00:08:47	00:08:51	Joan lived in Henderson. The real action's around back.
105	00:08:54	00:08:57	If the highway was the dump site... this is the primary.
106	00:09:00	00:09:01	Makes sense.
107	00:09:01	00:09:07	The blonde's lacerations were filled with glass She went through that door.
108	00:09:07	00:09:09	From inside out.
109	00:09:13	00:09:17	To take out one of these doors, you need some serious momentum.
110	00:09:17	00:09:21	No doubt. I'm gonna collect the glass, then I'll start with the doorframe.
111	00:09:22	00:09:24	How are you at solving puzzles?
112	00:09:24	00:09:26	- You're the puzzle guy. - I have a hint.
113	00:09:26	00:09:30	When they cool sheet glass, they lay it out on tin.
114	00:09:30	00:09:34	So the side that kissed up to the tin will fluoresce under UV.
115	00:09:34	00:09:36	It's still a long two days at the lab.
116	00:09:36	00:09:40	I got some imprints on these blood spots here.
117	00:09:41	00:09:47	Looks like the killer may nave stepped in Donna's blood Or... maybe her sister stepped in it.
118	00:09:47	00:09:50	There was blood on Joan Mark s' right shoe.
119	00:09:52	00:09:54	That would place Joan at the house.
120	00:09:55	00:09:57	And establish a timeline.
121	00:09:57	00:10:03	If Joan did step in Donna's blood, then Donna was injured and bleeding while Joan was still walking around.
122	00:10:32	00:10:35	Sweet-and-sour pork.
123	00:10:35	00:10:37	Smells fresh.
124	00:10:43	00:10:45	More sweet-and-sour.
125	00:10:45	00:10:47	Mostly sour.
126	00:10:47	00:10:50	Single servings in the back. Spoiled.
127	00:10:52	00:10:54	Family-sized boxes...
128	00:10:55	00:10:56	...in front.
129	00:10:56	00:10:58	One or two days old.
130	00:11:01	00:11:05	What do you think? Increase in appetite or...
131	00:11:05	00:11:07	perhaps a guest?
132	00:11:34	00:11:36	Universal remote.
133	00:11:36	00:11:40	She could do everything she wanted from this chair but cook a roast.
134	00:11:40	00:11:42	We already know she cooks like I do.
135	00:11:42	00:11:44	Takeout on speed dial.
136	00:11:44	00:11:46	Pottery Barn.
137	00:11:46	00:11:48	Lillian Vernon. Magnolia.
138	00:11:49	00:11:50	Yafa Pen.
139	00:11:50	00:11:53	She's a catalogue junkie. We're on the same mailing lists.
140	00:11:53	00:11:56	Catalogues... the internet.
141	00:11:56	00:11:58	Mail order.
142	00:11:58	00:12:01	Takeout. 1,200 miles on her car.
143	00:12:02	00:12:04	Agoraphobic, maybe?
144	00:12:04	00:12:06	Or...
145	00:12:06	00:12:10	- she just doesn't like people? - Ah, that's you talking.
146	00:12:12	00:12:15	I'll haul in her PC. Check her e-mail.
147	00:12:15	00:12:17	Look in on her social life.
148	00:12:22	00:12:24	Hey...
149	00:12:24	00:12:27	the toilet seat's up.
150	00:12:30	00:12:32	There was a man here.
151	00:12:37	00:12:38	Nick.
152	00:12:40	00:12:43	- Tell me what you got. - Coroner said it's cut and dry.
153	00:12:43	00:12:46	- Bullet severed an abdominal artery. - Trajectory?
154	00:12:46	00:12:51	Front to back. Round entered an inch to the right of the umbilicus.
155	00:12:51	00:12:55	Bullet's with Ballistics. Vega's got the widow.
156	00:12:55	00:12:56	They're ready for us.
157	00:12:56	00:12:59	Jimmy left early. Before I got up.
158	00:12:59	00:13:04	When he didn't come home for dinner, I just figured that he got himself a deer.
159	00:13:04	00:13:06	Did he go by himself?
160	00:13:06	00:13:09	He took a day off of work in the middle of the week?
161	00:13:09	00:13:13	Well... um... we had both been laid off recently.
162	00:13:13	00:13:16	He was in insurance.
163	00:13:16	00:13:19	He... he was an auditor.
164	00:13:19	00:13:21	How was your husband handling that?
165	00:13:21	00:13:24	Oh, you know, he was OK.
166	00:13:24	00:13:26	I mean... er...
167	00:13:26	00:13:29	we had to borrow money from his folks to pay the rent.
168	00:13:29	00:13:31	That was hard on him.
169	00:13:31	00:13:34	I have to call them. I haven't called them.
170	00:13:34	00:13:35	- I... - Mrs Jasper...
171	00:13:35	00:13:38	was your husband an experienced hunter?
172	00:13:38	00:13:40	Yes.
173	00:13:41	00:13:42	Since he was a kid.
174	00:13:43	00:13:46	He always looked forward to deer season.
175	00:13:47	00:13:49	But... with the baby an' all...
176	00:13:49	00:13:51	he missed the last few.
177	00:13:51	00:13:53	It's me...
178	00:13:54	00:13:56	isn't it?
179	00:13:57	00:13:59	I encouraged him to go.
180	00:13:59	00:14:04	I thought that it would help him take his mind off things.
181	00:14:07	00:14:09	What am I gonna do?
182	00:14:16	00:14:20	Can you think of any reason James wasn't wearing his safety vest?
183	00:14:20	00:14:22	No.
184	00:14:24	00:14:27	I mean, he was always... so careful.
185	00:14:27	00:14:30	It doesn't sound right.
186	00:14:32	00:14:37	If you're here about the blood on Joan Mark s' shoe, I already told Sara.
187	00:14:37	00:14:39	Backed up.
188	00:14:39	00:14:41	I'm here about foreign DNA on Donna Mark s' neck.
189	00:14:41	00:14:44	Oh... well, on that, I got an ID.
190	00:14:45	00:14:47	You found a match in CODIS?
191	00:14:47	00:14:50	No, but I ran a DNA profile on both victims.
192	00:14:50	00:14:52	What do all sisters have in common?
193	00:14:53	00:14:55	DNA.
194	00:14:55	00:14:58	You're saying that Donna's sister scratched her?
195	00:14:58	00:15:00	No!
196	00:15:00	00:15:01	Meow!
197	00:15:03	00:15:06	So... did I solve the case?
