	start	end	text
0	00:02:34	00:02:36	Ready for us?
1	00:02:36	00:02:40	For now, no one enters this house except CSI.
2	00:03:17	00:03:18	Warrick, you got the car.
3	00:03:20	00:03:21	Which one?
4	00:03:21	00:03:22	Both.
5	00:03:22	00:03:23	Uh, take the Honda.
6	00:03:23	00:03:27	The VW belongs to the victim's friend, over there.
7	00:03:27	00:03:28	She called it in.
8	00:03:28	00:03:30	Aw, that's too bad.
9	00:03:30	00:03:32	This will be a day she'll never forget.
10	00:03:32	00:03:33	Sara, you take the perimeter.
11	00:03:33	00:03:34	What?
12	00:03:34	00:03:36	You just did a one-hour walk-through.
13	00:03:36	00:03:37	The perimeter cannot be a priority.
14	00:03:37	00:03:39	I need you to work the outside.
15	00:03:39	00:03:40	Catherine and I will be inside.
16	00:03:43	00:03:44	I'll go talk to the friend.
17	00:03:44	00:03:47	Find out where she walked and what she might have touched in there.
18	00:03:50	00:03:53	Hey, Jim.
19	00:03:53	00:03:54	Hmm?
20	00:03:54	00:03:57	Did you talk to that guy across the street?
21	00:03:57	00:03:59	The neighbor? He's on my list.
22	00:03:59	00:04:01	Yeah, he looks like he has something to say.
23	00:04:05	00:04:07	Hi, I'm Catherine Willows. I'm with the crime lab.
24	00:04:07	00:04:08	What is your name, miss?
25	00:04:08	00:04:11	Kelly McNeil.
26	00:04:11	00:04:13	Deb and I are best friends.
27	00:04:13	00:04:16	We were supposed to get together yesterday.
28	00:04:16	00:04:18	It was our day off.
29	00:04:18	00:04:19	You're a nurse?
30	00:04:19	00:04:21	Yeah. Both of us.
31	00:04:21	00:04:23	Desert Palm Hospital.
32	00:04:23	00:04:27	We made lunch plans, but she canceled.
33	00:04:27	00:04:29	She give a reason why?
34	00:04:29	00:04:30	Michael. ! Michael?
35	00:04:30	00:04:31	Michael Clark.
36	00:04:31	00:04:34	Um, she's been seeing him for a month or so.
37	00:04:34	00:04:35	He's a surgical intern.
38	00:04:35	00:04:39	When she didn't show up for work today, I called the house.
39	00:04:39	00:04:43	Her cell... no answer, so I drove by after shift.
40	00:04:43	00:04:45	And how did you get in?
41	00:04:45	00:04:48	We have each other's keys.
42	00:04:48	00:04:50	Did you touch anything inside?
43	00:04:50	00:04:52	No.
44	00:04:52	00:04:55	I walked in and...
45	00:04:55	00:04:57	I saw her and I ran out.
46	00:05:04	00:05:11	Kelly, this, uh, Michael-- is he just a guy, or is he somebody special?
47	00:05:11	00:05:15	He was the first guy that Debbie ever blew me off for.
48	00:05:15	00:05:17	And did you see him today, at the hospital?
49	00:05:17	00:05:22	No. I figured they were both playing hooky.
50	00:05:44	00:05:46	Moved in about two months ago.
51	00:05:46	00:05:47	Single girl. Alone in the house.
52	00:05:47	00:05:48	Got my attention.
53	00:05:48	00:05:50	I'm running for captain of the Neighborhood Watch.
54	00:05:50	00:05:56	I'll probably have to self-appoint myself, but I'm going to put out a flyer, you know, about shutting doors, locking windows, I mean, the thing is...
55	00:05:56	00:05:58	you just don't think it's going to happen to you.
56	00:05:58	00:05:59	You know what I'm saying?
57	00:05:59	00:06:01	On your block... Listen, Pike. Stop talking.
58	00:06:01	00:06:05	I never seen somebody so excited about their neighbor being killed.
59	00:06:05	00:06:09	I know the business of everyone up and down this block, all right?
60	00:06:09	00:06:12	Who's cheating on his wife, who's behind on his bills, whose kid's going to become the next Manson.
61	00:06:12	00:06:14	Let's talk about Debbie Marlin.
62	00:06:14	00:06:16	You know what they say about nurses.
63	00:06:16	00:06:17	What's that?
