	start	end	text
0	00:00:02	00:00:06	Some creatures are more fortunate than humans are.
1	00:00:06	00:00:16	Pheromones do the crowd control, keep the mob moving in an orderly fashion, even when panic sets in.
2	00:00:16	00:00:18	We humans have no such gift.
3	00:00:21	00:00:25	It's every man for himself.
4	00:00:32	00:00:34	Concert going on.
5	00:00:34	00:00:37	Fire sent 'em all running for the door.
6	00:00:37	00:00:39	Just a kid.
7	00:00:39	00:00:41	Any more bodies?
8	00:00:41	00:00:44	Yeah, there's three more inside.
9	00:00:44	00:00:48	At least the last thing he saw was a beautiful night.
10	00:00:48	00:00:51	Through the smoke, mob stomping all over him.
11	00:00:53	00:00:54	Nice thought.
12	00:00:54	00:00:59	Let me through! RUSSELL don't let her... Someone h--someone help my boy!
13	00:00:59	00:01:04	He said he was meeting friends and hearing some music. I said I'd be here at midnight to pick him up. Where are his friends?
14	00:01:04	00:01:06	Where are his friends? Who did this?
15	00:01:06	00:01:08	Who did this to Kevin?
16	00:01:08	00:01:09	Who did this to my son?
17	00:01:09	00:01:11	(sobs) Who did this to my boy?
18	00:01:11	00:01:13	She's looking for answers.
19	00:01:13	00:01:16	But it's nobody's fault they were trying to survive.
20	00:01:18	00:01:19	Human instinct.
21	00:01:19	00:01:26	Fire starts and everything you need-- breath, space, life-- is on the other side of a door.
22	00:01:26	00:01:29	Doesn't matter what's in front of you.
23	00:01:29	00:01:31	Even if it's your best friend.
24	00:01:34	00:01:37	Let's get at it, boss. Come on.
25	00:02:25	00:02:29	All right, Russell checked in with Brass and witnesses at the hospital.
26	00:02:29	00:02:32	Finn, why don't you and I start on this fire investigation.
27	00:02:32	00:02:34	Okay.
28	00:02:34	00:02:35	Yeah, we'll document the victims.
29	00:02:35	00:02:37	Sure.
30	00:02:47	00:02:50	Kevin Ellis. He's 18.
31	00:02:50	00:02:51	He's a local.
32	00:02:51	00:02:53	No burns.
33	00:02:53	00:02:54	But a lot of soot.
34	00:02:54	00:02:58	And multiple blunt-force trauma to the face, the head...
35	00:02:58	00:03:00	and the hands.
