	start	end	text
0	00:00:43	00:00:45	Ah, Jeez.
1	00:00:47	00:00:48	All right, guy?
2	00:00:50	00:00:52	I guess he won't be eating dinner tonight.
3	00:01:00	00:01:06	I think Running Man was attacked up there and then dragged or slid down here.
4	00:01:10	00:01:12	Look at those wounds.
5	00:01:12	00:01:15	He picked the wrong time of day to be running alone.
6	00:01:15	00:01:17	Dusk is when the animals come out.
7	00:01:17	00:01:21	Yeah, from what I hear they carved out a piece of this valley when they made the park.
8	00:01:21	00:01:25	Some mountain lion probably didn't like getting relocated.
9	00:01:25	00:01:27	Mountain lions are brutal.
10	00:01:27	00:01:28	And smart.
11	00:01:28	00:01:32	This one evidently knows how to use a scalpel.
12	00:01:34	00:02:15	[Captioning sponsored by CBS and CBS PRODUCTIONS/ ALLIANCE ATLANTIS] Catherine.
13	00:02:17	00:02:18	What are you doing?
14	00:02:18	00:02:20	The carnival case.
15	00:02:20	00:02:21	I'm taking it.
16	00:02:22	00:02:22	The carnival case?
17	00:02:22	00:02:27	A six-year-old girl died on a ride at the carnival over on Washington.
18	00:02:27	00:02:28	The paperwork's on your desk.
19	00:02:28	00:02:31	Did you straighten up my office while you were in there?
20	00:02:31	00:02:33	You think I overstepped?
21	00:02:33	00:02:36	These people come to town they commit crimes and they leave.
22	00:02:36	00:02:39	I just want to get there before the carnival moves on.
23	00:02:39	00:02:42	Okay. Take Sara with you.
24	00:02:42	00:02:45	She's meeting me there.
25	00:02:45	00:02:49	So, Doc how big of a cat are we actually dealing with here?
26	00:02:49	00:02:50	We're not.
27	00:02:50	00:02:52	We're not?
28	00:02:52	00:02:53	You ever owned a kitten?
29	00:02:53	00:02:56	When you play with them, they don't just bite, they scratch.
30	00:02:56	00:02:58	Doesn't matter whether they're tabbies or tigers.
31	00:02:58	00:03:00	And there's no signs of claw wounds on the victim.
32	00:03:03	00:03:04	So what are we dealing with?
33	00:03:04	00:03:05	Forget Whiskers.
34	00:03:05	00:03:06	Think Spot.
35	00:03:06	00:03:08	Teeth marks look canine.
36	00:03:10	00:03:12	I was wrong about the species.
37	00:03:12	00:03:15	I'll make a mold of the bite.
38	00:03:15	00:03:19	If we're lucky we can narrow it down to breed.
39	00:03:21	00:03:22	What?
40	00:03:22	00:03:24	Most people don't admit when they're wrong.
41	00:03:24	00:03:26	I'm wrong all the time.
42	00:03:26	00:03:28	That's how I eventually get to right.
43	00:03:28	00:03:30	You weren't wrong about the scalpel.
44	00:03:30	00:03:33	Whoever removed this guys organs knew how to handle one.
45	00:03:33	00:03:37	So a dog killed him then someone came along and cut him up.
46	00:03:37	00:03:40	Someone with two legs and a medical degree.
47	00:03:57	00:03:59	Stop.
48	00:03:59	00:04:00	What are you doing?
49	00:04:00	00:04:01	That bag's been used 100 times.
50	00:04:01	00:04:02	Get her a new one.
51	00:04:02	00:04:04	They get washed every time, right?
52	00:04:04	00:04:05	Yeah, with disinfectant.
53	00:04:05	00:04:08	What if it was your kid?
54	00:04:10	00:04:12	She gets this one.
55	00:04:12	00:04:14	Yes, ma'am.
56	00:04:19	00:04:21	She looks scared.
57	00:04:21	00:04:24	No six-year-old should have to go through that.
58	00:04:25	00:04:26	You okay?
59	00:04:30	00:04:33	Why don't you go find the mother and talk to her.
60	00:04:33	00:04:34	I'll take the crime scene.
61	00:04:34	00:04:36	Okay.
62	00:04:40	00:04:43	I don't know what happened.
63	00:04:43	00:04:50	One minute Sandy was laughing, holding my hand, and the next...
64	00:04:50	00:04:53	The next, sh...
65	00:04:55	00:04:57	Oh, my God.
66	00:05:03	00:05:04	Mommy!
67	00:05:07	00:05:08	Sandy!
68	00:05:08	00:05:11	Sandy, where are you?
69	00:05:11	00:05:12	I...
70	00:05:12	00:05:17	I got out of the car...
71	00:05:18	00:05:21	but I couldn't find her.
72	00:05:21	00:05:26	By the time I got the operator to stop the ride...
73	00:05:27	00:05:29	she was dead.
74	00:05:29	00:05:32	How can this happen?
75	00:05:32	00:05:34	At a carnival.
76	00:05:36	00:05:38	Go back to the crime scene.
77	00:05:38	00:05:39	Collect the dog's scat.
78	00:05:41	00:05:44	I didn't realize how many dogs take their walks up here when I said that.
79	00:05:44	00:05:47	Yeah, but I bet Grissom did.
80	00:05:47	00:05:49	This sucks.
81	00:05:51	00:05:52	But it's evidence, right?
82	00:05:52	00:05:54	No, hair and fiber is evidence, Warrick.
83	00:05:54	00:05:55	This is combat duty.
84	00:05:55	00:05:57	Yeah, it's somebody's doody.
85	00:05:57	00:05:59	Don't even waste your time.
86	00:05:59	00:06:01	That's cougar.
87	00:06:01	00:06:02	How do you figure that?
88	00:06:04	00:06:06	See the rabbit hair in the feces?
89	00:06:06	00:06:08	Don't you remember the seminar?
90	00:06:08	00:06:10	Seminar?
91	00:06:10	00:06:11	Julie.
92	00:06:11	00:06:15	Julie, oh...
93	00:06:15	00:06:17	A CSI should not be that fine.
94	00:06:22	00:06:23	What is that?
95	00:06:27	00:06:30	Looks like dirty ice.
96	00:06:30	00:06:32	Yeah, well, I'm taking it into evidence.
97	00:06:32	00:06:35	It's evidence of a picnic, Warrick.
98	00:06:37	00:06:40	Yeah, well...
99	00:06:40	00:06:41	we'll see.
100	00:06:42	00:06:44	We've never had a problem with this ride.
101	00:06:44	00:06:46	This is the safest ride we got.
102	00:06:46	00:06:49	Not anymore.
103	00:06:49	00:06:53	So you didn't know that anything was wrong until this car came out of the tunnel, right?
104	00:06:53	00:06:55	As soon as the Mom started screaming I stopped the ride.
105	00:07:02	00:07:03	Seat belt's loose.
106	00:07:04	00:07:05	I check those every morning.
107	00:07:05	00:07:07	Did you check this one?
108	00:07:07	00:07:12	Yeah. So do you strap the riders in, or do they do it themselves?
109	00:07:12	00:07:14	Lady, it's the Tunnel of Love, not Colossus.
110	00:07:14	00:07:17	People like to get up close and personal on this ride.
111	00:07:17	00:07:20	So you keep the belts loose on purpose.
112	00:07:20	00:07:25	Loose enough for adults to get close or six-year-old kids to slide through?
113	00:08:45	00:08:47	Officer, give us a minute.
114	00:08:51	00:08:53	You tampered with the evidence.
115	00:08:53	00:08:55	Ma'am, I don't know what you're talking about.
116	00:08:55	00:08:57	Oh, spare me the Hee Haw routine.
117	00:08:57	00:08:59	You run this nightmare on wheels.
118	00:08:59	00:09:00	I found this in there.
119	00:09:00	00:09:06	You send one of your employees into that tunnel to fix the track where that little girl was killed to cover your ass?
120	00:09:06	00:09:10	Glad you found that, 'cause Puppy's been missing since I rolled into Vegas.
121	00:09:11	00:09:18	Look, I, uh... I'm sorry as the next jim-jim about what happened, ma'am but... I ain't got nothing to do with it.
122	00:09:18	00:09:20	Field test for drugs.
123	00:09:20	00:09:21	I'm sure you've done this before.
124	00:09:22	00:09:23	You can't make me take a drug test.
125	00:09:23	00:09:26	Oh, before you came to Nevada you should've looked up the law.
126	00:09:26	00:09:30	Mandatory drug testing wherever there's been an accident.
