	start	end	text
0	00:01:02	00:01:03	Wow, that had to hurt.
1	00:01:09	00:01:11	Well, robbery wasn't a motive.
2	00:01:11	00:01:13	His eyes took the brunt of the punishment.
3	00:01:14	00:01:16	If you can't see, you can't fight back.
4	00:01:17	00:01:21	No. But he may have tried.
5	00:01:24	00:01:25	Tony Sciarra.
6	00:01:25	00:01:27	From Philadelphia.
7	00:01:27	00:01:39	So much for brotherly love.
8	00:02:20	00:02:23	Our victim Tony just checked into the hotel.
9	00:02:23	00:02:24	He hadn't even unpacked.
10	00:02:24	00:02:26	He made enemies fast.
11	00:02:26	00:02:29	Yeah, old man at the casino, who he knocked down, said the same thing.
12	00:02:29	00:02:32	He was hauling ass.
13	00:02:32	00:02:33	Why?
14	00:02:43	00:02:45	Blood drops are medium to large.
15	00:02:46	00:02:49	Low-velocity spatter. No castoff.
16	00:02:49	00:02:52	Maybe he wasn't beaten with a weapon.
17	00:02:52	00:02:54	Hand to hand?
18	00:02:55	00:03:00	I know this guy's yoked. He's what? 6'2? 6'3?
19	00:03:00	00:03:02	Size doesn't matter when you're outnumbered.
20	00:03:09	00:03:11	Damn.
21	00:03:16	00:03:17	Here's our vic.
22	00:03:17	00:03:18	Leaving the floor.
23	00:03:18	00:03:21	And the cameras. No eyes in the corridors or the rest rooms.
24	00:03:21	00:03:23	Yeah, well, we know where he went.
25	00:03:23	00:03:24	Just show us where he came from, please.
26	00:03:37	00:03:38	Whoa. Whoa.
27	00:03:38	00:03:39	That's good.
28	00:03:39	00:03:40	Start it from right there.
29	00:03:46	00:03:48	Did you see that?
30	00:03:48	00:03:52	Yeah, the little guy on the right just snaked him.
31	00:03:53	00:03:54	You've got to be kidding me.
32	00:03:54	00:03:55	He just did it again.
33	00:03:55	00:03:57	Two for two.
34	00:03:57	00:04:01	That guy has got stones going after a mark as big as Tony.
35	00:04:01	00:04:03	He knows he has backup.
36	00:04:03	00:04:06	Is the third time a charm?
37	00:04:06	00:04:07	Yes, it is.
38	00:04:09	00:04:10	Busted.
39	00:04:11	00:04:13	Accusations from Tony.
40	00:04:13	00:04:16	He's getting hot.
41	00:04:16	00:04:17	Some kind of denial from the little guy.
42	00:04:18	00:04:20	Tony got worked. Just wanted his money back.
43	00:04:20	00:04:22	We're going to need a still of the little guy's face, if you could.
44	00:04:22	00:04:25	You got it.
45	00:04:27	00:04:32	Fractures to the zygomatic, ethmoidal, nasal bones.
46	00:04:32	00:04:35	Also the maxilla and mandible.
47	00:04:35	00:04:37	How many teeth did you find at the scene? Two.
48	00:04:39	00:04:41	He's missing six.
49	00:04:41	00:04:43	I found one in the back of his mouth.
50	00:04:43	00:04:45	He probably swallowed the other three.
51	00:04:46	00:04:48	I'll check his stomach.
52	00:04:48	00:04:52	Blood evidence at the scene suggests that his attackers did not use a weapon.
53	00:04:54	00:04:55	Contusions are nondescript.
54	00:04:55	00:04:57	No foreign tool marks.
55	00:04:58	00:05:00	Bare knuckles?
56	00:05:00	00:05:01	That's what I'm thinking.
57	00:05:01	00:05:06	Multiple blows to the head produced angular acceleration and deceleration in the brain.
58	00:05:09	00:05:13	Twisting of the brain causes the bridging veins to rip.
59	00:05:13	00:05:15	From there it's all downhill.
60	00:05:15	00:05:18	The axons within the white matter of the brain begin to snap.
61	00:05:19	00:05:22	Officially, COD is diffuse axonal injury.
62	00:05:22	00:05:23	Unofficially...
63	00:05:25	00:05:28	it's the most brutal beating I've ever seen.
64	00:05:28	00:05:33	Neck bruises were made by a left hand?
65	00:05:34	00:05:36	What about these bruises?
66	00:05:36	00:05:40	Well, there's no defensive wounds on the hands or forearm.
67	00:05:40	00:05:42	So I'm guessing it was restrained.
68	00:05:42	00:05:46	Bruises could be somebody's knees on his chest.
69	00:05:46	00:05:54	So a hand on his throat, knees on his chest, his head was butted up against a wall, and all the blows were directed at his face.
70	00:05:54	00:05:57	That doesn't leave much room for any other attackers to get their licks in.
71	00:05:57	00:05:59	Maybe there were no other attackers.
72	00:06:03	00:06:05	One guy did all this?
73	00:06:10	00:06:12	So you're sure this was the man you saw?
74	00:06:12	00:06:16	Yes. I was in the bathroom.
75	00:06:24	00:06:27	I waited for him to leave. Then I called security.
76	00:06:27	00:06:29	Do you see this man now?
77	00:06:30	00:06:32	All you have to do is nod.
78	00:06:39	00:06:40	Thanks.
79	00:06:43	00:06:46	ID's off. We're looking for a blue shirt and jeans.
80	00:06:46	00:06:48	He could have ditched the clothes.
81	00:06:48	00:06:49	Let's be smart about this.
82	00:07:08	00:07:10	Las Vegas Police.
83	00:07:10	00:07:13	Put your hands behind your head and stand up.
84	00:07:13	00:07:15	Come on.
85	00:07:51	00:07:55	You're not much of a talker, are you, Walter?
86	00:08:00	00:08:02	I'll tell you.
87	00:08:05	00:08:08	You must be a pretty tough guy to take on Tony.
88	00:08:08	00:08:12	A guy as big as that? He's huge.
89	00:08:12	00:08:14	That's his name, you know?
90	00:08:14	00:08:16	Tony Sciarro from Philadelphia.
91	00:08:16	00:08:19	Did you know Tony?
92	00:08:20	00:08:26	How come you left his wallet and $500 in chips in his pocket, huh?
93	00:08:26	00:08:30	That makes me think that this was about something else.
94	00:08:30	00:08:32	Did he...
95	00:08:32	00:08:35	wrong you in some way?
96	00:08:35	00:08:37	He hurt you?
97	00:08:37	00:08:40	Huh?
98	00:08:45	00:08:47	Maybe it was just a...
99	00:08:47	00:08:49	lover's quarrel.
100	00:08:51	00:08:53	I'm not soft.
101	00:08:53	00:08:58	That's okay. This is Vegas.
102	00:08:58	00:09:02	But that's not what we saw on the video.
103	00:09:02	00:09:04	You're at the crap table.
104	00:09:04	00:09:06	You swiped his chips.
105	00:09:06	00:09:09	And then you whispered sweet nothings in his ear.
106	00:09:11	00:09:13	What did you say?
107	00:09:13	00:09:15	Give me a reason.
108	00:09:15	00:09:17	That a confession?
109	00:09:17	00:09:18	No.
110	00:09:18	00:09:20	That's what I said.
111	00:09:21	00:09:23	That stare doesn't work on me.
112	00:09:23	00:09:25	But save it.
113	00:09:25	00:09:27	Because they're going to love you in prison.
114	00:09:29	00:09:32	Mr. Darien, may I see your fingers?
115	00:09:32	00:09:34	Why?
116	00:09:34	00:09:39	Well, because you may have evidence underneath the fingernails, and I'd like to collect it.
117	00:09:58	00:10:01	Mr. Darien, do you have a fever?
118	00:11:10	00:11:13	You might want to double-check that.
119	00:11:13	00:11:15	I did.
120	00:11:28	00:11:29	It's not as bad as it looks.
121	00:11:29	00:11:32	It never looks too good when a suspects dies in custody.
122	00:11:32	00:11:34	What are you saying, Rory?
123	00:11:34	00:11:36	You'd rather it be one of us?
124	00:11:36	00:11:38	No, that's not what I'm saying.
125	00:11:38	00:11:41	If I was here, I'd have been in there with you, you know that.
126	00:11:41	00:11:45	I assume we're going to come out looking like the bad guy again.
127	00:11:45	00:11:48	Yeah.
128	00:11:50	00:11:51	You okay?
129	00:11:51	00:11:53	I'm fine.
130	00:11:55	00:11:56	Nasty.
131	00:11:56	00:11:58	That kind of looks like a hickey.
132	00:12:00	00:12:02	You want to tell me what got this party started?
133	00:12:03	00:12:05	I scraped his nails.
134	00:12:05	00:12:07	That's it?
135	00:12:07	00:12:08	What was his liver temp?
136	00:12:08	00:12:10	101.5.
137	00:12:10	00:12:12	He's been dead an hour.
138	00:12:12	00:12:16	That means his body temperature was 103.
139	00:12:16	00:12:18	I touched his skin, Catherine.
140	00:12:18	00:12:20	He felt like he was on fire.
141	00:12:32	00:12:35	How did Walter Darien even drive this thing?
142	00:12:35	00:12:38	Where there's a will, there's a way.
143	00:12:38	00:12:42	PD found it in the Orpheus parking lot.
144	00:12:44	00:12:49	Blue shirt and jeans right on top.
145	00:12:50	00:12:52	He didn't even try to hide them.
146	00:13:04	00:13:06	Positive for blood.
147	00:13:07	00:13:08	I'll get it to Greg.
148	00:13:08	00:13:20	So this scumbag, Walter Darien, he beats a guy to death, goes out to his car, changes clothes and then goes back into the casino, washes his hands and just gets something to eat.
149	00:13:20	00:13:23	Just another day.
150	00:13:23	00:13:24	Wow.
151	00:13:29	00:13:30	Whoa...
152	00:13:30	00:13:31	Yahtzee.
153	00:13:34	00:13:36	Whoa.
154	00:13:36	00:13:38	Must be a few thousand dollars' worth of chips here.
155	00:13:40	00:13:44	So, he grifts, but doesn't cash in?
156	00:13:44	00:13:47	Maybe it wasn't about the money.
157	00:13:48	00:13:53	I got gloves, a T-shirt and a jacket all with the tags still on them.
158	00:13:53	00:13:56	Maybe he just likes to steal things.
159	00:14:07	00:14:09	Road Side Diner, Libby.
160	00:14:09	00:14:11	Sara.
161	00:14:21	00:14:23	What does that look like to you?
162	00:14:24	00:14:26	Burn holes.
163	00:14:26	00:14:31	The guy takes on five cops in their house.
164	00:14:31	00:14:33	Makes you wonder what he might have done to a waitress.
165	00:14:40	00:14:43	Didn't get enough of this guy in the interrogation room?
166	00:14:43	00:14:44	I have a question.
167	00:14:44	00:14:46	Yes?
168	00:14:46	00:14:47	Cause of death?
169	00:14:47	00:14:50	Well, it wasn't the nightstick action.
170	00:14:51	00:14:53	Cardiac arrhythmia.
171	00:14:53	00:14:56	His heart rate increased till he went into tachycardia.
172	00:14:56	00:14:58	Started throwing PVCs and then V-fib.
173	00:14:58	00:15:00	Prior condition?
174	00:15:00	00:15:02	Nothing I could find.
175	00:15:02	00:15:06	The guy had a big heart-- 550 grams-- but otherwise healthy.
176	00:15:06	00:15:09	This guy was pumped up before the fight.
177	00:15:09	00:15:11	White knuckles, veins popping.
178	00:15:11	00:15:17	Well, he could have been on something-- tox is pending-- but there were no observable effects of long-term drug abuse.
179	00:15:17	00:15:21	No atrophy, cirrhosis, tissue necrosis.
180	00:15:21	00:15:23	I checked all the hot spots.
181	00:15:23	00:15:26	He had a temperature of 103 when he died.
182	00:15:26	00:15:29	Any pathology to explain that?
183	00:15:29	00:15:33	The organs showed no sign of infection or disease.
184	00:15:33	00:15:36	So there was nothing wrong with this guy.
185	00:15:36	00:15:41	Well, I'll send a tissue sample to histology, but 98.6 is just an average.
186	00:15:41	00:15:43	Some people run hot.
187	00:15:43	00:15:47	See, during questioning, your brother became a little...
188	00:15:47	00:15:49	unruly, and, uh...
189	00:15:49	00:15:53	so for their own safety, the officers had no choice but to use force.
190	00:15:53	00:15:55	At which point...
191	00:15:55	00:15:57	I've heard enough.
192	00:15:57	00:16:01	Ms. Darien, it's very important that you understand the situation here.
193	00:16:01	00:16:03	I do.
194	00:16:03	00:16:05	Walter was killed in police custody.
195	00:16:08	00:16:12	Uh, let me introduce Gil Grissom from the crime lab.
196	00:16:12	00:16:15	This is Beth Darien, the...
197	00:16:15	00:16:18	I was in the room with your brother.
198	00:16:19	00:16:21	Was that how he touched your life?
199	00:16:23	00:16:30	The autopsy concluded that your brother's death was not the result of the officers' use of force.
200	00:16:30	00:16:32	I don't care how he died.
201	00:16:34	00:16:36	I'm just relieved that it's over.
202	00:16:39	00:16:42	Walter hurt a lot of people.
203	00:16:42	00:16:45	If you had something he wanted, he just took it.
204	00:16:45	00:16:47	And if you got in his way...
205	00:16:50	00:16:51	I always kept my distance.
206	00:16:54	00:16:58	Ms. Darien, your brother's body temperature was...
207	00:16:58	00:16:59	Hot to the touch?
208	00:16:59	00:17:02	He was always that way, ever since we were kids.
209	00:17:02	00:17:06	I'll have someone from the department contact you, all right, Ms. Darien?
210	00:17:06	00:17:09	Always knew that Walter would end up in jail or dead.
211	00:17:12	00:17:14	I'm sorry.
212	00:17:31	00:17:34	Griss, what are you hoping to find here?
213	00:17:34	00:17:36	Walter Darien lived here.
214	00:17:36	00:17:38	He owned the place.
215	00:17:38	00:17:39	Well, Greg ran the DNA.
216	00:17:39	00:17:42	The blood on Walter's clothes is a match to Tony.
217	00:17:42	00:17:45	The hair in Tony's hands is a match to Walter's.
218	00:17:45	00:17:46	This case is closed, isn't it?
219	00:17:46	00:17:48	That case is closed.
220	00:17:48	00:17:49	We can't prosecute a dead man.
221	00:17:49	00:17:53	The evil men do lives after them.
222	00:17:53	00:17:57	The good is oft interred with their bones.
223	00:17:57	00:17:58	Shakespeare?
224	00:17:58	00:17:59	Julius Caesar.
225	00:18:12	00:18:13	Whew.
226	00:18:14	00:18:17	This guy never threw anything away.
227	00:18:17	00:18:18	So, what do you think?
228	00:18:18	00:18:20	Obsessive compulsive disorder?
229	00:18:21	00:18:22	Well...
230	00:18:22	00:18:33	if Walter viewed his world as a threatening place, according to the shrinks, the hoarding of useless objects may have made him feel safe and secure.
231	00:18:34	00:18:37	Yeah, well, in the real world, Walter's the threat.
232	00:18:41	00:18:43	Guess he didn't like what he saw.
233	00:19:17	00:19:19	Hey, Grissom.
234	00:19:21	00:19:23	This doesn't look like a patio.
235	00:19:31	00:19:34	Libby... Libby...
236	00:19:34	00:19:37	Oh, yeah, dish girl.
237	00:19:37	00:19:38	She have a last name?
238	00:19:39	00:19:40	Sure, she does, but I don't know it.
239	00:19:40	00:19:42	When's the last time you saw her?
240	00:19:42	00:19:43	Eight years ago.
241	00:19:43	00:19:45	The kid had no chops.
242	00:19:46	00:19:47	Ouch!
243	00:19:47	00:19:48	Burned herself real good.
244	00:19:49	00:19:51	That was her first and last day.
245	00:19:51	00:19:52	We need an ID.
246	00:19:52	00:19:56	Is there any chance you still have a W2 lying around or a copy of her driver's license?
247	00:19:56	00:20:00	Girl wasn't here long enough to refill the coffee pot, let alone sign anything.
248	00:20:00	00:20:03	I don't know where she came from, don't know where she went.
249	00:20:03	00:20:04	What about this guy?
250	00:20:05	00:20:06	You ever see him with Libby?
251	00:20:06	00:20:08	I ain't gettin' nothin'.
252	00:20:09	00:20:11	Sorry. Order's up.
