	start	end	text
0	00:00:05	00:00:09	This is the part where it gets scary.
1	00:00:09	00:00:14	This is the part where everybody's panicking because the bad guys are coming.
2	00:00:14	00:00:16	Wait, where'd you see this movie?
3	00:00:16	00:00:19	It's not a movie, okay, it's a book.
4	00:00:21	00:00:26	But anyways, everybody is scared, except for one boy.
5	00:00:26	00:00:29	He is the bravest one.
6	00:00:36	00:00:38	So can I go ahead and open it?
7	00:00:38	00:00:39	Yes.
8	00:00:45	00:00:48	Oh, Mom, this is exactly the one I wanted!
9	00:00:48	00:00:50	Is that the good one?
10	00:00:50	00:00:51	Where did you get this?
11	00:00:53	00:00:55	Oh, my gosh.
12	00:00:55	00:00:56	Come here.
13	00:00:56	00:00:57	Stop.
14	00:00:58	00:01:00	This is the best mom in the world.
15	00:01:00	00:01:02	Ah, I love you, baby.
16	00:01:02	00:01:03	Love you, too.
17	00:01:03	00:01:04	I have legal proof now.
18	00:01:04	00:01:06	I'm the best mom.
19	00:01:41	00:01:49	At 6 from a pay phone on the I-15 by an adult male.
20	00:01:49	00:01:51	The caller said he drove by and saw the body.
21	00:01:51	00:01:54	54 a.m. this morning.
22	00:01:54	00:01:58	Would have been too dark for even an eagle-eyed passerby to spot the body from that distance.
23	00:01:58	00:02:01	Have one of your guys dust that pay phone for prints.
24	00:02:01	00:02:02	We might get something off it.
25	00:02:02	00:02:04	I'm gonna check with missing persons. Good luck.
26	00:02:04	00:02:05	Yeah, I'll handle it. Thanks, Jim.
27	00:02:06	00:02:07	Morning, Doc. Nick.
28	00:02:07	00:02:08	What's going on?
29	00:02:08	00:02:12	Well, he's been dead about four to eight hours based on liver temp.
30	00:02:12	00:02:16	Depressed skull fracture with a laceration to the overlying scalp.
31	00:02:16	00:02:23	C.O.D. is most likely contusion of the brain and a subdural hemorrhage.
32	00:02:23	00:02:27	The breadth of the depression suggests impact with a wide, flat surface.
33	00:02:27	00:02:29	A wound like that with no blood pool?
34	00:02:29	00:02:30	Nope.
35	00:02:30	00:02:31	A body dump.
36	00:02:39	00:02:41	Dried blood underneath his fingernails.
37	00:02:41	00:02:45	I'll bag his hands, preserve any evidence for transport.
38	00:02:45	00:02:46	Okay, if I check his pockets?
39	00:02:46	00:02:49	Go for it.
40	00:02:54	00:02:56	Compass, pocket knife.
41	00:03:00	00:03:01	Music.
42	00:03:03	00:03:04	Food rations.
43	00:03:04	00:03:07	Possible runaway.
44	00:03:11	00:03:15	A flashlight with East Las Vegas High School on it.
45	00:03:15	00:03:18	Well, if he was a student, he had to be at least 14 years old.
46	00:03:18	00:03:20	He's kind of small for that age.
47	00:03:20	00:03:21	I'll get a photo over to the school.
48	00:03:24	00:03:26	You know, I was really small when I was 14.
49	00:03:26	00:03:27	Yeah?
50	00:03:27	00:03:28	Yeah. Made me ambitious.
51	00:03:28	00:03:31	So what did you want to be when you were 14?
52	00:03:31	00:03:38	Probably the same thing he most wanted to be-- fifteen.
53	00:04:22	00:04:25	When was the last time you saw your son?
54	00:04:25	00:04:31	I didn't even look in Will's room last night when I got home from work.
55	00:04:31	00:04:33	Didn't check on him.
56	00:04:33	00:04:36	And when did you get home?
57	00:04:37	00:04:40	00.
58	00:04:40	00:04:42	Cashed out, divided up my tips with the other waitresses.
59	00:04:42	00:04:46	00.
60	00:04:46	00:04:50	I thought I was letting him sleep in this morning, till I got the call.
61	00:04:50	00:04:54	Ms. Sutter, do you have any idea where he might have been going last night?
62	00:04:54	00:04:56	Who he might have been with?
63	00:04:56	00:05:02	He knows not to open the door for anyone, or-or leave without calling me.
64	00:05:02	00:05:04	A million times we've gone over it.
65	00:05:04	00:05:06	And where's his father?
66	00:05:06	00:05:08	He's not in Will's life.
67	00:05:08	00:05:10	Do you know if Will had tried to contact him?
68	00:05:10	00:05:20	Because a boy Will's age starting to think about growing up, manhood-- sometimes they seek out a mentor.
69	00:05:20	00:05:22	Will's father is no mentor.
70	00:05:22	00:05:24	He's hardly a man.
71	00:05:25	00:05:28	I will still need to be in touch with him.
72	00:05:28	00:05:30	His name's Billy Melvoy.
73	00:05:30	00:05:34	Your line of work-- you're more likely to bump into him than I will.
74	00:05:34	00:05:35	What about Will's friends?
75	00:05:35	00:05:37	Were any of them driving yet?
76	00:05:37	00:05:38	No.
77	00:05:38	00:05:41	No, he's-- he's got two best friends.
78	00:05:41	00:05:42	They're 14, too.
79	00:05:42	00:05:44	Mason and Steve.
80	00:05:44	00:05:46	They live down the street.
81	00:05:46	00:05:48	They've all grown up together.
82	00:05:48	00:05:51	So they spent a lot of time with Will?
83	00:05:51	00:05:54	More than I ever got to.
84	00:06:50	00:06:53	Found a small crack in the front window, but no prints.
85	00:06:54	00:06:56	Other than that, the perimeter's clean.
86	00:06:56	00:06:57	No sign of forced entry.
87	00:06:57	00:07:00	That's not surprising when you consider how much equipment Will had in his pockets.
88	00:07:00	00:07:04	It's clear he wasn't dragged out of his bed in the middle of the night.
89	00:07:04	00:07:06	He was prepared for something.
90	00:07:06	00:07:11	He's got the whole universe and all of human history here.
91	00:07:11	00:07:14	So what was he out in search of?
92	00:07:14	00:07:16	Or... what was he running away from?
93	00:07:16	00:07:18	Right.
94	00:07:22	00:07:27	Got his recent online activity here.
95	00:07:28	00:07:32	E-mail, encyclopedia, some comic book site.
96	00:07:33	00:07:35	Open this one, please.
97	00:07:38	00:07:40	Article of tribal coming-of-age rituals.
98	00:07:40	00:07:52	Only through a solitary and trying journey into a literal or metaphysical wilderness, can a young boy gain new acceptance as a man amongst the members of his tribe or village.
99	00:07:53	00:07:54	You must be Mason Ward. Yeah.
100	00:07:54	00:07:56	Yeah, hi, I'm Nick Stokes. I'm with the crime lab.
101	00:07:56	00:07:58	I'm going to be asking you a few questions.
102	00:07:58	00:07:59	Go ahead and have a seat. Okay.
103	00:07:59	00:08:02	Now do you want a soda or something to eat before we get started?
104	00:08:02	00:08:04	Nah. The vending machines here suck.
105	00:08:04	00:08:07	Yeah, yeah, I'd have to agree with that.
106	00:08:07	00:08:08	Now how do you know something like that?
107	00:08:09	00:08:10	You come here often?
108	00:08:10	00:08:11	My dad's a cop.
109	00:08:11	00:08:12	I've been around.
110	00:08:12	00:08:13	Oh, okay.
111	00:08:13	00:08:18	Then you know how important it is that you help me figure out what happened to your friend last night.
112	00:08:18	00:08:19	Right.
113	00:08:20	00:08:24	Will wasn't really my friend anymore.
114	00:08:24	00:08:27	Steve, Will's mom said that you and Mason are Will's best friends.
115	00:08:27	00:08:31	Yeah, we were.
116	00:08:31	00:08:32	It's just different now.
117	00:08:32	00:08:33	How so?
118	00:08:33	00:08:41	Will would still ask us to, like, ride bikes or look for lizards in the park, but we're not into that anymore.
119	00:08:44	00:08:46	Girls.
120	00:08:46	00:08:48	You know, getting serious about working out.
121	00:08:48	00:08:50	And, you know, other stuff.
122	00:08:52	00:08:56	Do you have any idea what might have happened to him last night?
123	00:08:56	00:09:00	No clue.
124	00:09:00	00:09:02	When was the last time that you saw Will?
125	00:09:02	00:09:03	I saw him yesterday at school, but that's it.
126	00:09:03	00:09:05	Did you talk to him?
127	00:09:05	00:09:08	No.
128	00:09:08	00:09:10	Steve, you don't look so good.
