	start	end	text
0	00:00:10	00:00:13	Baked Brie and raspberry preserves.
1	00:00:13	00:00:15	It's a delight for the eye and the palate.
2	00:00:17	00:00:19	Well, my wife doesn't just shine onstage. Oh...
3	00:00:19	00:00:21	I told you, the best restaurants in L.A.
4	00:00:21	00:00:22	couldn't hold a candle to Gloria.
5	00:00:22	00:00:24	Oh, Phil.
6	00:00:24	00:00:25	He has a much higher opinion of my cooking than I do.
7	00:00:27	00:00:30	No, it really, it's so, so sweet of you guys to invite us over.
8	00:00:30	00:00:33	Since Will and I moved to town, we've...
9	00:00:33	00:00:35	had a hard time meeting people.
10	00:00:35	00:00:36	Well, you just haven't met the right ones.
11	00:00:36	00:00:38	I'll say. (laughs)
12	00:00:40	00:00:43	Another drink-- you have to allow a guest to do something.
13	00:00:43	00:00:45	Oh, hell, it's not a school night, huh?
14	00:00:45	00:00:47	Oh... I don't have to drive.
15	00:00:49	00:01:18	Thank you. PHIL Oh, I must...
16	00:01:18	00:01:19	I might have to skip the wine at dinner.
17	00:01:19	00:01:21	I mean...
18	00:01:23	00:01:25	Oh, that's a beautiful ring.
19	00:01:25	00:01:27	Thank you. (laughs)
20	00:01:27	00:01:28	Phil has great taste.
21	00:01:28	00:01:32	Tell me, Gloria, how did you meet your husband?
22	00:01:32	00:01:35	Oh, God, it's one of those crazy stories. Um...
23	00:01:35	00:01:43	blind date, and somewhere midway through the evening, Phil and I realized that we weren't the ones the host was trying to set up. (laughs)
24	00:01:43	00:01:44	I meant Ray.
25	00:01:44	00:01:46	How did you meet Ray?
26	00:01:49	00:01:51	Who... who the hell are you?
27	00:01:54	00:01:56	Phil!
28	00:02:50	00:02:51	Langston.
29	00:02:51	00:02:53	Ray.
30	00:02:53	00:02:55	Cops found a body. John Doe.
31	00:02:55	00:02:57	Haskell?
32	00:02:57	00:02:59	Looks like his work. They're holding the crime scene.
33	00:02:59	00:03:00	Where?
34	00:03:00	00:03:01	L.A.
35	00:03:56	00:03:57	Detective Sosa?
36	00:03:59	00:04:00	Who's asking?
37	00:04:01	00:04:03	Catherine Willows with the Las Vegas Crime Lab.
38	00:04:03	00:04:05	This is Ray Langston.
39	00:04:05	00:04:07	Thank you for calling us.
40	00:04:07	00:04:09	I didn't call you-- S.I.D. did.
41	00:04:09	00:04:11	Ask me, you people just wasted a trip.
42	00:04:13	00:04:15	Hey, Brody!
43	00:04:16	00:04:18	Vegas is here.
44	00:04:18	00:04:21	Willows. Langston. Enjoy.
45	00:04:21	00:04:23	Welcome to L.A.
46	00:04:23	00:04:26	Another hour and I'd had to get some bread.
47	00:04:26	00:04:28	Do you always eat at your crime scenes?
48	00:04:28	00:04:29	Always keep some in my kit.
49	00:04:29	00:04:31	Especially if I know I'm going to be sharing.
50	00:04:32	00:04:34	They do like peanut butter.
51	00:04:34	00:04:36	And they really loved him.
52	00:04:38	00:04:41	Sorry, buddy, you're evidence.
53	00:04:41	00:04:44	Excuse me.
54	00:04:46	00:04:47	Significant animal predation.
55	00:04:47	00:04:48	Little guy was hungry.
56	00:04:48	00:04:50	T.O.D.?
57	00:04:50	00:04:51	48 to 72 hours ago.
58	00:04:51	00:04:53	Here.
59	00:04:55	00:04:59	Looks like 12 sharp-force injuries.
60	00:04:59	00:05:00	All postmortem.
61	00:05:00	00:05:02	We got word to be on the lookout for Nate Haskell.
62	00:05:02	00:05:03	That's why I called you guys.
63	00:05:03	00:05:05	I went over Sosa's head.
64	00:05:05	00:05:07	Please tell me I'm not going to lose mine.
65	00:05:07	00:05:10	Well, the last DJK murder victim had ten postmortem stab wounds.
66	00:05:10	00:05:12	If it's Haskell, he skipped ahead.
67	00:05:12	00:05:16	Nah, Haskell considers me to be his 11th victim, even though he didn't get to stick me 11 times.
68	00:05:16	00:05:20	Well, thanks for holding the crime scene, Brody.
69	00:05:20	00:05:21	We're going to need to turn him.
70	00:05:27	00:05:29	Excuse me, you Ray? Yes. And you are?
71	00:05:29	00:05:31	I'm the guy who's going to marry your wife.
72	00:05:44	00:05:46	All clear.
73	00:05:53	00:05:56	I'll call in S.I.D.
74	00:05:58	00:06:01	Ray, I-I don't think that you should be here.
75	00:06:13	00:06:15	Let's see, uh...
76	00:06:15	00:06:16	I can have a car take you downtown.
77	00:06:16	00:06:18	Hello! That's evidence!
78	00:06:18	00:06:19	Ray, what are you doing?
79	00:06:41	00:06:45	Condo security company gave us access to the surveillance files.
80	00:06:45	00:06:48	37.
81	00:06:48	00:06:51	Metadata says it's from three nights ago.
82	00:06:51	00:06:57	I got Gloria and Phil coming home, but somebody else leaving... in theircar.
83	00:06:57	00:07:00	Well, there's no sign of Gloria and Phil.
84	00:07:00	00:07:03	My vote's for the trunk.
85	00:07:03	00:07:05	Greg, can you get us a better look?
86	00:07:09	00:07:10	Whoa.
87	00:07:10	00:07:12	Tina Vincent.
88	00:07:12	00:07:15	Who? Latest bride of Haskell.
89	00:07:15	00:07:17	Is there a passenger?
90	00:07:17	00:07:19	This angle's not helping us.
91	00:07:19	00:07:20	Maybe this will.
92	00:07:22	00:07:25	See if I can lose the fun house.
93	00:07:27	00:07:30	It's him. It's Haskell.
94	00:07:30	00:07:33	I thought you said he changed his face?
95	00:07:33	00:07:34	We were wrong.
96	00:07:34	00:07:37	Guess I was wrong about that wasted trip, huh?
97	00:07:37	00:07:40	Greg, LAPD has given us their full cooperation.
98	00:07:40	00:07:41	Get traffic cam footage from three nights ago.
99	00:07:41	00:07:43	See if you can follow the car.
100	00:07:43	00:07:44	Copy that.
101	00:07:44	00:07:46	You have my cooperation.
102	00:07:46	00:07:49	Don't forget, it's still my city.
103	00:07:56	00:07:58	He gained their trust, Catherine. He was here.
104	00:08:01	00:08:02	We'll find him, Ray.
105	00:08:02	00:08:04	And we'll find Gloria.
106	00:08:04	00:08:07	Three days and three nights of Heaven on Earth.
107	00:08:07	00:08:10	And then...
108	00:08:10	00:08:11	just Heaven.
109	00:08:11	00:08:14	Haskell's words.
110	00:08:14	00:08:16	It's what he does with his victims.
111	00:08:16	00:08:18	It's already been 72 hours.
112	00:08:18	00:08:20	That means she's already gone.
113	00:08:20	00:08:23	We'll see what the evidence says.
114	00:08:24	00:08:27	I don't think I can do this, boss.
115	00:08:27	00:08:29	I'll call Sara.
116	00:08:29	00:08:31	I'll have a car take you back to the airport.
117	00:08:31	00:08:34	Thanks.
118	00:08:45	00:08:49	Let's talk about something you enjoyed-- your first kill.
119	00:08:49	00:08:54	You never forget your first, but I think that's a little intimate for this stage of our relationship.
120	00:08:58	00:09:01	Tell us your definition of fun.
