	start	end	text
0	00:00:11	00:00:12	Green 30!
1	00:00:12	00:00:14	Green 30. Sweep right! Watch the backs!
2	00:00:14	00:00:16	Set! Hut!
3	00:00:23	00:00:26	Burns is tackled... he's goin' for it!
4	00:00:26	00:00:28	Oh! He's hit by the Aztec safety.
5	00:00:28	00:00:29	Time-out! Time-out!
6	00:00:29	00:00:31	(whistle blows) Give me a time-out! Kayle!
7	00:00:32	00:00:34	All right, look, this is it.
8	00:00:34	00:00:37	This is it. Just stay focused, son.
9	00:00:37	00:00:39	It's our will versus their will.
10	00:00:39	00:00:41	Run 2-22 Strike.
11	00:00:50	00:00:53	Nice snap, dropping back...
12	00:00:53	00:00:56	He's got a man open downfield!
13	00:00:59	00:01:00	Oh! He got it! Touchdown!
14	00:02:36	00:02:39	Coach?
15	00:02:39	00:02:41	Coach, you okay?
16	00:02:52	00:02:56	You know the Mustangs were 7 and oh this season?
17	00:02:56	00:02:59	On their way to winning their third consecutive Silver State Bowl.
18	00:02:59	00:03:00	Didn't realize you were a fan, David.
19	00:03:00	00:03:04	My father took me to my first game when I was seven.
20	00:03:04	00:03:05	And it was Coach Miller's first game, too.
21	00:03:07	00:03:10	My father loved this man.
22	00:04:23	00:04:30	Spatter is concentrated on the pillow, the headboard; there's cast-off on the ceiling and the wall.
23	00:04:33	00:04:35	Looks like he was attacked while he was sleeping.
24	00:04:35	00:04:37	A large blood pool under his head.
25	00:04:37	00:04:41	Looks like he laid there for hours, bleeding.
26	00:04:41	00:04:45	And still managed to get out of bed 00 a.m.
27	00:04:45	00:04:47	I turned it off.
28	00:04:47	00:04:49	There wasn't any blood on any of the phones.
29	00:04:49	00:04:55	But he still had the wherewithal to pour himself a cup of coffee and a bowl of cereal, but not call 911.
30	00:04:55	00:04:57	You know how it is with head wounds.
31	00:04:57	00:04:59	Yeah.
32	00:04:59	00:05:01	All right. I got a couple shoe impressions.
33	00:05:01	00:05:05	Coach Miller was barefoot, so this has got to belong to the killer.
34	00:05:09	00:05:11	I spoke to the home security company.
35	00:05:11	00:05:14	04 a.m.
36	00:05:14	00:05:15	So, the security system was on last night?
37	00:05:15	00:05:21	Suggests the killer knew the code, otherwise, how would they get in and out of here without setting it off?
38	00:05:21	00:05:26	I was teaching at WLVU when Coach Miller won his second conference title.
39	00:05:26	00:05:29	Everybody loved him, treated him like a god.
40	00:05:30	00:05:34	Even gods have enemies.
41	00:06:36	00:06:38	Did you find Nemo?
42	00:06:38	00:06:40	Not unless Nemo was a Beemo.
43	00:06:40	00:06:43	Some kids spotted the car over the weekend.
44	00:06:43	00:06:45	Couldn't get a crane here until this morning.
45	00:06:45	00:06:47	Ran the tags.
46	00:06:47	00:06:50	Fleet vehicle from Vegas Legacy Motors.
47	00:06:51	00:06:53	Reported stolen about six months ago.
48	00:06:59	00:07:01	Phew! She's been down there a while.
49	00:07:09	00:07:13	This window's rolled down, that one's broken.
50	00:07:13	00:07:14	She had two escape routes.
51	00:07:14	00:07:18	It looks like she might've gotten stuck in her seat belt.
52	00:07:34	00:07:37	Paige Hammer, 19.
53	00:07:37	00:07:39	North Dakota license.
54	00:07:40	00:07:42	Possibly a tourist or a new resident.
55	00:07:42	00:07:44	Both airbags are deployed.
56	00:07:44	00:07:47	The airbags only go off if someone's sitting in the seat.
57	00:07:47	00:07:49	She wasn't alone.
58	00:07:49	00:07:51	Guess we're looking for the one who got away.
59	00:07:51	00:07:54	So, did you see anyone else when you pulled up?
60	00:07:54	00:07:55	No, sir, just Coach.
61	00:07:55	00:07:57	And I usually keep an extra eye out for his house.
62	00:07:57	00:08:01	You know, he spends a lot of time on the road, so I take in his newspaper and his mail.
63	00:08:01	00:08:03	Then I guess you're the one who turned off the alarm?
64	00:08:03	00:08:04	Was that bad?
65	00:08:04	00:08:05	Yeah.
66	00:08:06	00:08:09	So, is it just you who knows the code or everyone in the department?
67	00:08:09	00:08:11	Pretty much the whole department.
68	00:08:11	00:08:14	Everybody loves Coach M and the Mustangs.
69	00:08:14	00:08:16	Okay, I'm gonna need a list of everyone.
70	00:08:17	00:08:19	I got 'em right here.
71	00:08:19	00:08:21	Put that on for Coach, all right?
72	00:08:21	00:08:23	Did everybody get one? Did everybody get an armband?
73	00:08:23	00:08:26	Yeah, I got one. Did you get an armband?
74	00:08:27	00:08:29	Did everybody get one? She needs one.
75	00:08:33	00:08:35	I'm sorry for your loss.
76	00:08:35	00:08:37	It's more than a loss. It's a tragedy.
77	00:08:37	00:08:45	Coach took a third-rate team with players no other school wanted, turned them into champions with real futures, real degrees.
78	00:08:45	00:08:46	He was one of a kind.
79	00:08:46	00:08:48	I'm Catherine Willows with the Crime Lab.
80	00:08:48	00:08:49	And you are...?
81	00:08:49	00:08:51	I'm Pal Arnold.
82	00:08:51	00:08:53	I'm president of the Booster Club.
83	00:08:53	00:08:55	Did you know Coach Miller well?
84	00:08:55	00:08:56	Like a blood brother.
85	00:08:56	00:08:57	Did he have any family?
86	00:08:57	00:08:59	A wife, any kids?
87	00:08:59	00:09:01	Yeah, about 85 of 'em; the whole roster.
88	00:09:01	00:09:04	Coach always said, Your team is your family.
89	00:09:04	00:09:05	Am I right?
90	00:09:05	00:09:06	That's right. That's right.
91	00:09:06	00:09:10	His wife passed on about ten years ago, and they had no kids.
92	00:09:10	00:09:12	So he lived alone?
93	00:09:12	00:09:13	I wouldn't say that.
94	00:09:13	00:09:14	House was always full.
95	00:09:14	00:09:16	It's the way he liked it.
96	00:09:16	00:09:20	Would you happen to know if any of his extended family had a key to the house?
97	00:09:20	00:09:21	They kind of all did.
98	00:09:21	00:09:23	What do you mean by that?
99	00:09:23	00:09:24	Let me show you, can I...?
