	start	end	text
0	00:00:22	00:00:25	Get a list of all the countries she's visited in the past 30 days.
1	00:00:25	00:00:28	Yeah, her passport.
2	00:00:29	00:00:30	Try the State Department.
3	00:00:30	00:00:31	My husband, please.
4	00:00:31	00:00:32	Yeah.
5	00:00:32	00:00:34	I have to tell my husband!
6	00:00:34	00:00:36	Oh, please call my husband!
7	00:01:09	00:01:12	Ma'am, I'm sorry, but you can't go up.
8	00:01:12	00:01:14	Catherine Willows, Crime Lab.
9	00:01:14	00:01:17	I know who you are, but hotel rooms are under quarantine.
10	00:01:17	00:01:19	No one goes up, no one goes down.
11	00:01:19	00:01:21	Quarantine?
12	00:01:44	00:01:45	Okay, David.
13	00:01:52	00:01:53	False alarm.
14	00:01:53	00:01:54	We're clear.
15	00:02:04	00:02:05	Hey.
16	00:02:05	00:02:06	Hi.
17	00:02:12	00:02:15	Someone want to fill me in here?
18	00:02:15	00:02:21	David assessed a potentially infectious agent, and per protocol, he remained at the site and called it in.
19	00:02:21	00:02:23	Her red blotches are consistent with CDC photos of Ebola.
20	00:02:23	00:02:25	You did the right thing.
21	00:02:25	00:02:28	So what are we looking at?
22	00:02:28	00:02:32	Um, 419, suspicious circs.
23	00:02:32	00:02:36	Honestly, I have no idea.
24	00:02:36	00:02:40	Okay, it's my turn now.
25	00:02:40	00:02:42	Clear the scene.
26	00:03:27	00:03:28	Sorry I'm late.
27	00:03:28	00:03:30	I was processing the scene.
28	00:03:30	00:03:31	Nothing probative.
29	00:03:31	00:03:35	There are 42 distinct laser burns on Julie Stern's body.
30	00:03:35	00:03:36	Lasers?
31	00:03:36	00:03:39	Lasers cauterize the skin as they destroy tissue.
32	00:03:39	00:03:45	Lack of blood and scabbing confirms their use, so best guess would be she recently underwent a cosmetic procedure.
33	00:03:51	00:03:54	That's consistent with the hotel manager's statement.
34	00:03:54	00:03:56	Said the vic had booked into the Safari Suite.
35	00:03:56	00:04:00	Please tell me that has nothing to do with hunting wild game.
36	00:04:00	00:04:06	Women who... don't want their friends to know that they're freshening up will check into the suite while they heal.
37	00:04:06	00:04:09	Well, five-star hotel's got to be cheaper than a hospital stay.
38	00:04:09	00:04:12	So, could complications from this procedure have resulted in her death?
39	00:04:12	00:04:14	No.
40	00:04:14	00:04:16	Histamine levels are normal.
41	00:04:17	00:04:19	There's no post-op infection.
42	00:04:19	00:04:21	But look at her fingernails.
43	00:04:21	00:04:26	Mees lines; indicative of heavy metal poisoning.
44	00:04:26	00:04:28	I sent blood and hair samples to Tox.
45	00:04:28	00:04:29	Anything else?
46	00:04:29	00:04:33	I'm not sure if it's probative, but I found ten cc's of urine in her stomach.
47	00:04:33	00:04:35	Digestive system's intact.
48	00:04:35	00:04:41	There are no bruises or abrasions in her mouth, so there's only one way it could have gotten there.
49	00:04:41	00:04:42	Chugalug.
50	00:04:42	00:04:43	Mm-hmm.
51	00:04:54	00:04:56	Okay.
52	00:04:56	00:04:59	So two days ago the residence was tented for termites.
53	00:04:59	00:05:01	This morning, the bug guys came to clear the house.
54	00:05:01	00:05:04	They found the homeowner exterminated.
55	00:05:04	00:05:08	He's ID'd as Elliot Beckman, 42, lived alone.
56	00:05:08	00:05:09	Body's in the family room.
57	00:05:09	00:05:10	Who's been inside?
58	00:05:10	00:05:12	Just the exterminators and the paramedics who pronounced.
59	00:05:13	00:05:15	They entered and exited through the front door.
60	00:05:15	00:05:16	Good luck.
61	00:05:24	00:05:27	Exterminators use sulfuryl flouride.
62	00:05:27	00:05:30	It kills the bugs and then evaporates.
63	00:05:30	00:05:32	Agro scientists call it the safety fumigant.
64	00:05:32	00:05:34	You know, I'm sure he would disagree.
65	00:05:45	00:05:47	Eyeglasses on the floor.
66	00:05:50	00:05:52	Got vomit?
67	00:06:23	00:06:26	What flies when they're on and floats when they're off?
68	00:06:26	00:06:27	Feathers.
69	00:06:27	00:06:30	Long and blue.
70	00:06:30	00:06:31	I'll bag 'em.
71	00:06:33	00:06:35	His cheek is bruised.
72	00:06:35	00:06:38	What was he doing in here?
73	00:06:38	00:06:42	Per the R&amp;R's, we conducted a thorough walk-through before releasing the gas.
74	00:06:42	00:06:45	No plants, people or animals were left behind.
75	00:06:45	00:06:47	All right, so you released the gas, then what?
76	00:06:47	00:06:48	I took off.
77	00:06:48	00:06:50	Can't stick around baby-sitting houses, you know?
78	00:06:50	00:06:55	Once you left the house, could Beckman have snuck back in in any way?
79	00:06:55	00:06:56	Yeah, if he had a death wish.
80	00:06:56	00:06:58	The house is toxic for the first 12 hours.
81	00:06:58	00:07:01	Mm-hmm. Not to mention it gets wrapped up tighter than a Christmas present.
82	00:07:01	00:07:04	You know tented houses-- they're prime targets for burglars.
83	00:07:04	00:07:08	We secure these on the outside of every doorknob.
84	00:07:08	00:07:10	Clamshell locks.
85	00:07:10	00:07:11	Nobody gets inside.
86	00:07:11	00:07:12	Yeah, says you.
87	00:07:16	00:07:19	Yes, Ms. Stern was in my care.
88	00:07:19	00:07:22	And when was the last time you saw her, Dr. Malaga?
89	00:07:22	00:07:26	Uh, I ablated her liver spots three days ago.
90	00:07:26	00:07:29	Checked on her yesterday at The Mediterranean.
91	00:07:29	00:07:33	I applied post-op ointment to prevent scabbing and infection.
92	00:07:36	00:07:38	She seemed, uh...
93	00:07:38	00:07:41	in good spirits.
94	00:07:42	00:07:46	From the marks, it looks like you lasered over 40 spots.
95	00:07:46	00:07:47	In one session?
96	00:07:47	00:07:50	Well, post op, the patient's skin is very red and raw.
97	00:07:50	00:07:54	It's really quite ugly, to be blunt.
98	00:07:54	00:07:58	Most patients prefer to minimize the amount of time they spend in recovery.
99	00:07:58	00:08:00	So you supersized the procedure.
100	00:08:00	00:08:02	You did it all in one sitting?
101	00:08:02	00:08:03	It's perfectly safe.
102	00:08:03	00:08:05	We'll need a copy of her medical records.
103	00:08:05	00:08:07	Okay?
104	00:08:07	00:08:12	Oh, I'm sorry, but her file contains medical history which includes information about other members of the family.
105	00:08:12	00:08:17	I would be breaching doctor-patient confidentiality if I let you have that.
106	00:08:24	00:08:30	Hey, uh, do you have a problem with me, Doctor?
107	00:08:30	00:08:31	Excuse me?
108	00:08:32	00:08:35	Well, there are two of us here and you're only addressing my colleague, so...
109	00:08:37	00:08:39	Well, she's a very beautiful woman.
110	00:08:40	00:08:44	You have Venus de Milo aesthetics.
111	00:08:48	00:08:51	We'll be getting a court order for Ms. Stern's records.
112	00:08:51	00:08:53	I'd appreciate that.
113	00:09:10	00:09:11	Sara.
114	00:09:14	00:09:16	Looks like someone tampered with the tent.
115	00:09:18	00:09:20	Window's open.
116	00:09:20	00:09:26	Well, exterminators leave some windows open to help circulate the gas.
117	00:09:26	00:09:28	This could have been the victim's way in.
118	00:09:32	00:09:35	Once inside, he was overcome by the fumes.
119	00:09:46	00:09:49	He must be an idiot to go inside a tented house.
120	00:09:49	00:09:51	Maybe he forgot something.
121	00:09:51	00:09:52	Figured the gas had dissipated.
122	00:09:52	00:09:57	Well, assuming you're right, and he went in and never left, shouldn't the window be open wider?
123	00:10:03	00:10:05	It's old. The rope has snapped.
124	00:10:05	00:10:06	Okay.
125	00:10:06	00:10:10	Now, Mr. Beckman never came out of the house.
126	00:10:10	00:10:17	Why is there a trail of sand leading away from it and straight to the neighbor's house?
127	00:10:17	00:10:18	That's a good question.
128	00:10:36	00:10:37	Can I help you?
129	00:10:38	00:10:39	Yeah, we're with the crime lab.
130	00:10:39	00:10:41	We're investigating the death of your neighbor next door.
131	00:10:42	00:10:43	Elliot?
132	00:10:43	00:10:44	What happened?
133	00:10:44	00:10:46	That's what we're trying to figure out.
134	00:10:50	00:10:52	Have you been in his house recently?
135	00:10:53	00:10:56	Look, man, I've been laid up for the past two days puking my guts out.
136	00:10:56	00:10:57	I haven't left my place.
137	00:10:57	00:10:58	Do you live alone, Mr...?
138	00:10:59	00:11:01	Rory Kendell.
139	00:11:01	00:11:02	My wife bailed a few months ago.
140	00:11:02	00:11:05	Rory, have you felt dizzy or disoriented?
141	00:11:05	00:11:07	How would you know?
142	00:11:07	00:11:08	We're going to need a urine sample.
143	00:11:08	00:11:09	Why?
144	00:11:09	00:11:12	You may be suffering from sulfuryl flouride gas poisoning.
145	00:11:12	00:11:14	Urination's the only way for the poison to get out.
146	00:11:15	00:11:15	I got the flu.
