	start	end	text
0	00:01:17	00:01:20	Yeah?
1	00:01:20	00:01:23	Hold the meter. I'll be right down.
2	00:01:46	00:01:48	Paige Rycoff, freshman.
3	00:01:48	00:01:52	Couldn't stand the heat, dropped out of school.
4	00:01:52	00:01:53	Dropped out of sight.
5	00:01:53	00:01:56	Booked a one-way ticket home to Boulder.
6	00:01:56	00:01:58	Never got there. Four days M.I.A.
7	00:01:58	00:02:02	Missing persons, first 24 hours are gold after that...
8	00:02:02	00:02:04	Quicksand.
9	00:02:04	00:02:06	Hey.
10	00:02:15	00:02:20	Excuse me but could everyone in this room do me a big favor and leave?
11	00:02:22	00:02:24	Please?
12	00:02:24	00:02:25	Thanks, fellas.
13	00:02:27	00:02:28	Thanks, guys.
14	00:02:30	00:02:32	You want me to go, too?
15	00:02:32	00:02:34	If you're very still, you can stay.
16	00:02:40	00:02:42	She was definitely on her way out of here.
17	00:02:45	00:02:45	Lamp's still on.
18	00:02:46	00:02:51	Yeah, but she didn't take her suitcase her purse... or the cab she called.
19	00:02:52	00:02:55	It's like going to the vet without your dog.
20	00:02:55	00:02:58	Maybe she had a change of plan.
21	00:02:58	00:03:01	Or someone changed it for her.
22	00:03:01	00:03:03	No sign of struggle.
23	00:03:03	00:03:04	Everything's intact.
24	00:03:05	00:03:08	Nothing out of place.
25	00:03:20	00:03:22	Come in.
26	00:03:26	00:03:30	Door locks automatically and there were no keys in her purse.
27	00:03:30	00:03:32	Maybe they were in her pocket.
28	00:03:32	00:03:35	If they were in her pocket she could've walked right back in.
29	00:03:35	00:03:36	Why didn't she?
30	00:03:36	00:03:43	One moment Paige Rycoff is here the next, vanished.
31	00:03:43	00:03:45	People don't vanish, Jim.
32	00:03:45	00:03:49	It's a molecular impossibility.
33	00:04:26	00:04:29	They got this multiplex system-- there's eyes all over the place.
34	00:04:30	00:04:34	There's eight floors, and four cameras per floor.
35	00:04:34	00:04:36	They have this system in place when you went to school here?
36	00:04:36	00:04:40	With all the stuff me and my boys got away with it's probably why they have them now.
37	00:04:40	00:04:42	Hey, scent dogs are on their way.
38	00:04:42	00:04:45	If you don't live in the dorm you can't get in.
39	00:04:45	00:04:48	What about getting out?
40	00:04:49	00:04:55	400 students 12 uniform officers, ten minutes per interview.
41	00:04:55	00:04:57	P.D. should be done by Tuesday.
42	00:04:57	00:05:00	Well, I'll take prints over people any day.
43	00:05:00	00:05:02	How about taking video?
44	00:05:02	00:05:05	There's cameras on every floor; one of them must have seen something, please find it.
45	00:05:05	00:05:07	Okay.
46	00:05:08	00:05:11	In this case, more is less-- the more time goes by the less chance we have of finding this girl.
47	00:05:11	00:05:13	Four days?
48	00:05:13	00:05:15	We'd be looking for a body already.
49	00:05:15	00:05:17	Well, hide and seek.
50	00:05:17	00:05:18	Let's go.
51	00:05:20	00:05:21	I talked to her R.A.
52	00:05:22	00:05:26	Paige had put in a request to have all her mail forwarded, including her security deposit.
53	00:05:45	00:05:46	Minty.
54	00:05:46	00:05:49	Toothpaste-- poor man's spackle.
55	00:05:49	00:05:52	It's an old college trick-- covers up the holes when the posters come down.
56	00:05:52	00:05:54	Ah.
57	00:05:54	00:05:56	Leave the room the way you found it, get back your full deposit.
58	00:05:56	00:05:57	$500.
59	00:05:57	00:06:00	That's huge money at her age if you actually get it.
60	00:06:00	00:06:03	That's a big college racket, like buying books back?
61	00:06:03	00:06:06	Why would anyone want to sell their books?
62	00:06:06	00:06:09	Two beds. Roommate?
63	00:06:15	00:06:16	Jennifer Riggs.
64	00:06:16	00:06:20	Left school two weeks into the semester Brass checked with the registrar.
65	00:06:30	00:06:32	Dust void.
66	00:06:35	00:06:37	Something was here.
67	00:06:37	00:06:39	Area rug.
68	00:06:39	00:06:41	Could've been used to conceal a body on the way out.
69	00:06:41	00:06:47	The disappearance of Western Las Vegas University Coed Paige Rycoff has police baffled.
70	00:06:47	00:06:49	They're working on several leads.
71	00:06:49	00:06:52	And though investigators are still...
72	00:06:55	00:06:58	How's this strap right here, is this tight enough?
73	00:06:58	00:06:59	Uh, yeah, fine.
74	00:06:59	00:07:01	How about this one?
75	00:07:01	00:07:02	Yeah, it's... it's good, Warrick.
