	start	end	text
0	00:01:19	00:01:21	Oh... you're gonna love this.
1	00:01:27	00:01:28	Ring any bells?
2	00:01:28	00:01:31	Rub-a-dub-dub, dead man in a tub.
3	00:01:31	00:01:39	Sleeping bag for easy cleanup open window so the stench alerts the neighbors...
4	00:01:41	00:01:43	It's Royce Harmon all over again.
5	00:01:46	00:01:48	What do you think?
6	00:01:48	00:01:50	Suicide note in the same place?
7	00:01:50	00:01:53	You tell me, Karnac.
8	00:02:03	00:02:05	Now that's weird.
9	00:02:05	00:02:08	Not weird. Intentional.
10	00:02:15	00:02:18	What kind of language is that? Swedish?
11	00:02:19	00:02:20	It's backward.
12	00:02:27	00:02:28	Would you excuse me a minute?
13	00:02:30	00:02:32	Sure... okay.
14	00:02:45	00:02:46	He okay in there?
15	00:02:46	00:02:49	Quincy wants to be alone.
16	00:02:49	00:02:52	We had a case like this three months ago a guy found dead in his bathtub.
17	00:02:52	00:02:55	Turned out the suicide was staged.
18	00:02:55	00:02:58	Found a mini-recorder as a suicide note.
19	00:02:58	00:03:00	Killer may have struck again.
20	00:03:00	00:03:01	Why does he want to be alone?
21	00:03:04	00:03:06	He wants to get his mojo working.
22	00:03:06	00:03:10	My name is Stuart Rampler.
23	00:03:10	00:03:15	I reside at 818 Boeing Hill Court Las Vegas, Nevada.
24	00:03:15	00:03:18	I am 43 years of age and I'm going to kill myself.
25	00:03:18	00:03:21	I just can't do it anymore.
26	00:03:21	00:03:24	I love you, Mom.
27	00:03:29	00:03:32	You're back.
28	00:04:07	00:04:09	Shibley, take this recorder to the print lab.
29	00:04:09	00:04:11	Have Mandy dust it and run prints on it right away.
30	00:04:12	00:04:13	Photos from tonight's suicide.
31	00:04:13	00:04:14	Put a rush on them for you.
32	00:04:14	00:04:16	Photos, thank you.
33	00:04:22	00:04:24	Oh...
34	00:04:24	00:04:25	Throw the flag, ref!
35	00:04:25	00:04:27	Uncatchable, bro.
36	00:04:28	00:04:32	Hey! you guys want an assignment slip or a pink slip?
37	00:04:32	00:04:35	I was just taking a little coffee break.
38	00:04:35	00:04:37	Is it true?
