	start	end	text
0	00:00:29	00:00:36	You can breathalyze me all you want, but the broad came right at me, I swear.
1	00:00:36	00:00:38	It wasn't my fault.
2	00:00:38	00:00:44	Ooh, that's what happens when 6,000 pounds of thrust meets three feet of hood.
3	00:00:44	00:00:46	This was not a fair fight.
4	00:00:55	00:00:58	Well, now, how did she end up way over here?
5	00:00:58	00:01:02	There must be 20 feet of rubber burned into this asphalt.
6	00:01:02	00:01:05	She was braking hard.
7	00:01:05	00:01:07	She definitely swerved out of her lane.
8	00:01:09	00:01:13	I think I may know why.
9	00:01:19	00:01:21	What kind of animal are we talking about here?
10	00:01:21	00:01:23	A big one.
11	00:01:24	00:01:27	The victim could have clipped the animal when it ran in front of her.
12	00:01:29	00:01:31	Well, it can't have gone far.
13	00:02:50	00:02:53	Hmm. Ooh. Not much padding.
14	00:02:53	00:02:54	Whoa.
15	00:02:54	00:02:56	This is incredibly detailed.
16	00:02:56	00:02:59	Eyelashes, nostrils...
17	00:02:59	00:03:01	Oh, yeah.
18	00:03:01	00:03:02	That's what you see out of.
19	00:03:02	00:03:06	I once dated the Detroit Lions mascot. Off-season.
20	00:03:06	00:03:09	Dutch was his name.
21	00:03:09	00:03:12	The breadth of your social experience never ceases to impress me.
22	00:03:16	00:03:19	Dutch never had furballs, though.
23	00:03:29	00:03:31	Are you all right, David?
24	00:03:31	00:03:34	It's just... disturbing.
25	00:03:34	00:03:39	There was a big raccoon who hosted an after-school kids show when I was little.
26	00:03:39	00:03:41	Stripey.
27	00:03:41	00:03:42	Everybody loved him.
28	00:03:42	00:03:45	I loved him.
29	00:03:45	00:03:51	Stripey's brother suffered blunt force trauma caused by a violent collision with a moving vehicle.
30	00:04:02	00:04:08	The eternal question-- why did the man in the raccoon suit cross the road?
31	00:04:18	00:04:20	Frozen stiff.
32	00:04:20	00:04:24	Looks like he died trying to get out.
33	00:04:24	00:04:27	Trying to get to the door, maybe.
34	00:04:27	00:04:30	It got messy.
35	00:04:30	00:04:32	Check out the shotgun spatter.
36	00:04:32	00:04:34	Single blast.
37	00:04:34	00:04:36	Went in, went out.
38	00:04:36	00:04:40	Ooh. This has got to be the coldest place in Vegas.
39	00:04:40	00:04:42	Let's go. Vega's got the security guard.
40	00:04:42	00:04:44	Yeah, he's not going anywhere.
41	00:04:51	00:04:53	So, Peter, when you checked in...
42	00:04:53	00:04:54	Not Peter.
43	00:04:54	00:04:56	Petey. P-E-T-E-Y.
44	00:04:56	00:04:57	Hey, how you doing? Good.
45	00:04:57	00:05:00	The shooter may have cleaned out the machines.
46	00:05:00	00:05:01	Those things hold a lot of dough.
47	00:05:01	00:05:02	Take was maybe, uh, $600.
48	00:05:02	00:05:04	They shot a guy over a vending machine?
49	00:05:04	00:05:08	So, uh, Petey, where were you when all this went down?
50	00:05:08	00:05:09	I was in the guard shack.
51	00:05:09	00:05:10	Where else would I be?
52	00:05:10	00:05:11	You tell us.
53	00:05:11	00:05:16	If a guy walks into a freezer, shoots a guy and smashes six vending machines, I think I'd hear that.
54	00:05:16	00:05:18	The shack's out there.
55	00:05:18	00:05:20	You don't make rounds?
56	00:05:20	00:05:22	Look, I'm not supposed to leave the premises, okay?
57	00:05:22	00:05:25	Okay, but if you were here, you're a suspect.
58	00:05:25	00:05:28	Come on, man.
59	00:05:28	00:05:30	Middle of the shift, you're getting hungry.
60	00:05:30	00:05:33	You figure, Hey, I'll duck out, grab a bite to eat.
61	00:05:33	00:05:34	Who's going to know, right?
62	00:05:35	00:05:36	I was gone five minutes, tops.
63	00:05:36	00:05:38	When?
64	00:05:38	00:05:39	00.
65	00:05:39	00:05:40	Grabbed a burger and came back.
66	00:05:40	00:05:41	What kind of burger?
67	00:05:41	00:05:42	In 'N' Out-- three blocks from here.
68	00:05:42	00:05:45	I always get the In 'N' Out Double-Double, Animal Style.
69	00:05:45	00:05:46	That's what I get.
70	00:05:46	00:05:47	You grill the onions?
71	00:05:47	00:05:48	Hell, yeah.
72	00:05:48	00:05:54	Now, that is crazy, Petey, 'cause you know, being an In 'N' Out kind of guy, I know it takes at least five minutes to grill the onions alone.
73	00:05:54	00:05:56	Come on, man.
74	00:05:56	00:06:01	That time of night, you're lucky if you don't wait 20 minutes just to get to the window.
75	00:06:04	00:06:08	Look, my boss finds out I'm leaving the site every night to get my burger on, I'm toast.
76	00:06:08	00:06:11	You keep lying to us, you're going to be toast in a jumpsuit.
77	00:06:13	00:06:19	00, this cat George-- he usually works days-- drives up and asks me where Al is.
78	00:06:19	00:06:21	Al Sesto? The guy in the freezer?
79	00:06:21	00:06:23	I told him he was back here.
80	00:06:23	00:06:24	I came back. Everything was quiet.
81	00:06:24	00:06:26	So I ate my dinner in my shack.
82	00:06:26	00:06:27	Where'd George go?
83	00:06:27	00:06:30	Beats me. His car's still in the parking lot.
84	00:06:30	00:06:31	Want to show me which one?
85	00:06:31	00:06:34	Sure.
86	00:06:34	00:06:41	Unless he was slick, the guy that did this definitely left behind a print, and, frankly, nothing about this looks slick.
87	00:06:42	00:06:43	Linda Jones, 35, single.
88	00:06:43	00:06:46	We're trying to track down the next-of-kin.
89	00:06:46	00:06:49	No mystery in cause of death, though.
90	00:06:49	00:06:50	Your basic massive internal trauma.
91	00:06:50	00:06:51	And then some.
92	00:06:52	00:06:54	Anything unusual about our furry friend?
93	00:06:54	00:06:56	We're about to find out.
94	00:07:08	00:07:11	Did you know that raccoons have opposable thumbs?
95	00:07:11	00:07:14	Well, this one liked to wrap his around a bottle.
96	00:07:14	00:07:16	One Day at a Time.
97	00:07:16	00:07:18	He was a friend of Bill W.'s.
98	00:07:19	00:07:22	I'll send the blood work down to Tox.
99	00:07:22	00:07:26	Oh, my-- hand stitching.
100	00:07:26	00:07:28	Lining looks like some kind of latex.
101	00:07:36	00:07:40	Whoa. That's a lot of blood for blunt force trauma.
102	00:07:41	00:07:42	This isn't a costume.
103	00:07:42	00:07:44	It's a six-foot condom.
104	00:07:44	00:07:46	Explains why there was no blood on the road.
105	00:07:48	00:07:51	Yeah, his tailor didn't think of everything.
106	00:07:51	00:07:53	His suit's not bulletproof.
107	00:07:54	00:07:55	Shall we?
108	00:08:04	00:08:05	Through and through.
109	00:08:05	00:08:07	It's a high-velocity round.
110	00:08:07	00:08:09	Gives the bullet a smooth entry in and out.
