	start	end	text
0	00:00:23	00:00:27	You know, first time I had sex was in front of a fire...
1	00:00:27	00:00:30	on a bear skin rug.
2	00:00:30	00:00:32	It was so romantic.
3	00:00:35	00:00:37	Gee, and all this time...
4	00:00:38	00:00:39	I thought you were still a virgin.
5	00:00:40	00:00:42	Yeah, right.
6	00:00:42	00:00:44	You only asked for my number 'cause you heard I was easy.
7	00:00:44	00:00:46	Oh, you found me out. I did.
8	00:00:51	00:00:53	Cheers.
9	00:00:54	00:00:55	Oh, my God!
10	00:01:34	00:01:36	Alert Homicide and CSI!
11	00:02:09	00:02:12	Chimney extends about four feet from the roofline...
12	00:02:13	00:02:16	...assuming the vic was average height...
13	00:02:16	00:02:18	and didn't curl up...
14	00:02:18	00:02:20	head should be right about here.
15	00:02:31	00:02:33	Good!
16	00:02:38	00:02:39	Okay.
17	00:02:59	00:03:00	Whew!
18	00:03:02	00:03:04	Smoldering flesh has the stench of burnt pork...
19	00:03:04	00:03:06	except much worse.
20	00:03:06	00:03:11	I smell a little decomp, but mostly the fireplace down below.
21	00:03:11	00:03:14	The body's really positioned too far to be in that condition.
22	00:03:14	00:03:21	Which means... the vic was charbroiled somewhere else, tossed in the chimney, and smoked.
23	00:03:59	00:04:01	Check out that mold.
24	00:04:01	00:04:03	It's just eating away at the flesh.
25	00:04:03	00:04:06	That much mold would suggest he was burned at least a few days ago.
26	00:04:06	00:04:07	He?
27	00:04:07	00:04:12	I measured the pelvic bone-- sub-pubic angle's less than 90 degrees.
28	00:04:12	00:04:13	He's male.
29	00:04:16	00:04:18	Any suggestions on how to proceed?
30	00:04:18	00:04:20	Wrap and roll.
31	00:04:20	00:04:21	Great.
32	00:04:35	00:04:36	Okay, you get the head.
33	00:04:36	00:04:38	On three... Yeah.
34	00:04:38	00:04:41	One, two... three.
35	00:04:43	00:04:46	Mm! He's lighter than I expected.
36	00:04:46	00:04:49	Most of the muscle and flesh have burned away.
37	00:04:49	00:04:50	He's pretty well drained of fluids.
38	00:04:50	00:04:52	He probably weighed twice as much when he was alive.
39	00:04:52	00:04:57	Well, that would explain how the killer was able to carry him up to the roof and then foist him down the chimney.
40	00:04:59	00:05:00	Yeah.
41	00:05:03	00:05:05	Get him to the morgue.
42	00:05:05	00:05:08	I started the fire and the smoke just started pouring out.
43	00:05:08	00:05:11	And it was just the two of you in the house.
44	00:05:11	00:05:12	Yeah.
45	00:05:12	00:05:14	I had just gotten off work; I came over for a night cap.
46	00:05:14	00:05:15	So how long have you known each other?
47	00:05:15	00:05:17	Mm... a few months.
48	00:05:17	00:05:19	Do you live alone? Yeah. Divorced.
49	00:05:19	00:05:20	Have a son in college.
50	00:05:20	00:05:25	Did you hear anything up on the roof in the past week or so?
51	00:05:25	00:05:28	Well, no, I was out of town on business till yesterday.
52	00:05:28	00:05:30	And when was the last time you used the fireplace?
53	00:05:30	00:05:32	A few months ago... around Christmas.
54	00:05:32	00:05:35	I mean, there was a dead man in your chimney.
55	00:05:35	00:05:38	Didn't you notice anything when you lit the fireplace?
56	00:05:38	00:05:40	Martin's got a rat problem.
57	00:05:40	00:05:45	Um... the little suckers get caught in the traps, and just stink for a couple of days.
58	00:05:45	00:05:48	We smelled something, but we figured it was...
59	00:05:48	00:05:49	...a rat.
60	00:05:49	00:05:51	Excuse me, Mr. Sidley?
61	00:05:51	00:05:54	There's a ladder leaning against the side of the house...?
62	00:05:54	00:05:56	Yeah, that's mine. It been there since...
63	00:05:56	00:05:59	about New Year's, when I took down the Christmas lights.
64	00:05:59	00:06:02	I'd like to get a set of your fingerprints.
65	00:06:02	00:06:04	I'm going to be dusting the ladder for prints.
66	00:06:04	00:06:06	I'd like to eliminate yours.
67	00:06:06	00:06:08	Yeah. Sure.
68	00:06:51	00:06:53	Crispy on the outside, tender on the inside?
69	00:06:53	00:06:56	Crispy though and through.
70	00:06:56	00:06:59	Based on the melted fibers, he was probably wearing a polyester shirt.
71	00:06:59	00:07:02	Well, synthetics are just plastic polymers.
72	00:07:02	00:07:04	They melt instead of burn.
73	00:07:04	00:07:06	What's that?
74	00:07:06	00:07:08	Oh, some sort of plastic.
75	00:07:08	00:07:10	I found it where his shirt pocket would've been.
76	00:07:10	00:07:12	I'm thinking maybe a credit card.
77	00:07:12	00:07:15	Good, good. I'll work it up; try to get an I.D.
78	00:07:17	00:07:18	Catherine... Yeah.
79	00:07:18	00:07:21	Do you remember this Caroline Fitzgibbons case?
80	00:07:21	00:07:23	About a year ago? Of course I do, yeah.
81	00:07:23	00:07:24	Missing person, we never found her.
82	00:07:24	00:07:28	Yeah, she was a minor, allegedly having an affair with a Mr. Martin...
83	00:07:28	00:07:30	...Sidley? Ugh, yeah, what a creep.
84	00:07:30	00:07:32	She's an aspiring photographer.
85	00:07:32	00:07:34	I recently purchased several of her self-portraits.
86	00:07:34	00:07:40	Mr. Sidley, her father says that she was headed over here the day before yesterday, and he hasn't heard from her since.
87	00:07:40	00:07:41	Would you mind if we come in?
88	00:07:41	00:07:43	You know, now's not a good time.
89	00:07:43	00:07:45	So, unless you have a warrant, the answer is no.
90	00:07:57	00:07:59	What are you guys doing here?
91	00:07:59	00:08:02	We were hoping that you'd invite us to help out with your investigation.
92	00:08:02	00:08:04	Invite you?!
93	00:08:04	00:08:09	Warrick and I were looking for a missing person about a year ago, and we tried to get a warrant to seach this residence.
94	00:08:09	00:08:10	The owner denied us access.
95	00:08:10	00:08:14	Now that it's a crime scene, it's fair game, if you're part of the investigation.
96	00:08:14	00:08:16	You're picking up what we're putting down.
97	00:08:16	00:08:20	Well, I've processed room-to-room, photo-documented, sketched the layout...
98	00:08:20	00:08:21	Feel free to dig a little deeper.
99	00:08:22	00:08:23	I'm gonna dust the chimney for prints.
100	00:08:24	00:08:25	I'll be on the roof for awhile.
101	00:08:36	00:08:39	I'll take Video Spectral Analysis for 200, Nick.
102	00:08:39	00:08:43	Yeah, it's a charred piece of plastic found in Chimney Guy's pocket.
103	00:08:43	00:08:45	It may be a credit card.
104	00:08:45	00:08:47	I'm trying to get some I.D. off of it.
105	00:08:47	00:08:49	That's a gym membership card.
