	start	end	text
0	00:00:04	00:00:14	People say that Las Vegas has no culture, no history-- that we emulate, not create.
1	00:00:14	00:00:21	They forget that this was once a desert from which this city was created.
2	00:00:21	00:00:26	Millions come every week and share their money with us.
3	00:00:26	00:00:29	Well, tonight, we give back.
4	00:00:29	00:00:34	An exhibition of rare and valuable Japanese antiquities.
5	00:00:34	00:00:50	Shown in the US for the first time, this 17th century samurai collection is owned by one of the Mediterranean's most special guests, Mr. Yuri Yamamoto, who sadly can't be here with us tonight.
6	00:00:50	00:00:53	To his impeccable taste.
7	00:00:53	00:01:00	On behalf of my hotel and the city of Las Vegas, I thank him.
8	00:01:10	00:01:11	The cable fell.
9	00:01:11	00:01:13	He was electrocuted.
10	00:01:13	00:01:15	Oh, my God.
11	00:01:16	00:01:16	Excuse me.
12	00:01:16	00:01:17	Okay, folks.
13	00:01:18	00:01:19	I need everyone to stay back.
14	00:01:19	00:01:22	There's a live wire in the pool, okay?
15	00:01:32	00:01:35	Watch yourself, Gil.
16	00:01:43	00:01:44	This is odd.
17	00:01:44	00:01:47	Arms and legs become deadweight in the water.
18	00:01:47	00:01:50	He should have sunk to the bottom of the pool.
19	00:01:50	00:01:52	He wouldn't float until after putrefaction.
20	00:01:52	00:01:55	Sara, would you see where the source of that cable is?
21	00:01:55	00:01:57	Yeah.
22	00:02:16	00:02:18	Found the power source.
23	00:02:18	00:02:20	Car battery.
24	00:02:35	00:02:37	This is not a crime scene.
25	00:02:55	00:02:56	This is a crime scene.
26	00:03:28	00:03:31	I'm sorry, but there's really no gentle way to do this.
27	00:03:36	00:03:37	Keep these people out.
28	00:03:37	00:03:39	And turn that damn thing off, will you?
29	00:03:39	00:03:41	They only took the one piece.
30	00:03:41	00:03:43	Samurai sword, 17th century.
31	00:03:43	00:03:45	They say how much it was worth?
32	00:03:45	00:03:48	Worth the risk of walking past 100 guests into a guarded room.
33	00:03:50	00:03:53	Hey, buddy, you see anything?
34	00:03:53	00:03:55	No. I got hit from nowhere.
35	00:03:55	00:03:56	Next thing I know, I'm taped up.
36	00:03:58	00:03:59	Blood smear on the desk.
37	00:04:04	00:04:06	I feel like an idiot.
38	00:04:06	00:04:09	Well, you may have a concussion.
39	00:04:09	00:04:10	Let's get you checked out.
40	00:04:10	00:04:12	Paramedics out there?
41	00:04:12	00:04:14	Check him up.
42	00:04:30	00:04:34	Well, none of my men saw anyone suspicious enter or exit.
43	00:04:35	00:04:36	The surveillance cameras?
44	00:04:36	00:04:38	Our cameras only watch the money and the exits.
45	00:04:38	00:04:39	Not rooms like these.
46	00:04:39	00:04:40	Damn, they got the sword.
47	00:04:41	00:04:43	Most expensive piece in the collection.
48	00:04:43	00:04:45	This is all Mr. Caulfield needs right now.
49	00:04:46	00:04:47	Why is that?
50	00:04:47	00:04:52	9/11, the depressed Asian economy, Indian gaming in California.
51	00:04:52	00:04:54	Every casino on the Strip's taken a hit.
52	00:04:54	00:04:58	I'm going to want to talk to the girl who found the body.
53	00:05:05	00:05:07	Smells sweet.
54	00:05:07	00:05:10	The sign over there says no food or drink in this room, right?
55	00:05:10	00:05:12	Make sure you take it back to Greg.
56	00:05:29	00:05:32	My third time at this address.
57	00:05:33	00:05:35	Two suicides a few years ago, and now a 419.
58	00:05:35	00:05:37	This house is cursed.
59	00:05:37	00:05:40	You don't strike me as the type who believes in curses.
60	00:05:40	00:05:43	Yeah, well, I'm not the type to believe in coincidences, either.
61	00:05:43	00:05:45	Is this house abandoned?
62	00:05:45	00:05:46	Bank foreclosed four years ago.
63	00:05:47	00:05:48	Been vacant ever since.
64	00:05:48	00:05:49	Neighbor heard a scream.
65	00:05:49	00:05:51	I was the responding officer.
66	00:06:01	00:06:02	Uh...
67	00:06:25	00:06:26	Oh, hey, David.
68	00:06:26	00:06:28	Yeah.
69	00:06:28	00:06:29	Oh, hey.
70	00:06:29	00:06:31	Uh, jugular's been punctured.
71	00:06:31	00:06:32	Two marks.
72	00:06:32	00:06:35	Possibly bite marks.
73	00:06:35	00:06:38	Bite marks?
74	00:06:38	00:06:40	Punctures are 32 millimeters apart.
75	00:06:40	00:06:44	That's the average distance between the eyeteeth in an adult male's mouth.
76	00:06:44	00:06:48	Right, but those punctures aren't consistent with human teeth.
77	00:06:48	00:06:51	Yeah, well, what about fangs?
78	00:06:51	00:06:53	Fangs?
79	00:06:53	00:06:54	Come on.
80	00:07:02	00:07:04	Wounds are deep.
81	00:07:04	00:07:05	She bled out.
82	00:07:05	00:07:07	Then where's all the blood?
83	00:07:07	00:07:12	Lividity tells me she wasn't moved postmortem, so, I don't know.
84	00:07:14	00:07:17	I'm going to take a look around.
85	00:07:17	00:07:25	David, I don't know a whole lot about vampires, but if she was bit, there's spit, and if there's spit, there's DNA, so swab the neck.
86	00:07:26	00:07:30	Catherine, take a look at this.
87	00:07:39	00:07:42	Please tell me that's not blood.
88	00:08:00	00:08:02	Negative.
89	00:08:02	00:08:04	It's probably just house paint.
90	00:08:04	00:08:06	Well, we know one thing for sure.
91	00:08:06	00:08:09	This place wasn't vacant.
92	00:08:09	00:08:11	Come on, nobody should have been allowed to leave.
93	00:08:11	00:08:14	Your officers didn't say anything about detaining Mr. Caulfield's guests.
94	00:08:15	00:08:16	Just give me a list of names, okay?
95	00:08:17	00:08:18	Yeah.
96	00:08:18	00:08:19	Weird night.
97	00:08:19	00:08:21	That's not the only dummy here.
98	00:08:21	00:08:24	Yeah, it's a CPR demonstration dummy.
99	00:08:24	00:08:25	Fully articulated.
100	00:08:25	00:08:26	Oh, yeah?
101	00:08:26	00:08:30	Yeah. You know, paramedics, firemen-- they use these things to teach lifesaving techniques.
102	00:08:31	00:08:32	Any prints?
103	00:08:32	00:08:33	Oh, no, no, no.
104	00:08:33	00:08:35	Been in the water way too long, man. Sorry.
105	00:08:38	00:08:41	David says you found evidence of vampires in North Las Vegas.
106	00:08:41	00:08:46	Well, let's just say evidence at the crime scene suggests occult, ritualistic activity.
107	00:08:46	00:08:48	I'm not sure what we found.
108	00:08:48	00:08:49	Did you ID the vic?
109	00:08:49	00:08:52	Angela Sommerville, 20, from Henderson, Nevada.
110	00:08:53	00:08:54	License was in her pocket.
111	00:08:54	00:08:56	exsanguination.
112	00:08:56	00:08:57	You check out her fangs?
113	00:08:58	00:09:01	Well, her bark was worse than her bite.
114	00:09:02	00:09:04	There we go.
115	00:09:06	00:09:08	Ah. They're acrylic.
116	00:09:10	00:09:12	Check out her gum line.
117	00:09:12	00:09:16	Thin grooves carved into the canine's enamel.
118	00:09:16	00:09:18	Fangs are clip-ons.
119	00:09:18	00:09:22	Multiple bite marks on the tongue suggest she was still breaking them in.
120	00:09:22	00:09:28	Warrick, the symbol on her ankle-- it's similar to the one that was painted on the floor of the crime scene.
121	00:09:28	00:09:29	The ankh.
122	00:09:30	00:09:31	Egyptian symbol for eternal life.
123	00:09:31	00:09:36	I went on-line and found out it's also the universal insignia for vampires.
124	00:09:36	00:09:38	Dracula didn't drink all her blood.
125	00:09:38	00:09:40	I sent a sample to tox.
126	00:09:40	00:09:42	I'm not sure if it's probative.
127	00:09:42	00:09:46	Multiple incised wounds on the anterior of both shoulders.
128	00:09:46	00:09:47	Some are fresh.
129	00:09:47	00:09:50	Well, the shoulder area is rich in blood, right?
130	00:09:50	00:09:51	Heals quickly. Yeah.
131	00:09:51	00:09:54	Relevance?
132	00:09:54	00:09:56	I figure, if you're going to drink someone's blood, it's a good place to start.
133	00:09:57	00:09:58	Then why switch to the jugular?
134	00:10:09	00:10:11	Hey.
135	00:10:11	00:10:13	Got anything?
136	00:10:13	00:10:18	A partial thumb, perhaps, on the tape that was used to cover the security guard's mouth.
137	00:10:18	00:10:20	Not torn, either.
138	00:10:20	00:10:21	Both ends were cut.
139	00:10:21	00:10:23	Pre-cut, in fact.
140	00:10:23	00:10:24	Indicates planning.
141	00:10:24	00:10:25	How about you?
142	00:10:25	00:10:29	Trace analyzed the liquid glucose syrup.
143	00:10:29	00:10:31	Sugar water.
144	00:10:32	00:10:36	Why just the sword?
145	00:10:36	00:10:39	Well, it is the one piece from the exhibit you could hide on your person.
146	00:10:39	00:10:40	Down a pant leg, maybe, or...
147	00:10:40	00:10:44	Yeah, but if you're going to steal from a casino, why take an antique?
148	00:10:44	00:10:45	Why not take cash?
149	00:10:46	00:10:47	Good point.
150	00:10:50	00:10:53	How's your knowledge of Japanese history, particularly, antiquities?
151	00:10:53	00:10:55	Not good. Why?
152	00:10:55	00:10:57	To find the hunter...
153	00:10:57	00:10:59	know the game.
154	00:11:08	00:11:10	Angela was the sweetest child.
155	00:11:10	00:11:13	She actually liked spending time with us.
156	00:11:13	00:11:16	Her friends were always over here, and then...
157	00:11:16	00:11:18	...puberty hit and everything changed.
158	00:11:18	00:11:20	She shaved her head, then she grew dreads.
159	00:11:20	00:11:23	It was like she couldn't get comfortable in her own skin.
160	00:11:25	00:11:29	About, um, six months ago, Angela went Goth.
161	00:11:29	00:11:30	Black clothing.
162	00:11:30	00:11:31	She only went out at night.
163	00:11:31	00:11:34	We tried to support Angela the best we could.
164	00:11:34	00:11:37	We only wanted her to be happy.
165	00:11:37	00:11:41	13 Rules of Community.
166	00:11:41	00:11:43	Guidelines for vampires.
167	00:11:43	00:11:46	She wrote them down in there, along with all her thoughts.
168	00:11:47	00:11:48	So you've read what's in here?
169	00:11:52	00:11:56	Your daughter believed that she was a vampire?
170	00:11:56	00:11:57	She was 18.
171	00:11:57	00:12:01	She wanted to stand out, to be special.
172	00:12:01	00:12:04	I tried not to judge her, But I also wanted to know what was going on in her head.
173	00:12:05	00:12:05	She snooped.
174	00:12:08	00:12:11	Each time Angela tried something new, I would take a crash course.
175	00:12:11	00:12:13	Lab results.
176	00:12:13	00:12:14	Angela's HIV test.
177	00:12:14	00:12:15	It was negative.
178	00:12:15	00:12:19	That was the one thing we insisted upon, not that it matters now.
179	00:12:26	00:12:27	Who's the guy?
180	00:12:29	00:12:31	Angela wouldn't say.
181	00:12:31	00:12:34	The statue's an incubus.
182	00:12:34	00:12:39	According to the legend, incubi seduce young women while they sleep...
183	00:12:39	00:12:41	and drink their blood.
184	00:12:42	00:12:46	Well, your daughter was found in an abandoned house.
185	00:12:46	00:12:49	And we believe that there was, um, someone there with her.
186	00:12:49	00:12:51	Do you have any idea who that might be?
187	00:12:51	00:12:53	Her court. I can give you their names.
188	00:12:53	00:12:55	Her court?
189	00:12:55	00:12:59	It's like a coven for vampires.
190	00:13:06	00:13:09	Don't tell me, they came back and stole the rest?
191	00:13:09	00:13:11	No, not quite.
192	00:13:11	00:13:15	At Mr. Yamamoto's request, the collection's been moved to Mr. Caulfield's office vault.
193	00:13:15	00:13:17	He was pretty upset.
194	00:13:17	00:13:18	He's on his way here now from Tokyo.
195	00:13:18	00:13:20	We were hoping to take a look at the rest of the exhibit.
196	00:13:20	00:13:23	Mr. Caulfield's vault is off limits.
197	00:13:23	00:13:25	Okay, what about photographs?
198	00:13:25	00:13:26	You're in luck there.
199	00:13:26	00:13:30	Our hotel registrar took Polaroids of the collection when she logged it in.
200	00:13:30	00:13:31	Can we talk to her?
201	00:13:31	00:13:35	Well, Miss Green is on vacation, but, uh, I can try and contact her.
