	start	end	text
0	00:00:01	00:00:03	Previously, on CSI... Can I help you?
1	00:00:06	00:00:07	You and I both know you can't be in here.
2	00:00:07	00:00:10	There are bodies on the floor of my casino.
3	00:00:10	00:00:11	I need to continue to work this case.
4	00:00:11	00:00:14	Lady Heather might have something to do with the bombing.
5	00:00:14	00:00:16	He could be anywhere.
6	00:00:16	00:00:17	I'm back. I see that.
7	00:00:21	00:00:23	Everyone thinks you're responsible for these bombings.
8	00:00:23	00:00:24	I am.
9	00:00:24	00:00:26	I'm here for Lady Heather.
10	00:00:45	00:00:47	Thank you.
11	00:00:48	00:00:53	I haven't spoken to her about the case, but she's come in here voluntarily, so...
12	00:00:53	00:00:55	please treat her with respect.
13	00:00:55	00:00:57	Of course.
14	00:01:15	00:01:19	Dr. Kessler, thank you very much for coming in today.
15	00:01:19	00:01:23	Obviously, we have a lot of questions for you about the bombings.
16	00:01:23	00:01:25	And hopefully I can provide answers.
17	00:01:25	00:01:28	I'll start, Dr. Kessler.
18	00:01:28	00:01:37	As much as I'd like to roll out the voluntary red carpet, and welcome you here to your own bombing party, I can't find it in my bones to overrule my gut, so I'm just gonna ask you the obvious question.
19	00:01:37	00:01:40	Are you or are you not behind the bombings?
20	00:01:40	00:01:43	Your hostility connotes jealousy and resentment.
21	00:01:43	00:01:47	It doesn't suit you, Sara. You know what, I'm not in the mood, Heather.
22	00:01:47	00:01:49	I'd like you to answer my question.
23	00:01:49	00:01:53	And I'd like some more tea.
24	00:01:53	00:01:56	Dr. Kessler, we'll get you some more tea in a moment, but...
25	00:01:56	00:01:58	I do have a question for you.
26	00:01:58	00:02:00	I came here to clear my name. Ask away.
27	00:02:00	00:02:04	At your residence, our CSIs found a lot of blood in your living room.
28	00:02:04	00:02:06	Not a drop of it was yours.
29	00:02:06	00:02:09	Can you explain that?
30	00:02:09	00:02:13	I came home after a long day and was surprised by an intruder.
31	00:02:20	00:02:22	And you didn't bother to call the cops?
32	00:02:22	00:02:24	No.
33	00:02:24	00:02:31	After the death of my daughter Zoe and the vehicular murder of my granddaughter Alison, I've lost all faith in law enforcement.
34	00:02:31	00:02:34	What about the look-alike in your home?
35	00:02:34	00:02:37	The lady who blew up in your car?
36	00:02:37	00:02:39	I don't know who she was.
37	00:02:39	00:02:42	I assume whoever's framing me sent her in to send Sara on a wild-goose chase.
38	00:02:42	00:02:45	The only one sending us on a wild-goose chase is you.
39	00:02:45	00:02:50	You only have your claws out because of the intimacy between your ex-husband and I.
40	00:02:50	00:02:52	Now who's being hostile?
41	00:02:52	00:02:55	Needle away, Sara. After all, I've been on both sides of the pricking.
42	00:02:55	00:02:57	All right, okay.
43	00:02:57	00:03:00	Clearly my presence here is distracting. I'm out of here.
44	00:03:10	00:03:12	Ma'am...
45	00:03:12	00:03:14	you mentioned being framed.
46	00:03:14	00:03:18	Could that have anything to do with the missing client tapes?
47	00:03:18	00:03:25	Sara found three months of mini cassettes missing from your office.
48	00:03:25	00:03:26	Do you think whoever's framing you...
49	00:03:26	00:03:28	Yes.
50	00:03:28	00:03:34	How else would the bomber know about the gambling and mental issues of my patients?
51	00:03:34	00:03:35	Just breathe, Sara.
52	00:03:35	00:03:36	She's only trying to get a rise out of you.
53	00:03:36	00:03:39	And the more you let her get to you, the more control she has. I know.
54	00:03:39	00:03:42	I-I'm sorry, I...
55	00:03:42	00:03:43	I lost my cool.
56	00:03:43	00:03:45	Damn it.
57	00:03:45	00:03:46	Don't beat yourself up.
58	00:03:46	00:03:51	I don't feel the way you do about Grissom, and I want to kill the bitch with my bare hands.
59	00:03:55	00:03:57	I'm a woman; I know it when I see it.
60	00:03:57	00:03:59	So does she.
61	00:03:59	00:04:01	Remember that.
62	00:04:02	00:04:04	I'm going back in.
63	00:04:07	00:04:11	I shut down my practice the day my granddaughter died.
64	00:04:11	00:04:17	The second she left this world, I lost everything that I ever cared about. I couldn't go on.
65	00:04:17	00:04:20	I gave my patients three months notice and I retired.
66	00:04:20	00:04:23	Is that why you sent your patient into my casino?
67	00:04:23	00:04:25	To enact revenge on the world?
68	00:04:25	00:04:28	You told Grissom that you were the one behind the bombings.
69	00:04:28	00:04:29	I am.
70	00:04:29	00:04:30	Is that a confession?
71	00:04:30	00:04:34	I'm not implicating myself as the mastermind behind the bombings or the bombers.
72	00:04:34	00:04:39	My suspicion is someone is framing me, and may be a former Red Room client of mine.
73	00:04:39	00:04:42	I just don't know who or why.
74	00:04:42	00:04:44	Can you provide a list of names?
75	00:04:45	00:04:48	Of course I can.
76	00:04:51	00:04:53	That's everyone.
77	00:04:53	00:04:56	All 13 gold key members.
78	00:04:56	00:04:58	May I?
79	00:05:00	00:05:02	What are you doing?
80	00:05:02	00:05:04	The blood found in your home was male.
81	00:05:04	00:05:07	I'm eliminating the female suspects for now.
82	00:05:07	00:05:09	Oh.
83	00:05:10	00:05:13	May I?
84	00:05:31	00:05:33	Why are they eliminated? They're dead.
85	00:05:33	00:05:38	Heart attack, aneurysm, drug overdose, cancer.
86	00:05:38	00:05:40	That leaves five.
87	00:05:40	00:05:45	In your opinion, do you think one of these five men is the mastermind behind the bombings?
88	00:05:46	00:05:48	I do.
89	00:05:53	00:05:55	So...
90	00:05:57	00:05:59	...who are you?
91	00:06:38	00:06:39	That's my I.D. card.
92	00:06:39	00:06:41	I'm a mechanic at McCarran International Airport.
93	00:06:41	00:06:46	We're the 11th-busiest airport in the world, with over a million surveillance cameras.
94	00:06:46	00:06:49	Mr. Schember, do I have your consent to swab your mouth for a DNA sample?
95	00:06:49	00:06:51	Oh, yeah.
96	00:06:58	00:07:01	Mr. Wittington, I'm all done, sir.
97	00:07:01	00:07:06	Mr. Territo, you can open your mouth, or I can get a court order to get your DNA another way, but I don't think you're gonna like it.
98	00:07:08	00:07:09	How are you gonna...
99	00:07:10	00:07:11	Thank you. Next!
100	00:07:11	00:07:15	I was her first client, you know-- Lady Heather.
101	00:07:15	00:07:17	Congratulations. Open up, please.
102	00:07:17	00:07:21	When she got you into her bed, you didn't want anything else. You want to do me a favor?
103	00:07:21	00:07:23	Open your mouth and shut up.
104	00:07:26	00:07:28	Thank you, Mr. Rooney.
105	00:07:28	00:07:29	Thank you.
106	00:07:31	00:07:32	May I ask you a personal question?
107	00:07:32	00:07:33	Please.
108	00:07:33	00:07:36	How long have you been in that wheelchair?
109	00:07:36	00:07:38	For as long as I can remember.
110	00:07:39	00:07:44	Negative. None of the five suspects' DNA matches the blood we found at Lady Heather's.
111	00:07:44	00:07:46	It's a dead end.
112	00:07:46	00:07:50	Well, you won't be able to hold 'em. SIDLE Just came from the hospital. Brass is gonna be fine.
