	start	end	text
0	00:00:12	00:00:13	Boy, there's a lot of live ones tonight, huh?
1	00:00:13	00:00:15	I know. You're used to the dead ones.
2	00:00:15	00:00:17	Yeah, they're a lot easier to work with.
3	00:00:17	00:00:20	Thanks for coming out, helping us grunts in the Mobile Crime Unit.
4	00:00:20	00:00:21	You're welcome.
5	00:00:21	00:00:25	All the problems in the department lately-- it's, uh, been hard making cases stick, you know? Uh-huh.
6	00:00:25	00:00:26	Well, that's why I'm here.
7	00:00:26	00:00:29	You deal with the whack-jobs, and I'll do the evidence collecting.
8	00:00:29	00:00:33	I'd like to think I'm going to miss all this, but I ain't.
9	00:00:33	00:00:35	What do you mean? You're not quitting, are you, Crawford?
10	00:00:35	00:00:37	No, I'm, uh, looking at a promotion.
11	00:00:37	00:00:38	Really?
12	00:00:38	00:00:39	Yeah. Detective.
13	00:00:39	00:00:43	A lot of opportunities now, so I'm gonna trade in my uniform for a suit.
14	00:00:43	00:00:45	Well, congratulations, Detective.
15	00:00:45	00:00:47	Thank you.
16	00:00:47	00:00:50	Yeah, it's, uh... it's got a nice ring to it.
17	00:00:50	00:00:52	Yeah, it does.
18	00:00:56	00:00:59	Excuse me, miss.
19	00:00:59	00:01:02	Can we talk to you, please? I ain't doing nothing wrong, Officer.
20	00:01:02	00:01:03	Well, you're not doing anything right, either.
21	00:01:03	00:01:05	What's your name?
22	00:01:05	00:01:07	Chastity.
23	00:01:07	00:01:09	Can I see some I.D., please?
24	00:01:09	00:01:12	Lost it.
25	00:01:12	00:01:13	But you didn't lose your purse.
26	00:01:13	00:01:15	Mind if I take a look inside?
27	00:01:18	00:01:22	You got some cash, a wallet and some condoms.
28	00:01:22	00:01:23	Well, safety first.
29	00:01:23	00:01:26	No I.D. Debit card.
30	00:01:26	00:01:27	Wait a minute. You don't look like Keith Dobson.
31	00:01:27	00:01:29	Yeah, it's not mine.
32	00:01:29	00:01:32	Then what are you doing with it?
33	00:01:32	00:01:33	Have you been arrested before?
34	00:01:33	00:01:35	No. Never.
35	00:01:35	00:01:37	Here's the deal.
36	00:01:37	00:01:40	You start telling me the truth, and maybe you get to go home.
37	00:01:40	00:01:44	But if you keep lying to me, you're going to jail.
38	00:01:50	00:01:53	I've never had to patrol the streets like this.
39	00:01:53	00:01:54	I mean, not even when I was a CSI-1.
40	00:01:54	00:01:57	It is a little crazy.
41	00:01:57	00:01:58	Full moon tonight.
42	00:01:58	00:02:04	You know, not to discount the crazy, but no lunar effect on human behavior has ever been established.
43	00:02:04	00:02:06	What about horses?
44	00:02:07	00:02:09	Hey, Trigger.
45	00:02:09	00:02:11	Wake up.
46	00:02:11	00:02:13	Hello.
47	00:02:15	00:02:18	Well, this grass ain't hay.
48	00:02:18	00:02:21	Trigger just bought himself a night in the barn.
49	00:02:21	00:02:25	Control, 3-0-5-Charlie. Sergeant Weiss requesting transport van to our location.
50	00:02:31	00:02:33	Hey, boys.
51	00:02:35	00:02:37	What?
52	00:02:37	00:02:38	Adrian. Hey, man.
53	00:02:38	00:02:39	Hey. How are sales?
54	00:02:39	00:02:41	What did I say, last time, huh?
55	00:02:41	00:02:44	One more swing and miss-- that is strike three.
56	00:02:44	00:02:45	That's life.
57	00:02:46	00:02:48	What's your name, kid?
58	00:02:49	00:02:51	I know you're scared, all right?
59	00:02:51	00:02:54	Okay, here's the deal-- you work with me, maybe you go home tonight.
60	00:02:54	00:02:57	Just going to need you to come downtown and make a statement, okay?
61	00:02:57	00:02:59	We got a deal?
62	00:03:10	00:03:12	All units, 415-C.
63	00:03:12	00:03:14	Olympia Casino.
64	00:03:14	00:03:16	Suspect possibly armed.
65	00:03:16	00:03:18	What are you all afraid of?
66	00:03:18	00:03:22	Hey, hey, I want you all to meet my dad.
67	00:03:22	00:03:24	We got in a little fight.
68	00:03:24	00:03:26	But, you know, it's all good now.
69	00:03:26	00:03:27	What's going on?
70	00:03:27	00:03:28	Casino security called it in.
71	00:03:28	00:03:30	A guy just showed up swinging a head.
72	00:03:30	00:03:33	Right, Pops?
73	00:03:33	00:03:34	Doesn't look like he's armed.
74	00:03:34	00:03:36	What are you looking at?
75	00:03:36	00:03:38	No, just dangerous. Officer, we need to move these people back.
76	00:03:38	00:03:41	LVPD. I'm going to have to ask everyone to move back.
77	00:03:41	00:03:43	Hey, sir, calm down. Put the head on the ground.
78	00:03:43	00:03:44	Step away.
79	00:03:44	00:03:46	Keep your hands where I can see them.
80	00:03:46	00:03:49	The blood is on your hands, not mine!
81	00:03:49	00:03:50	I'm not doing anything wrong.
82	00:03:50	00:03:54	Hey, hey, sir! Hey, sir, there's another casino across the street. Hey, hey.
83	00:03:54	00:03:56	Dad, come back.
84	00:03:56	00:03:57	Whoa, whoa, whoa. Oh.
85	00:03:57	00:03:59	Hey, uh, guys, the head is fake.
86	00:03:59	00:04:01	Please tell me you're getting this. This is awesome!
87	00:04:01	00:04:02	Hey. It's a stunt.
88	00:04:02	00:04:04	Yeah, that girl in the blue hoodie!
89	00:04:04	00:04:06	Grab her! Hey, get back here!
90	00:04:07	00:04:09	You, stop!
91	00:04:09	00:04:11	Vegas PD. Get over here!
92	00:04:11	00:04:14	Running was bad, but, dude, that hurts.
93	00:04:14	00:04:16	Hurt's just beginning. Joke's over, kid.
94	00:04:16	00:04:22	I think you're going to jail, dude. Only adds to my fame when my video goes viral. I'm gonna have more hits than that chick singing... All right, you know what?
95	00:04:22	00:04:23	That's enough of that. Shut up.
96	00:04:23	00:04:25	Come on, man.
97	00:04:25	00:04:26	It's not like anybody died.
98	00:04:26	00:04:27	Get over here.
99	00:04:29	00:04:32	You got something?
100	00:04:33	00:04:35	Looks like someone else got punked tonight.
101	00:04:39	00:04:41	But this is no joke.
102	00:05:17	00:05:19	Everybody out.
103	00:05:28	00:05:30	You got an I.D.
104	00:05:30	00:05:31	on our gunshot victim?
105	00:05:31	00:05:33	No. No, not yet. Wallet was missing.
106	00:05:33	00:05:35	What about vehicle registration?
107	00:05:35	00:05:40	Well, it's a rental, but the guy won't give up the name till he clears it with corporate, so we're getting a warrant.
108	00:05:40	00:05:42	Sara is processing the car right now.
109	00:05:42	00:05:44	Evidence says the shooter was in the backseat.
110	00:05:44	00:05:46	Sounds like a pop-and-rob.
111	00:05:46	00:05:53	Well, unfortunately, traffic cam footage was a bust, so in the meantime, I'll check in with the doc, see what he's got to say.
112	00:05:53	00:05:54	Good Lord.
113	00:05:54	00:05:58	Dude, I need my head back. I rented it for the weekend.
114	00:05:58	00:06:00	This guy does special effects for TV.
115	00:06:00	00:06:03	Very good, but very expensive.
116	00:06:03	00:06:05	Sir, I need to confirm-- is this your vehicle?
117	00:06:08	00:06:11	Feel like I'm back at the Hollywood Division.
118	00:06:11	00:06:13	Where exactly do you need me?
119	00:06:13	00:06:15	Booking. Ask for Chastity.
120	00:06:15	00:06:17	You'll know when you see her.
121	00:06:17	00:06:18	I'm on it.
122	00:06:21	00:06:24	Hey, hey, hey, Crawford, when do I get my phone call?!
123	00:06:24	00:06:26	Hey! Here's my statement.
124	00:06:26	00:06:29	About buying drugs off that dealer.
125	00:06:29	00:06:30	Can I go now, Officer?
126	00:06:30	00:06:31	You need to sign it.
127	00:06:31	00:06:34	Ah.
128	00:06:34	00:06:37	Here you go.
129	00:06:37	00:06:40	Bobby Reed.
130	00:06:40	00:06:42	Is your dad Dennis Reed?
131	00:06:42	00:06:43	City attorney?
132	00:06:43	00:06:46	Yeah. He's not going to be too happy.
133	00:06:46	00:06:48	Well, it could be worse.
134	00:06:48	00:06:50	Next time, I won't let you off so easy.
135	00:06:50	00:06:52	You understand?
136	00:06:52	00:06:55	Josh McClure, Florida license.
137	00:06:55	00:06:58	It's Joslyn.
138	00:06:58	00:07:00	Joslyn. You understand why you're here?
139	00:07:00	00:07:02	No.
140	00:07:02	00:07:03	No, I... I do not.
141	00:07:03	00:07:05	You took a swing at a cab driver.
142	00:07:05	00:07:07	He started it, and I wasn't just protecting myself.
143	00:07:07	00:07:09	I was protecting the life of my unborn child.
144	00:07:09	00:07:11	Have you been drinking tonight?
145	00:07:11	00:07:13	Have you taken anything?
146	00:07:13	00:07:16	I take offense. I'd never endanger the health of my baby.
147	00:07:16	00:07:18	How dare you! Oh, hey.
148	00:07:19	00:07:21	Hey, I need some help here!
149	00:07:21	00:07:22	Somebody get the chair!
150	00:07:22	00:07:24	Get your hands off of me!
151	00:07:24	00:07:25	Calm down!
152	00:07:25	00:07:27	Ma'am? Sir?
153	00:07:27	00:07:28	Sit down!
154	00:07:28	00:07:30	Sit back. Joslyn, calm down.
155	00:07:30	00:07:32	Joslyn, sit down.
156	00:07:32	00:07:35	This is a violation! I've been violated!
157	00:07:35	00:07:37	If my water breaks, it'll be on your head!
158	00:07:37	00:07:38	Oh, you hear me?!
159	00:07:38	00:07:42	Your head! Oh, no!
160	00:07:42	00:07:43	Take it easy.
161	00:07:43	00:07:44	Joslyn, take it easy.
162	00:07:44	00:07:47	$2,300 in cash, and a stolen debit card.
163	00:07:47	00:07:48	Pretty good night, huh?
164	00:07:48	00:07:54	I'm gonna need you to take off your clothes and all of your personal belongings.
165	00:07:54	00:07:55	Jewelry, everything.
166	00:08:04	00:08:07	I'm gonna need the ring, too.
167	00:08:08	00:08:10	You'll get it back.
168	00:08:26	00:08:28	Mayans were right. World's coming to an end next month.
169	00:08:28	00:08:30	We should all be so lucky.
170	00:08:30	00:08:31	Has Sheriff Liston talked to you?
171	00:08:31	00:08:33	Hmm? No. Why?
172	00:08:33	00:08:35	Well, I wanted to give you a heads-up.
173	00:08:35	00:08:37	When I got shot, the department gave me a medal.
174	00:08:37	00:08:40	Uh-oh. What does the sheriff want to give me?
175	00:08:40	00:08:42	Her job.
176	00:08:42	00:08:44	What? What are you talking about?
177	00:08:44	00:08:47	She's thinking of resigning, appointing you as her replacement.
178	00:08:47	00:08:48	Resigning? No, no, no.
179	00:08:48	00:08:50	That's the worst thing she could do right now.
180	00:08:50	00:08:53	And-and I'm the last person who should replace her.
181	00:08:53	00:08:55	You should consider it. Seriously.
182	00:08:55	00:08:56	For the sake of the department.
183	00:08:56	00:09:01	Look, Conrad, not everyone likes you, but everyone respects you.
184	00:09:01	00:09:03	And maybe more importantly, they trust you.
185	00:09:03	00:09:09	I'll admit, there was a time I would have jumped at the opportunity, but now...
186	00:09:09	00:09:12	I don't even know if I want to be doing this job anymore, Jim.
187	00:09:12	00:09:15	Captain, we need to talk.
188	00:09:18	00:09:21	How's your head, Mr. Pak?
189	00:09:21	00:09:22	It hurts.
190	00:09:22	00:09:24	Oh, but you should see the other guy.
191	00:09:24	00:09:26	Well, the other head.
192	00:09:26	00:09:28	Nice to see you still have a sense of humor.
193	00:09:28	00:09:29	Are you here on vacation?
194	00:09:29	00:09:31	Electronics convention.
195	00:09:31	00:09:33	Hospital wasn't on the itinerary.
196	00:09:33	00:09:35	Those are some nasty-looking hives on your hands.
197	00:09:35	00:09:37	Oh, I'm sure it's nothing.
198	00:09:37	00:09:41	Shellfish, allergy to cigarette smoke, maybe.
199	00:09:41	00:09:44	Surprised it's still legal to smoke in casinos.
200	00:09:44	00:09:46	You can get away with a lot in this town.
201	00:09:46	00:09:47	Yeah, like assault with a fake bloody head.
202	00:09:51	00:09:52	Head was fake.
203	00:09:52	00:09:54	Blood's another story.
204	00:09:54	00:09:55	The blood was... real?
205	00:09:55	00:09:58	Could you give me a minute?
206	00:10:01	00:10:05	Hey, Greg, are you still talking to our prankster?
207	00:10:05	00:10:07	Yeah, I'm sitting right across from him. Why?
208	00:10:07	00:10:12	Hematrace on the blood from his fake head says that it's real, nonhuman.
209	00:10:12	00:10:14	I need to know what it is.
210	00:10:14	00:10:18	Hold on. Blood from your prop head's positive for nonhuman.
211	00:10:18	00:10:20	Nonhuman?
212	00:10:20	00:10:22	You make it sound like I used alien blood.
213	00:10:22	00:10:24	It's pig's blood. Old-school horror movie, dude.
214	00:10:24	00:10:26	Like any zombie movie.
215	00:10:26	00:10:28	Tarantino here says it's pig's blood.
216	00:10:28	00:10:30	Ugh. That's what I was afraid of.
217	00:10:30	00:10:32	The guy he clocked is having a reaction.
218	00:10:32	00:10:35	Could be viral. Maybe a blood-born pathogen.
219	00:10:35	00:10:40	Yeah, we need to know exactly where he went on the Strip and how many people he came in contact with.
220	00:10:40	00:10:42	Got it.
221	00:10:42	00:10:44	Well, it looks like your wish might have come true.
222	00:10:44	00:10:46	You went viral.
223	00:10:46	00:10:48	Awesome!
224	00:10:48	00:10:50	(whoops) As in outbreak.
225	00:10:50	00:10:53	Your pig's blood may have been tainted.
226	00:10:53	00:10:54	What are you talking about, dude?
227	00:10:54	00:10:55	I'm feeling fine.
228	00:10:55	00:10:58	All right, dude, you are going to draw me a map.
229	00:10:58	00:10:59	Everywhere you went.
230	00:10:59	00:11:01	And you had better find your girlfriend with the camera.
231	00:11:01	00:11:05	I'm gonna go find you another shirt so you don't contaminate anyone else.
232	00:11:05	00:11:08	You stay here, don't touch anything.
233	00:11:10	00:11:13	Your gunshot victim's stippling indicates close range.
234	00:11:13	00:11:15	Dead center, back of the head.
235	00:11:15	00:11:17	Victim never even turned around.
236	00:11:17	00:11:20	Tells me the shooter was quick and efficient, a professional.
237	00:11:20	00:11:23	Or the shooter was someone that the victim knew.
238	00:11:23	00:11:25	Or thought he knew.
239	00:11:25	00:11:27	Doc pulled a .22-caliber slug out of his head.
240	00:11:27	00:11:29	Come take a look at this.
241	00:11:32	00:11:33	There's no rifling.
242	00:11:33	00:11:35	Hmm, weird, right?
243	00:11:35	00:11:40	Yeah, usually see this when someone drills out the barrel of a gun to make it harder to identify.
244	00:11:40	00:11:45	Yeah, but that kind of modification would still leaves marks on the bullet as it rattled down the barrel.
245	00:11:45	00:11:49	Yeah, there's no sign of that on this bullet. No.
246	00:11:49	00:11:54	So...I'm thinking the shooter used a sub-caliber device.
247	00:11:54	00:12:02	Adapting a larger caliber weapon to fire a smaller caliber bullet, like using a .44 to fire a .22.
248	00:12:03	00:12:08	I'll get it to Hodges, see if he can identify trace from a sub-caliber device.
249	00:12:08	00:12:10	Maybe we'll be able to tie the bullet to the murder weapon.
250	00:12:10	00:12:13	Got to find the gun first.
251	00:12:13	00:12:15	Stop pushing me, I said.
252	00:12:15	00:12:18	Sit down.
253	00:12:18	00:12:20	I ran your prints, Chastity.
254	00:12:20	00:12:21	Your real name is Heather Tile, you're 19.
255	00:12:21	00:12:24	You're from Butler, Pennsylvania.
256	00:12:24	00:12:28	You have prior arrests in Los Angeles and Nevada for prostitution and larceny.
257	00:12:28	00:12:30	Look, I can explain that debit card.
258	00:12:30	00:12:31	I asked a friend... Forget about the debit card.
259	00:12:31	00:12:32	We'll talk about that later.
260	00:12:34	00:12:37	Now, here's what I want to ask you.
261	00:12:38	00:12:41	Where'd you get this ring?
262	00:12:41	00:12:44	What do you mean, where I got that ring?
263	00:12:44	00:12:45	That's mine.
264	00:12:45	00:12:46	No, it's not yours.
265	00:12:46	00:12:48	It is mine. No, it's not.
266	00:12:48	00:12:50	You know how I know?
267	00:12:50	00:12:52	The inscription.
268	00:12:52	00:12:56	See, I had that ring made for my ex-wife.
269	00:12:56	00:12:57	That's her engagement ring.
270	00:12:57	00:13:00	So I'm going to ask you again, where'd you get the ring?
271	00:13:00	00:13:04	I already told you, I bought it for, like, 200 bucks.
272	00:13:04	00:13:06	From who?
273	00:13:06	00:13:09	This girl-- we worked the streets together.
274	00:13:09	00:13:10	What's her name? I don't know.
275	00:13:10	00:13:12	We call her Jersey on the street.
276	00:13:14	00:13:17	Let me show you something.
277	00:13:17	00:13:18	Tell me...
278	00:13:20	00:13:21	...does that look like her?
279	00:13:21	00:13:24	Mm-hmm, yeah.
280	00:13:24	00:13:26	That's the girl.
281	00:13:29	00:13:31	Oh, man. That's my daughter.
282	00:13:34	00:13:36	It's coming.
283	00:13:36	00:13:38	It's coming, it's coming.
284	00:13:38	00:13:39	My baby is coming.
285	00:13:39	00:13:41	Oh, my water broke.
286	00:13:41	00:13:50	Oh, I'm out of time. Joslyn, remember, we agreed, if I let you out of the chair, you were going to cooperate and be calm. Please, I'm bursting.
287	00:13:50	00:13:52	Joslyn, please, we are trying to help you.
288	00:13:52	00:13:55	The paramedics are here. They just want to take you to the hospital, make sure you're okay.
289	00:13:55	00:13:58	Yeah, to make sure your baby is okay.
290	00:13:58	00:14:00	My baby is coming. I'm not going to any hospital.
291	00:14:00	00:14:02	I'm having my baby here!
292	00:14:02	00:14:05	I'm having my baby now. Joslyn, just calm down.
293	00:14:12	00:14:14	Get her down. Get her down!
294	00:14:14	00:14:15	Get her down!
295	00:14:23	00:14:25	Help me, help me with my baby.
296	00:14:30	00:14:32	Looks like a war zone.
297	00:14:32	00:14:34	Yeah, war at home.
298	00:14:34	00:14:35	One casualty.
299	00:14:35	00:14:40	Hospital said our pregnant transvestite was DOA.
300	00:14:40	00:14:43	Internal Affairs is going to be all over that.
301	00:14:43	00:14:44	Sergeant Weiss follow procedure?
302	00:14:44	00:14:46	As far as I know.
303	00:14:46	00:14:48	Doesn't mean they won't be looking for a scapegoat.
304	00:14:50	00:14:52	Quite a busy night on the Strip, Marko.
305	00:14:52	00:14:55	So where did you go after the Fashion Arcade?
306	00:14:55	00:14:57	Uh, I went to the Olympia.
307	00:14:57	00:14:59	Oh, hey, Lydia, it's me.
308	00:14:59	00:15:01	So, I'm here with the cops.
309	00:15:01	00:15:06	They think maybe our pig's blood spread some, like, Ebola or flu or something.
310	00:15:06	00:15:09	Anyway, I need the camera 'cause they want to see who we messed with, so call me back.
311	00:15:09	00:15:12	Like, right away.
312	00:15:14	00:15:18	Hey, Finn, if you're still at the hospital, I hope you're in quarantine because you do not want to be here.
313	00:15:18	00:15:20	I'm actually not in quarantine.
314	00:15:20	00:15:28	The hospital tested the pig's blood, and there is no sign of any virus or pathogen, and Mr. Pak's responded well to treatment, so he's on his way home.
315	00:15:28	00:15:29	So outbreak averted.
316	00:15:29	00:15:30	Yes.
317	00:15:30	00:15:32	I am headed back to the lab. Yeah.
318	00:15:32	00:15:33	I'll see you soon.
319	00:15:33	00:15:34	All right, bye.
320	00:15:34	00:15:36	Told you everything was cool.
321	00:15:36	00:15:38	Everything is not cool.
322	00:15:38	00:15:39	What is this?
323	00:15:39	00:15:43	This is a map of our prankster's trip down the Strip.
324	00:15:43	00:15:45	Passing right by our John Doe homicide.
325	00:15:45	00:15:46	Dude, I didn't see anything.
326	00:15:46	00:15:48	What about your girlfriend with the camera?
327	00:15:48	00:15:49	She was too busy shooting.
328	00:15:49	00:15:51	Video.
329	00:15:51	00:15:52	So maybe the camera is our witness.
330	00:15:52	00:15:54	Yeah, where is it?
331	00:15:54	00:15:55	Lydia has it. She's not calling me back.
332	00:15:55	00:16:01	Well, you'd better make up with her soon because that camera is evidence in a homicide investigation now.
333	00:16:03	00:16:04	Hey.
334	00:16:04	00:16:09	So I ran the stolen debit card that we got off of Chastity, and guess what.
335	00:16:09	00:16:13	It was used to rent the car that Nick found our gunshot victim in.
336	00:16:13	00:16:15	Did you get the driver's license? Yep.
337	00:16:15	00:16:16	Keith Dobson.
338	00:16:16	00:16:20	Name matches the one on the debit card, and the photo matches our dead guy.
339	00:16:20	00:16:24	So Keith Dobson is our John Doe...
340	00:16:24	00:16:26	and Chastity is upgraded from trick roll to murder.
341	00:16:26	00:16:29	Sara says the prankster may have footage of the crime.
342	00:16:29	00:16:34	Now we may have a suspect, although I'm not so sure she did it all on her own.
343	00:16:34	00:16:36	Maybe she had a partner.
344	00:16:45	00:16:46	Hey. Hey.
345	00:16:46	00:16:53	Um, what you said before about not wanting to do this anymore-- did you mean that?
346	00:16:53	00:16:55	I'm sorry you overheard that.
347	00:16:55	00:16:58	I don't know what I'm thinking right now, and right now is not a good time to discuss it.
348	00:16:58	00:16:59	Okay?
349	00:16:59	00:17:04	Okay, but, you know, whenever you're ready, you know where you can find me.
350	00:17:04	00:17:07	Okay.
351	00:17:07	00:17:13	I really did buy that ring, you know, and I'm willing to return it as long as you cut me a deal on that debit card.
352	00:17:15	00:17:17	So you want to negotiate?
353	00:17:17	00:17:19	Okay, let's negotiate.
354	00:17:19	00:17:22	You know who this is, right?
355	00:17:22	00:17:24	That's good.
356	00:17:24	00:17:31	Now, I want you to take your time because the next answer you give is going to decide whether you spend 25 years to life in prison.
357	00:17:34	00:17:36	I don't know nothing about that, man.
358	00:17:36	00:17:38	Okay, what do you know?
359	00:17:38	00:17:41	I met him at the pool at the Tangiers.
360	00:17:41	00:17:44	Him and his buddy-- they...they wanted company.
361	00:17:44	00:17:46	And you--who did you go with?
362	00:17:46	00:17:48	No one--it was just me.
363	00:17:48	00:17:50	They didn't seem to mind.
364	00:17:50	00:17:52	What? Don't give me that look.
365	00:17:52	00:17:54	I'm telling you the truth, all right?
366	00:17:54	00:17:55	We'll see.
367	00:17:55	00:17:56	How'd you get that debit card?
368	00:17:56	00:18:01	I spent the day with them at their suite, showed them a good time, you know.
369	00:18:01	00:18:05	The debit card guy was clueless.
370	00:18:05	00:18:07	The other guy was more of a player.
371	00:18:07	00:18:08	Seemed like a local.
372	00:18:08	00:18:13	Kind of like that cartoon, you know, like the Country Mouse, the City Mouse, I don't know.
373	00:18:14	00:18:18	Except, in this cartoon, the Country Mouse gets a bullet in the back of his head.
374	00:18:19	00:18:23	Look, I-I stole the card from the guy while he was in the shower.
375	00:18:23	00:18:28	Then he and his buddy-- they wanted to hit the Strip, so I left them at the valet stand.
376	00:18:28	00:18:30	I'm telling you the truth, I swear.
377	00:18:30	00:18:33	The dead guy's friend-- what did he look like?
378	00:18:33	00:18:38	Not much different-- just another college boy getting off on the Strip.
379	00:18:42	00:18:47	Subject is a male Caucasian, 27.
380	00:18:47	00:18:54	Cause of death is exsanguination due to multiple sharp force injuries severing the external iliac artery.
381	00:18:55	00:18:57	Greg, you okay?
382	00:18:57	00:19:00	Yeah, I...I just thought he was high.
383	00:19:00	00:19:02	I never imagined he would do anything like this.
384	00:19:02	00:19:05	We all have our own demons.
385	00:19:05	00:19:08	Drugs only weaken our ability to confront them.
386	00:19:08	00:19:13	Whatever delusions he was suffering from, clearly they got the best of him.
387	00:19:13	00:19:16	He may not have been as delusional as you think.
388	00:19:16	00:19:17	What do you mean?
389	00:19:17	00:19:27	According to the abdominal X-rays, Joslyn was pregnant-- not with a baby, but, uh, definitely with bundles of joy.
390	00:19:33	00:19:36	He was smuggling drugs.
391	00:19:36	00:19:40	And like him, not all the product survived.
392	00:19:40	00:19:42	No wonder he had a psychotic break.
