	start	end	text
0	00:00:38	00:00:40	This is the best taco I ever had.
1	00:00:40	00:00:42	I'm happy for you both.
2	00:00:42	00:00:43	What, did you piss off Ecklie again?
3	00:00:44	00:00:44	This is a hit-and-run.
4	00:00:45	00:00:46	I was expecting Greg Sanders.
5	00:00:46	00:00:50	We're slammed. Everybody's on a case.
6	00:00:50	00:00:52	Is this a Fiero?
7	00:00:52	00:00:53	Yeah, the old Fiero.
8	00:00:53	00:00:56	Kind of makes you nostalgic for a Members Only jacket.
9	00:00:56	00:00:59	Anyway, the Hummer was going the wrong way on a one-way street.
10	00:00:59	00:01:02	The guy in the Fiero, lucky to be alive.
11	00:01:02	00:01:04	Nobody saw the driver get out.
12	00:01:04	00:01:09	People who drive $100,000 vehicles don't usually run away from them.
13	00:01:09	00:01:12	Well, you obviously haven't met any paroled rappers.
14	00:01:15	00:01:19	Tread mark shapes indicate acceleration.
15	00:01:21	00:01:22	Pedal to the metal.
16	00:01:22	00:01:23	Maybe a getaway.
17	00:01:23	00:01:25	Or maybe a joyride.
18	00:01:25	00:01:29	There's a red smear on the door.
19	00:01:29	00:01:31	Somebody's got blood on their hands.
20	00:01:37	00:01:40	Well, at least we know one thing about the driver.
21	00:01:43	00:01:45	He's had a face lift.
22	00:02:19	00:02:22	Crime Lab, how can I help you?
23	00:02:23	00:02:27	Sara, I just want you to know that when we were in the shower, I didn't see anything.
24	00:02:27	00:02:28	Really? Gosh, I saw everything.
25	00:02:30	00:02:32	Mr. Grissom, PD just called.
26	00:02:32	00:02:37	Apparently, the Humvee from your hit-and-run was carjacked earlier tonight.
27	00:02:39	00:02:40	Yeah, it was our Hummer...
28	00:02:41	00:02:42	for all of 20 minutes.
29	00:02:42	00:02:44	We... We won it in a raffle.
30	00:02:44	00:02:45	So, what happened?
31	00:02:45	00:02:48	All of a sudden, this fat guy comes out of nowhere and...
32	00:02:48	00:02:49	Fat guy?!
33	00:02:50	00:02:51	No, that's you.
34	00:02:51	00:02:52	What's me?
35	00:02:52	00:02:53	Fat guy...
36	00:02:53	00:02:56	Well, um, how do you see it, Mrs. Shaw?
37	00:02:56	00:02:58	The kid who took the car was skinny.
38	00:02:58	00:03:01	Well, maybe he wasn't as big as me, but he was definitely fat.
39	00:03:01	00:03:03	I'm going to sock you one. He was not.
40	00:03:03	00:03:05	He pulled me out of the car!
41	00:03:05	00:03:07	He was as skinny as a stickman!
42	00:03:08	00:03:10	Yeah...
43	00:03:10	00:03:15	According to the, uh, witness statement, the carjacker was hanging over there by the fence.
44	00:03:16	00:03:18	What are we, about three blocks from the crash site?
45	00:03:18	00:03:20	Uh, yeah.
46	00:03:20	00:03:23	Nice freakin' neighborhood.
47	00:04:13	00:04:15	Come on, man! I didn't do nothing! Let me go!
48	00:04:15	00:04:17	Try to steal from me, you miserable lowlife!
49	00:04:17	00:04:18	This time, I get justice!
50	00:04:19	00:04:20	You're going to jail!
51	00:04:20	00:04:21	You are going to jail!
52	00:04:21	00:04:22	Man, you just a damn racist.
53	00:04:22	00:04:24	Hold up.
54	00:04:24	00:04:27	This guy matches the description of a suspect in a carjack hit-and-run.
55	00:04:27	00:04:31	Naw, dawgs, yo, I jacked a 40, not no car, a'ight?
56	00:04:31	00:04:34	Yeah, a'ight... One Cent, let's go.
57	00:04:38	00:04:39	So the kid denies jacking the Hummer.
58	00:04:39	00:04:41	Says he's never even been in one.
59	00:04:41	00:04:45	We matched his blood on the gearshift and on the headband I found in the alley.
60	00:04:45	00:04:48	And he's skinny, which matches one of the descriptions.
61	00:04:48	00:04:49	I'm charging him.
62	00:04:49	00:04:54	The oily stain you collected from the Hummer's airbag was, ironically enough, oil.
63	00:04:54	00:04:56	More specifically, lard.
64	00:04:56	00:04:58	It looks like there's tissue fibers mixed into it.
65	00:04:58	00:05:02	Several different types, actually, so I ran an ELISA to differentiate.
66	00:05:02	00:05:05	Pork, beef, chicken and possibly human flesh.
67	00:05:05	00:05:07	A real taste treat.
68	00:05:07	00:05:10	It's all been cooked up, so I doubt we'll get any DNA.
69	00:05:11	00:05:13	What are you thinking about?
70	00:05:14	00:05:15	Tacos.
71	00:05:21	00:05:22	Hola.
72	00:05:22	00:05:23	Hola.
73	00:05:23	00:05:25	Chicken, beef or pork, boss?
74	00:05:25	00:05:27	Los carnitas, por favor.
75	00:05:27	00:05:28	Carnitas.
76	00:05:28	00:05:29	Say, uh...
77	00:05:29	00:05:32	have you had any trouble around here recently?
78	00:05:32	00:05:34	Just a little scuffle yesterday.
79	00:05:35	00:05:36	Nothing I couldn't handle.
80	00:05:37	00:05:39	Yo, Pops, give me the loot!
81	00:05:44	00:05:45	Why didn't you file a police report?
82	00:05:45	00:05:47	Bother you guys with something like that?
83	00:05:48	00:05:50	I was a kid once.
84	00:05:50	00:05:53	Those guys just needed someone to set 'em straight.
85	00:05:53	00:05:54	Here you go.
86	00:05:55	00:05:56	Gracias.
87	00:05:56	00:05:58	Denada.
88	00:05:58	00:05:59	Oh, it's on the house.
89	00:05:59	00:06:01	Muchas gracias.
90	00:06:07	00:06:11	Jim, we need to go back to the hospitals.
91	00:06:11	00:06:13	We're looking for a burn patient.
92	00:06:15	00:06:18	Lawrence Lafontaine, you're under arrest. Vern rat me out?
93	00:06:19	00:06:20	No, the taco did.
94	00:06:21	00:06:24	Everyone around my hood knows that taco guy.
95	00:06:24	00:06:27	To get whooped by his old ass and not do anything about it?
96	00:06:27	00:06:29	For real, stop, yo!
97	00:06:31	00:06:33	Man, dawgs, it hurts for real, man.
98	00:06:33	00:06:35	Here, now, you straight?
99	00:06:35	00:06:36	Stop being such a little baby.
100	00:06:36	00:06:38	I need some medicine-- I ain't talking about going to no hospital, either.
101	00:06:38	00:06:41	Well, have fun then, man. I'm-a get me some payback.
102	00:06:42	00:06:45	Vern just bitched out, wanted to forget it ever happened.
103	00:06:45	00:06:46	Not me.
104	00:06:46	00:06:50	So you stole the Hummer for revenge.
105	00:06:50	00:06:52	I knew we should've asked for directions.
106	00:06:53	00:06:54	Out of the car, man!
107	00:06:54	00:06:55	Hey, hey, hey! Get the hell out of the car!
108	00:07:06	00:07:08	Let me get this straight, Larry.
109	00:07:08	00:07:15	An old man refuses to let you steal his money, so you jack a Hummer and try to run over his taco stand?
110	00:07:16	00:07:17	Maybe.
111	00:07:18	00:07:22	I think this is the dumbest thing we've ever heard.
112	00:07:50	00:07:57	It's a beach house, a ski lodge, a state-of-the-art office, your home on the road...
113	00:07:57	00:08:05	Ladies and gentlemen, Daluca Motorcoaches is proud to present the G-4700!
114	00:08:20	00:08:21	Gentlemen.
115	00:08:21	00:08:23	Hey.
116	00:08:23	00:08:25	What's going on here?
117	00:08:25	00:08:28	Lisa Schumacher, 29.
118	00:08:28	00:08:33	There's no surveillance on the floor, and none of the rent-a-cops remember the last time they saw her. A convention girl.
119	00:08:33	00:08:35	A what?
120	00:08:35	00:08:40	You know, a model, stripper or a showgirl working the convention for extra cash.
121	00:08:40	00:08:43	You got a T.O.D. yet?
122	00:08:45	00:08:49	00 a.m.
123	00:08:49	00:08:52	Laceration on the lower lip.
124	00:08:52	00:08:53	Contusions on the neck.
125	00:08:55	00:08:56	Petechiae in the eyes.
126	00:08:56	00:08:58	So she got slapped around, strangled.
127	00:08:58	00:09:01	Maybe somewhere in between, she was raped.
128	00:09:01	00:09:02	These streaks right here.
129	00:09:04	00:09:05	They don't look like blood.
130	00:09:07	00:09:12	Possible hair fragments and some skin under her nails.
131	00:09:12	00:09:13	She fought back.
132	00:09:13	00:09:16	It'd be good for us.
133	00:10:31	00:10:34	So that's why they call it a recreational vehicle.
134	00:10:34	00:10:38	C.O.D. is asphyxia due to manual strangulation.
135	00:10:38	00:10:41	Whoever did this used a lot more force than they needed to.
136	00:10:41	00:10:44	There's bleeding in the neck muscles.
137	00:10:44	00:10:48	Fractures in the cornu of the thyroid cartilage and hyoid bone.
138	00:10:48	00:10:49	Did you do a wet mount? Sure did.
139	00:10:49	00:10:52	Found motile sperm in the vaginal cavity.
140	00:10:52	00:10:54	Well, Warrick found several used condoms at the scene.
141	00:10:55	00:10:59	Killer must have run out, and started riding bareback.
142	00:10:59	00:11:01	Eh, I'm not sure he rode anything at all.
143	00:11:01	00:11:03	There's an absence of trauma in the vaginal cavity.
144	00:11:03	00:11:04	Enough to rule out rape?
145	00:11:04	00:11:05	Yeah.
146	00:11:05	00:11:09	The semen was found at a depth not indicative of penile penetration.
147	00:11:09	00:11:12	In this case, only a couple inches in.
148	00:11:12	00:11:15	Maybe that's all the killer had to work with.
149	00:11:15	00:11:18	And now, the moment that we've all been waiting for.
150	00:11:18	00:11:20	The winner of the brand-new Humvee is...
151	00:11:22	00:11:23	Kyle Shaw!
152	00:11:23	00:11:25	( screams ) Oh! Oh, my God!
153	00:11:25	00:11:26	Honey, we won.
154	00:11:26	00:11:27	Whoa!
155	00:11:27	00:11:30	Hey, I got over 70 women working this convention, man.
156	00:11:30	00:11:35	Booth bimbos, crowd gatherers, hostesses, narrators, demonstrators, translators.
157	00:11:35	00:11:38	Whatever you need, I got it.
158	00:11:38	00:11:40	Well, we're only interested in Lisa Schumacher.
159	00:11:40	00:11:42	She's one of my girls. I represent her.
160	00:11:42	00:11:45	They call her Cris, as in Cristal, the champagne.
161	00:11:45	00:11:46	She can't get enough of it.
162	00:11:46	00:11:47	She likes to party?
163	00:11:47	00:11:49	She likes to make money.
