	start	end	text
0	00:00:20	00:00:21	These guys are hard core.
1	00:00:21	00:00:22	Who are they?
2	00:00:28	00:00:29	Tell Control these guys have automatic weapons!
3	00:00:29	00:00:31	Probably A-Ks!
4	00:00:31	00:00:33	With me!
5	00:00:33	00:00:39	Three-David-34, be advised subjects are firing automatic weapons, possibly AK-47s.
6	00:00:39	00:00:40	All right, we're coming up on a T-intersection.
7	00:00:40	00:00:47	Get ready. Three-Boy-Seven, pursuit approaching a T-intersection on Jefferson and Third.
8	00:00:50	00:00:51	We're going to get killed!
9	00:00:51	00:00:53	Not if you do what you're supposed to do.
10	00:00:57	00:01:00	Three-David-34, suspect Caprice has T/C'd.
11	00:01:00	00:01:02	Intersection Jefferson and Third.
12	00:01:02	00:01:04	When you get out, keep your head down.
13	00:01:55	00:01:57	They're out of rifle ammo!
14	00:02:11	00:02:12	They're running.
15	00:02:12	00:02:13	I'm going left. You go right.
16	00:02:13	00:02:15	Going to take these guys. You guys, move on up.
17	00:02:15	00:02:17	Three-Boy-Seven in foot pursuit of two male Latinos.
18	00:02:17	00:02:19	One east, one west on Third Street.
19	00:02:19	00:02:20	Requesting backup.
20	00:02:25	00:02:27	Three-David-34, officer down.
21	00:02:27	00:02:30	Requesting immediate backup and paramedics.
22	00:02:30	00:02:34	I'll stay with him. I'll take care...
23	00:02:40	00:02:42	Que paso?
24	00:02:42	00:02:43	Nada.
25	00:02:43	00:02:44	Adentro, adentro.
26	00:02:47	00:02:48	Cuff him.
27	00:02:53	00:02:54	Dame una ambulancia, puey.
28	00:02:54	00:02:55	I don't speak Spanish.
29	00:03:04	00:03:06	Back inside, back inside.
30	00:03:20	00:03:21	You okay?
31	00:03:21	00:03:22	Yeah. You?
32	00:03:27	00:03:28	What are you doing? Put it down.
33	00:03:28	00:03:31	Yeah, sorry. I was just trying to secure his gun.
34	00:03:31	00:03:33	He's not going to use it anymore.
35	00:03:34	00:03:35	Stop! Police!
36	00:03:35	00:03:37	Stop! Police! Don't move!
37	00:03:38	00:03:40	Don't move!
38	00:03:55	00:03:56	Brass, suspect's in custody.
39	00:03:56	00:03:57	Copy.
40	00:03:57	00:03:59	Control, this is Brass.
41	00:03:59	00:04:01	Situation here is Code 4.
42	00:04:01	00:04:02	We have three suspects in custody.
43	00:04:02	00:04:04	One is on the run.
44	00:04:06	00:04:10	You know it's going to be a long shift when you get the call to respond to a command post.
45	00:04:10	00:04:12	Yeah. Warrick...
46	00:04:12	00:04:14	we need everyone from Grave.
47	00:04:14	00:04:15	But park on Wall Street.
