	start	end	text
0	00:00:17	00:00:18	What are you doing?
1	00:00:20	00:00:22	I'm going insane.
2	00:00:22	00:00:24	I don't understand this diagram.
3	00:00:26	00:00:29	You don't need a diagram.
4	00:00:29	00:00:31	You need a woman.
5	00:00:37	00:00:41	I'm looking forward to your speech.
6	00:00:49	00:00:55	What A.D. Cavallo will enjoy the most is no longer having to lie about how much work he has to do.
7	00:00:58	00:01:00	Enjoy your retirement, Bob.
8	00:01:01	00:01:03	But seriously, folks...
9	00:01:04	00:01:12	appointing the new Assistant Director for the Crime Lab is not a task I take lightly. I believe in promoting from within.
10	00:01:12	00:01:17	I believe in rewarding years of dedication and devotion to this Department.
11	00:01:17	00:01:19	I believe in Conrad Ecklie.
12	00:01:28	00:01:33	For a proper introduction, I'd like to turn to his good friend... ( pager ringing )
13	00:01:33	00:01:35	...Supervisor Gil Grissom.
14	00:01:38	00:01:39	Gil...
15	00:01:39	00:01:41	I got a 419.
16	00:01:42	00:01:43	Don't even think about it.
17	00:01:43	00:01:44	Swing's tapped out.
18	00:01:44	00:01:45	I'm the back-up.
19	00:01:47	00:01:48	Here...
20	00:01:48	00:01:50	you give my speech.
21	00:01:51	00:01:53	Good luck, Conrad.
22	00:01:56	00:01:58	Gil...
23	00:02:05	00:02:06	What's going on?
24	00:02:21	00:02:22	Hey, Griss...
25	00:02:22	00:02:23	What's with the monkey suit?
26	00:02:23	00:02:26	I was at a funeral across the street.
27	00:02:26	00:02:28	At a casino?
28	00:02:28	00:02:29	My condolences.
29	00:02:29	00:02:31	Scene's in the east penthouse.
30	00:02:31	00:02:33	Gotta use the VIP elevator.
31	00:02:33	00:02:34	Thanks.
32	00:02:43	00:02:44	Hey.
33	00:02:44	00:02:46	Hello.
34	00:02:49	00:02:51	What floor did you want?
35	00:02:51	00:02:53	Where do you think I'm going?
36	00:02:53	00:02:56	I wouldn't know.
37	00:02:56	00:02:58	You don't recognize me.
38	00:02:59	00:03:00	Apparently not.
39	00:03:00	00:03:04	In the lab, I usually wear my hair up.
40	00:03:05	00:03:07	Oh, yeah...
41	00:03:07	00:03:10	You're pulling in when I'm pulling out.
42	00:03:10	00:03:11	Sofia Curtis.
43	00:03:11	00:03:12	CSI-Three, day shift.
44	00:03:12	00:03:13	You work for Ecklie.
45	00:03:13	00:03:16	As of tonight, so do you.
46	00:03:20	00:03:23	Hey, Gil... hey, Sofie.
47	00:03:23	00:03:25	Sorry to drag you away from the Chicken Cordon Bleu.
48	00:03:25	00:03:29	It's the McKinley High Homecoming.
49	00:03:29	00:03:35	The dance is downstairs, but the cool kids' party is in here.
50	00:03:40	00:03:44	This place makes the Rain Man suite at Caesar's look like my condo.
51	00:03:45	00:03:47	These rooms are just for whales and royalty.
52	00:03:47	00:03:48	What's up?
53	00:03:48	00:03:52	We're running down the VIP host, see who's got it tonight.
54	00:03:52	00:03:56	Okay, paramedics pronounced, left the scene undisturbed.
55	00:03:56	00:03:59	Name is Nicole Jensen, 17.
56	00:03:59	00:04:01	Coroner's en route.
57	00:04:01	00:04:03	I'm gonna talk to the MTV generation.
58	00:04:09	00:04:11	Where's your kit?
59	00:04:11	00:04:13	I can send a uniform to bring it up.
60	00:04:20	00:04:24	Teenager abuses drugs and/or booze...
61	00:04:24	00:04:26	there's a news flash.
62	00:04:32	00:04:34	Contusions on her neck.
63	00:04:34	00:04:38	And the position suggests she was grabbed from behind.
