	start	end	text
0	00:00:19	00:00:23	Hey, bro, I'm driving drunk, and you're lighting up a J?
1	00:00:23	00:00:26	Maybe we should wait for those... hell, dude.
2	00:00:26	00:00:29	Man, we're in Vegas.
3	00:00:29	00:00:30	Sweet potato Vegas!
4	00:00:30	00:00:32	Whoo!
5	00:00:54	00:00:57	Hide that! Hide it! Hide it!
6	00:00:57	00:00:59	Get it out of here!
7	00:01:03	00:01:07	Hey, hide that liquor! Hide the liquor! Hide it!
8	00:01:07	00:01:09	Throw that joint out!
9	00:01:11	00:01:13	Get him! Get him!
10	00:01:13	00:01:15	Shoot him! Shoot him!
11	00:02:26	00:02:27	Get out of the way!
12	00:02:56	00:02:58	Hello?
13	00:02:59	00:03:00	Hello?
14	00:03:02	00:03:06	Unknown caller. No call list.
15	00:03:06	00:03:09	Probably disposable.
16	00:03:23	00:03:25	Where's Warrick?
17	00:03:25	00:03:27	We've been calling him. There's no answer.
18	00:03:27	00:03:32	See what happens when you get in a high-speed chase with a garbage truck and end up with two dead bodies.
19	00:03:32	00:03:34	Where's the other one?
20	00:03:37	00:03:39	I take it he came out of the truck?
21	00:03:39	00:03:40	He flew out.
22	00:03:40	00:03:42	At least that's what every eyewitness tells us.
23	00:03:42	00:03:45	Well, city landfill is a couple of miles down the road.
24	00:03:45	00:03:47	What's the TOD, David?
25	00:03:47	00:03:48	Nine, maybe ten, hours.
26	00:03:48	00:03:49	I got no ID on either of the bodies.
27	00:03:49	00:03:51	No ID on the truck.
28	00:03:51	00:03:52	I ran the VIN number and the plates.
29	00:03:52	00:03:54	They're not in the system.
30	00:03:54	00:03:55	Good luck.
31	00:03:56	00:03:59	Control Sanitation is the only waste company in Vegas.
32	00:03:59	00:04:02	If the garbageman works for them, his prints would be in the system.
33	00:04:02	00:04:04	All right. Catherine, you and I got the bodies.
34	00:04:06	00:04:08	the truck or the trail.
35	00:04:08	00:04:10	I'll go for the fresh air.
36	00:04:10	00:04:12	Do I get a choice, too?
37	00:04:12	00:04:15	Because, if you don't mind, I'm going to take the garbageman.
38	00:04:15	00:04:16	Be my guest.
39	00:04:19	00:04:21	I thought I told you not to call me on this line.
40	00:04:21	00:04:25	Maybe that's because I don't want to talk to you.
41	00:04:25	00:04:27	Are you kidding me?
42	00:04:27	00:04:31	Why don't you ask the father of your unborn child?
43	00:04:31	00:04:33	No. That's stupid. Don't call the lawyers.
44	00:04:33	00:04:36	Tina, don't call... Tina! Tina!
45	00:04:36	00:04:39	Don't call... Tina!
46	00:04:39	00:04:40	Damn it.
47	00:04:48	00:04:51	Hey, Gris, I'm sorry I'm late.
48	00:04:51	00:04:52	I had some business to take care of.
49	00:04:52	00:04:54	This is your business.
50	00:04:54	00:04:55	You were first up.
51	00:04:55	00:04:57	That means you're supposed to be here first.
52	00:04:57	00:04:59	You get to process the trash truck.
53	00:04:59	00:05:01	No problem.
54	00:05:01	00:05:03	But get it off the street.
55	00:05:03	00:05:05	Tow it to the impound yard.
56	00:05:15	00:05:19	and TOYOTA. Moving Forward.
57	00:05:54	00:05:56	These coveralls are brand-new.
58	00:05:59	00:06:01	Your garbageman was in excellent shape.
59	00:06:01	00:06:03	COD is as expected.
60	00:06:03	00:06:07	Massive BFT due to his unfortunate collision with the T-bird.
61	00:06:07	00:06:09	And your other vic was in his late 20s.
62	00:06:09	00:06:12	He was definitely crushed by something.
63	00:06:12	00:06:14	Most likely, the garbage compactor.
64	00:06:14	00:06:16	Which happened postmortem.
65	00:06:16	00:06:19	Oh, it's always better to be compacted dead rather than alive.
66	00:06:26	00:06:28	What's his COD?
67	00:06:28	00:06:31	Suffocation. He had petechial hemorrhaging.
68	00:06:31	00:06:34	I found white fibers in the nose and mouth.
69	00:06:34	00:06:35	Sent them over to Hodges.
70	00:06:35	00:06:37	He called back, confirmed they were silk.
71	00:06:37	00:06:39	I tried to trace garbageman's cell phone.
72	00:06:39	00:06:41	Like we expected, it's disposable.
73	00:06:41	00:06:42	So I tracked down the distributor.
74	00:06:42	00:06:45	It was paid for in cash under a bogus name.
75	00:06:45	00:06:48	But I did get an AFIS hit off his print.
76	00:06:48	00:06:50	Brody Biggs. Former cop.
77	00:06:50	00:06:52	When was this taken?
78	00:06:52	00:06:54	1975, police academy graduation.
79	00:06:54	00:07:00	I contacted LVPD. They said he quit the force back in 1980 with a perfect record.
80	00:07:00	00:07:01	Then what?
81	00:07:01	00:07:03	Social came back to several different garages around town.
82	00:07:04	00:07:05	He was a freelance mechanic for 20 years.
83	00:07:05	00:07:08	All right, we got to get his personnel file.
84	00:07:08	00:07:09	What about the other vic?
85	00:07:09	00:07:11	(typing) It's Jason Crewes.
86	00:07:11	00:07:13	27. Got a hit off his work card.
87	00:07:13	00:07:17	He's worked at five different casinos over the last six years.
88	00:07:22	00:07:26	Well, it doesn't look like Jason planned on going anywhere.
89	00:07:26	00:07:29	I know a lot of people in this phone.
90	00:07:29	00:07:32	You do not.
91	00:07:32	00:07:34	Knows some famous people.
92	00:07:34	00:07:39	Or uses famous nicknames for his friends.
93	00:08:36	00:08:39	Did you see anything?
94	00:09:38	00:09:40	Nick!
95	00:09:43	00:09:45	I think I just found ground zero.
96	00:09:45	00:09:47	I think Jason was killed here.
97	00:10:03	00:10:09	Well, this would have been the perfect murder if Jason's body would have actually made it to the landfill.
98	00:10:09	00:10:10	Would have been incinerated.
99	00:10:10	00:10:13	At least now his mother has someone to bury.
100	00:10:13	00:10:16	He was alone last night.
101	00:10:17	00:10:19	00 in the morning.
102	00:10:19	00:10:25	He said he got off work early and was going to bed, and he'd call me when he woke up.
103	00:10:25	00:10:29	But he never did.
104	00:10:29	00:10:31	Have you ever seen this man?
105	00:10:31	00:10:34	His name is Brody Biggs. He's a mechanic.
106	00:10:35	00:10:37	Are you sure?
107	00:10:37	00:10:39	We think this is the man that killed your son.
108	00:10:39	00:10:44	If he's a mechanic, maybe he worked on some of Jason's limos.
109	00:10:44	00:10:46	I thought Jason was a club owner.
110	00:10:46	00:10:49	He was a limo driver before that, long time ago.
111	00:10:49	00:10:52	Well, couldn't be that long ago.
112	00:10:52	00:10:55	Jason was only 27.
113	00:10:55	00:10:59	You have to be 25 to be a limo driver.
114	00:10:59	00:11:01	He had all kinds of fake IDs.
115	00:11:01	00:11:04	Drove his first long one at 18.
116	00:11:04	00:11:08	The owner of the limo company liked Jason.
117	00:11:08	00:11:10	Made him a VIP driver.
118	00:11:10	00:11:13	Celebs liked Jason.
119	00:11:13	00:11:18	He could take his clients to a Motel 6 and it'd be the hottest spot in town.
120	00:11:18	00:11:26	Wasn't long before the club owners invested in Jason, made him a group partner, gave him his own spot.
121	00:11:26	00:11:29	Then two, then five.
122	00:11:29	00:11:32	Suddenly, he's running the whole club scene.
123	00:11:35	00:11:40	I guess I should say he ran the club scene.
124	00:11:40	00:11:44	He's not going to be running anything anymore.
125	00:11:50	00:11:53	I'll be damned.
126	00:11:56	00:11:59	Look at that.
127	00:11:59	00:12:00	The good old days.
128	00:12:00	00:12:01	Yeah.
129	00:12:01	00:12:05	Here's an ad for the Silver Slipper Casino-- buffet.
130	00:12:05	00:12:09	Back when they had real eggs, not powdered ones.
131	00:12:09	00:12:12	Hey, Gris, listen. About me being late...
132	00:12:12	00:12:14	You have a cell phone paid for by the department.
133	00:12:14	00:12:16	You call, you say you're running late.
134	00:12:17	00:12:19	What's going on with you?
135	00:12:19	00:12:21	I don't know. This, uh...
136	00:12:21	00:12:23	This whole divorce has taken the wind out of my sails.
137	00:12:23	00:12:30	You know, I used to have the team to distract me from all this, but even that's changed with Sara being gone.
138	00:12:30	00:12:32	I feel kind of disconnected.
139	00:12:32	00:12:34	You've got your work.
140	00:12:34	00:12:36	Don't screw that up.
141	00:12:53	00:12:56	Van Halen, 1984.
142	00:12:59	00:13:05	Either this truck was delivering merchandise for a memorabilia store or it's just plain old.
143	00:13:05	00:13:07	Maybe that's why Brass couldn't find the registration record.
144	00:13:10	00:13:14	These old blue license plates were issued in the '80s.
145	00:13:14	00:13:17	I don't think this truck's been on the streets since.
146	00:13:49	00:13:51	I think this guy was disguising his truck.
147	00:13:51	00:13:55	It was orange before it was green.
148	00:13:55	00:13:57	They used to use orange garbage trucks in the '80s.
149	00:13:57	00:14:00	The hydraulic cylinder blew.
150	00:14:00	00:14:02	Maybe when he crushed the body.
151	00:14:05	00:14:08	That's why all the garbage flew out.
152	00:14:08	00:14:11	Found this .22 in the parking lot near the crash.
153	00:14:11	00:14:13	Check these bullets.
154	00:14:13	00:14:15	Shorts.
155	00:14:15	00:14:19	Usually used for shooting small animals, but in some cases they're used on people in place of a silencer.
156	00:14:19	00:14:20	Less gunpowder, less noise.
157	00:14:20	00:14:24	Look, if the garbageman had this gun, why didn't he just shoot the vic?
158	00:14:24	00:14:25	He found Jason sleeping.
159	00:14:25	00:14:27	Why make a mess if you don't have to?
160	00:14:27	00:14:28	Sounds like a professional hit man.
161	00:14:28	00:14:33	Well, if he was, we still have to find the guy who hired him.
162	00:14:37	00:14:41	I traced the VIN on the garbage truck back to The Regency, the company that made it.
163	00:14:41	00:14:45	The only model of that truck sold in Nevada was to a company called The Regal Sanitation Group.
164	00:14:45	00:14:47	They shut down in '83.
165	00:14:47	00:14:49	That explains the garbage.
166	00:14:49	00:14:53	Regal Sanitation was owned by Anthony Pezzulo.
167	00:14:53	00:14:55	I'm studying mob history for my book.
168	00:14:55	00:14:59	Pezzulo? Wasn't he the mob boss who owned the Starfly?
169	00:15:00	00:15:06	They called Pezzulo Whacko, not so much for his wacky personality as for his love for whacking guys.
170	00:15:06	00:15:11	Until he himself got whacked at the Wisconsin Dells in 1983.
171	00:15:11	00:15:16	Every mob-owned business in Vegas shut down when Pezzulo died.
172	00:15:16	00:15:17	These scumbags lay roaches.
173	00:15:17	00:15:19	Just when you think they're gone, they pop back up again.
174	00:15:19	00:15:23	Somebody put a hit out on Jason.
175	00:15:23	00:15:25	It couldn't have been Pezzulo 'cause he's been dead for 20 years.
176	00:15:25	00:15:29	Pezzulo's wife Kate got rid of Regal Sanitation right after he died.
177	00:15:29	00:15:30	She still around?
178	00:15:30	00:15:32	She fell off the radar.
179	00:15:32	00:15:34	All I could find was this old photo.
180	00:15:35	00:15:37	I told you the truth.
181	00:15:37	00:15:39	You lied about your name.
182	00:15:39	00:15:42	The feds told me to forget I ever had the Pezzulo name.
183	00:15:42	00:15:45	I wasn't about to remember it for you.
184	00:15:45	00:15:49	My husband had more cops than capos on his payroll.
185	00:15:49	00:15:51	So you went into witness protection.
186	00:15:51	00:15:53	You changed your identity.
