	start	end	text
0	00:00:20	00:00:21	...nice and hot, 'kay?
1	00:00:21	00:00:25	And again, we always add the salt and pepper.
2	00:00:27	00:00:28	Piece of crap.
3	00:00:28	00:00:31	...hits the pan and you want to listen for that sound.
4	00:00:31	00:00:34	That is the most important sound. (creaks)
5	00:00:34	00:00:35	Jay?
6	00:00:35	00:00:37	Is that you?
7	00:00:37	00:00:42	...next we're gonna add the tomatoes, which sometimes have enough sugar, but really when you've got the natural sugar...
8	00:00:54	00:00:57	...tomatoes, some tomato juice.
9	00:00:57	00:01:02	Now if you don't... if tomatoes aren't in season, they're not really...
10	00:01:02	00:01:11	CSI processed the knife and found blood from four different sources, three of which were intermingled together on the blade.
11	00:01:11	00:01:14	One matched Addie Finch, the victim.
12	00:01:16	00:01:19	The other two were also female.
13	00:01:19	00:01:24	And based on the number of DNA markers they have in common, they're either sisters or mother and daughter.
14	00:01:24	00:01:26	They are not related to Addie Finch.
15	00:01:26	00:01:27	And both remain unidentified.
16	00:01:27	00:01:29	And the fourth DNA source?
17	00:01:29	00:01:37	When I disassembled the knife, I found blood on the tang, which is the steel area under the handle.
18	00:01:37	00:01:39	Were you able to identify this DNA?
19	00:01:39	00:01:43	It was a match to the victim's son, Jay Gregory Finch.
20	00:01:43	00:01:44	The defendant.
21	00:01:44	00:01:45	That's right.
22	00:01:45	00:01:49	Cross-examination, Mr. Novak?
23	00:01:49	00:01:51	Did you recover the knife from the scene three years ago?
24	00:01:51	00:01:54	No, the defendant turned it in to P.D.
25	00:01:54	00:01:59	A man comes home... only to find his mother bleeding on the floor, a knife stuck in her chest.
26	00:01:59	00:02:04	In a desperate attempt to save her life, he removes the knife from her chest.
27	00:02:04	00:02:06	But it's too late.
28	00:02:06	00:02:12	He takes the knife in question to the authorities, cooperates with their investigation, and then you charge him with murder.
29	00:02:12	00:02:16	The defendant did not call for help, and he waited five days to turn it in.
30	00:02:16	00:02:17	He was in shock.
31	00:02:17	00:02:19	You found two unknown sources of blood on that knife.
32	00:02:19	00:02:22	Isn't it possible that one or both of them killed Addie Finch?
33	00:02:22	00:02:23	Objection. Speculative.
34	00:02:23	00:02:24	I'll allow it.
35	00:02:24	00:02:27	It's possible.
36	00:02:27	00:02:31	However, Mr. Finch's blood was found isolated near the handle.
37	00:02:31	00:02:33	Stabbing is a messy business.
38	00:02:33	00:02:34	I believe that Mr. Finch cut himself...
39	00:02:35	00:02:37	You've been warned about speculation, Ms. Willows.
40	00:02:37	00:02:38	It's not speculation.
41	00:02:38	00:02:43	From his birth until the time of his mother's death, Mr. Finch lived in that house.
42	00:02:43	00:02:46	Isn't it equally possible he cut himself on that knife at a separate occasion?
43	00:02:46	00:02:47	Yes, but...
44	00:02:47	00:02:49	For the record, her answer was Yes, it's possible.
45	00:02:49	00:02:52	No further questions.
46	00:02:54	00:02:59	Though Addie Finch received multiple stab wounds, the actual cause of death was a gunshot wound.
47	00:02:59	00:03:01	Isn't that correct?
48	00:03:01	00:03:11	We believe that the defendant stabbed his mother multiple times, stood over her while she was dying, and shot her in the forehead to complete the act.
49	00:03:11	00:03:13	You recovered a bullet from Ms. Finch's body.
50	00:03:13	00:03:15	Did you also recover a gun?
51	00:03:15	00:03:16	No.
52	00:03:16	00:03:19	So you have nothing with which to forensically match the bullet?
53	00:03:19	00:03:21	The bullet was a .38.
54	00:03:21	00:03:27	The defendant's father, who passed away in 1989, was seen in photographs holding a .38.
55	00:03:27	00:03:33	We also found an empty gun case in the defendant's closet, which tested positive for chromium steel.
56	00:03:33	00:03:36	My belt buckle is also made of metal.
57	00:03:36	00:03:38	If I kept it in a box, wouldn't it also test positive?
58	00:03:38	00:03:40	Do you keep it in a velvet-lined gun box?
59	00:03:40	00:03:43	No further questions.
60	00:03:45	00:03:51	On the sole count of murder in the first degree, we, the jury, find the defendant, Jay Gregory Finch...
61	00:03:51	00:03:52	not guilty.
62	00:03:58	00:04:00	Thank you.
63	00:04:00	00:04:01	Take care of yourself.
64	00:04:03	00:04:05	Quite the salesman, Mr. Novak.
65	00:04:05	00:04:06	Not a hard sell.
66	00:04:06	00:04:07	Finch is guilty.
67	00:04:08	00:04:09	You once said the same about me.
68	00:04:09	00:04:10	You were wrong then, too.
69	00:04:11	00:04:13	Yeah, you're not a murderer, you just set them free.
70	00:04:47	00:04:49	Why didn't you bring the knife directly to us?
71	00:04:49	00:04:53	I get these anxiety attacks...
72	00:04:53	00:04:57	since I hit my head real bad playing football my senior year.
73	00:04:57	00:05:00	I get these brutal headaches.
74	00:05:01	00:05:03	So, I climb into my car and drive.
75	00:05:03	00:05:05	Sometimes for days.
76	00:05:05	00:05:07	It... it calms me.
77	00:05:07	00:05:10	Mom and I took care of each other.
78	00:05:10	00:05:12	We were a good team.
79	00:05:14	00:05:16	What a load of crap.
80	00:05:16	00:05:18	We found his bags packed near the door.
81	00:05:18	00:05:21	Addie raised a momma's boy and she'd finally had enough.
82	00:05:21	00:05:23	She was kicking his ass out and he snapped.
83	00:05:23	00:05:24	Did Finch have a history of violence?
