	start	end	text
0	00:00:03	00:00:04	Congratulations, Nicky, my boy.
1	00:00:04	00:00:06	You are now a CSI Level Three.
2	00:00:06	00:00:07	Whoo!
3	00:00:07	00:00:08	Mommy?
4	00:00:08	00:00:11	I couldn’t drive here fast enough to tell you how much I love you.
5	00:00:11	00:00:12	I love you too.
6	00:00:12	00:00:13	Sara Sidle?
7	00:00:13	00:00:15	I know who I am.
8	00:00:15	00:00:16	I think you’re a little confused.
9	00:00:16	00:00:18	I just off the phone with the Sheriff.
10	00:00:18	00:00:20	He says he wants me to run the unit.
11	00:00:20	00:00:21	You’re the boss.
12	00:00:21	00:00:23	They say I got to let you go.
13	00:00:23	00:00:24	I know.
14	00:00:27	00:00:29	I don’t care what the book says.
15	00:00:29	00:00:30	I lost one good person today.
16	00:00:30	00:00:32	I don’t want to lose another. Here.
17	00:01:17	00:01:18	Oh...
18	00:01:25	00:01:31	Bring $2 million in hundreds to Charleston and Third in three hours, or your wife dies.
19	00:01:31	00:01:33	Stop me from taking the money-- she still dies.
20	00:01:33	00:01:37	This guy thinks it’s some kind of joke using a voice like that.
21	00:01:37	00:01:39	He’s altering his voice, sir, electronically.
22	00:01:39	00:01:40	We don’t consider it a joke at all.
23	00:01:40	00:01:42	Bring $2 million in hundreds...
24	00:01:42	00:01:44	You guys have listened to that tape like, 20 times.
25	00:01:44	00:01:46	Will somebody please go out and find my wife?
26	00:01:46	00:01:51	Mr. Garris, please, sometimes if you listen closely, you can hear a lot.
27	00:01:57	00:01:59	I don’t hear anything.
28	00:01:59	00:02:00	Right.
29	00:02:00	00:02:02	Where do you hear nothing in Las Vegas?
30	00:02:04	00:02:06	The desert.
31	00:02:06	00:02:13	And judging by what sounds like a low frequency buzz in the background, possibly near power lines.
32	00:02:13	00:02:14	How’d you hear all that?
33	00:02:14	00:02:16	I listen.
34	00:02:16	00:02:18	Right, okay, all right, got it.
35	00:02:18	00:02:19	I just spoke with the FBI.
36	00:02:19	00:02:22	They’ll back us up if we need it, but we have the handle.
37	00:02:22	00:02:24	Uh, Detective, wait.
38	00:02:24	00:02:26	What are my chances here...
39	00:02:26	00:02:27	...of-of Laura...
40	00:02:27	00:02:31	f-for Laura?
41	00:02:31	00:02:32	It’s a three-hour window.
42	00:02:33	00:02:35	Will somebody just tell me the truth?
43	00:02:35	00:02:44	A ransom message with a short fuse means that the victim’s situation will cause her to expire by or before the deadline, regardless of what we do.
44	00:02:44	00:02:46	In a car trunk-- that kind of thing.
45	00:02:46	00:02:50	It’s a form of passive murder, if you want to be, uh...
46	00:02:50	00:02:51	honest about it.
47	00:02:51	00:02:53	Then you guys have got to move.
48	00:02:53	00:02:59	Mr. Garris, it’s my experience that in situations like this, if you want to go fast, go slow.
49	00:03:34	00:03:36	Get a picture of the security pad.
