	start	end	text
0	00:00:35	00:00:41	Focus all your intention on the crystal for your highest truth.
1	00:00:45	00:00:48	What is your first question?
2	00:00:48	00:00:50	I want to know if he loves me.
3	00:00:54	00:00:56	I see red.
4	00:00:56	00:00:59	That can be passion.
5	00:00:59	00:01:02	The connection between you is very strong.
6	00:01:09	00:01:11	I see blood.
7	00:01:11	00:01:13	There's danger around you.
8	00:01:13	00:01:16	Well, my parents do hate him.
9	00:01:16	00:01:18	I'm getting a name Ray. Ray.
10	00:01:18	00:01:20	and a letter B.
11	00:01:20	00:01:25	Uh, when, when we put the name Ray with the letter B, does anything come up for you?
12	00:01:26	00:01:28	We don't know anyone named Ray.
13	00:01:28	00:01:31	And my boyfriend's name is Stuart.
14	00:01:31	00:01:33	There's something else-- R.
15	00:01:34	00:01:37	Ro-ro... rode, rode, rodeo.
16	00:01:37	00:01:39	Is he connected to a rodeo?
17	00:01:39	00:01:41	Is he taking you to a rodeo?
18	00:01:41	00:01:43	I don't think so.
19	00:01:44	00:01:46	I'm getting another image.
20	00:01:46	00:01:49	Um... an arm.
21	00:01:49	00:01:52	It's a one-armed cactus, but it's not in the ground.
22	00:01:52	00:01:55	And then it's cold.
23	00:01:55	00:02:04	I don't usually tell people when I see bad things but the danger is so strong I can feel it.
24	00:02:04	00:02:06	Okay, this is stupid. You're scaring us.
25	00:02:07	00:02:08	Don't go.
26	00:02:08	00:02:09	Come on.
27	00:02:09	00:02:11	Don't!
28	00:02:16	00:02:17	Jerk!
29	00:02:29	00:02:32	Say hello to Anna Leah and Lori.
30	00:02:32	00:02:34	You may remember them.
31	00:02:34	00:02:37	A few years ago they stole a car and found a severed head in the trunk.
32	00:02:37	00:02:39	How could I forget that?
33	00:02:39	00:02:43	Well, now they found a dead psychic, Sedona Wiley, in the occult shop.
34	00:02:43	00:02:45	She said there was danger all around us.
35	00:02:45	00:02:48	I mean, we almost got hit by a car right here, and then she's dead.
36	00:02:48	00:02:49	Wait, I'm confused.
37	00:02:49	00:02:52	You left and then you came back?
38	00:02:52	00:02:54	Yeah. I forgot my sunglasses.
39	00:02:54	00:02:56	200 bucks.
40	00:02:56	00:02:59	This officer will take you downtown to take your statement, okay?
41	00:03:07	00:03:08	Greg?
42	00:03:08	00:03:10	Hey.
43	00:03:10	00:03:12	I thought I paged Warrick on this.
44	00:03:12	00:03:16	Yeah, about that, uh, we traded days.
45	00:03:16	00:03:18	Because?
46	00:03:18	00:03:25	Well, uh, it's a long story, but the short answer is I have an expertise in the occult.
47	00:03:25	00:03:26	Huh.
48	00:03:28	00:03:29	Hello, David.
49	00:03:29	00:03:30	What do you know?
50	00:03:30	00:03:32	Gunshot to the chest.
51	00:03:32	00:03:36	Liver temp is 98 degrees which is odd unless she's running a fever.
52	00:03:36	00:03:38	It means I can't give you an accurate TOD.
53	00:03:38	00:03:41	Sorry.
54	00:03:43	00:03:44	Bullet was a through- and-through.
55	00:03:44	00:03:47	Based on lividity, the body wasn't moved.
56	00:03:47	00:03:49	What's in the back room?
57	00:03:49	00:03:51	A small office.
58	00:03:52	00:03:54	Probably where she did the readings.
59	00:03:54	00:03:58	There's, uh, incense, pendulum, jar of marbles.
60	00:03:58	00:04:00	They're used for divining.
61	00:04:00	00:04:02	It's hipper than the old crystal ball.
62	00:04:02	00:04:04	Where did you say your expertise comes from?
63	00:04:04	00:04:06	Oh, my grandmother, Nana Olaf.
64	00:04:06	00:04:07	She was a psychic.
65	00:04:07	00:04:08	She didn't have a store.
66	00:04:08	00:04:12	She just had a kitchen table and she prognosticated for free.
67	00:04:12	00:04:14	She had a sixth sense.
68	00:04:14	00:04:17	And the family thinks that I might have inherited it.
69	00:04:17	00:04:19	Okay.
70	00:04:19	00:04:20	What am I thinking?
71	00:04:21	00:04:23	That I'm due for a promotion?
72	00:04:23	00:04:27	I'm thinking you should focus on your other five senses.
73	00:05:10	00:05:12	Got some blood drops over here.
74	00:05:12	00:05:13	Connected to the blood pool?
75	00:05:14	00:05:15	No.
76	00:05:16	00:05:19	Maybe the killer cut himself?
77	00:05:23	00:05:25	I'll swab it.
78	00:05:28	00:05:30	Gil, you ever been to a psychic?
79	00:05:30	00:05:33	Would it surprise you if I had?
80	00:05:33	00:05:35	Yeah.
81	00:05:35	00:05:38	Surprise. So go ahead and run it for me.
82	00:05:38	00:05:45	Sure. Uh, cash register's empty, which could mean robbery gone bad.
83	00:05:45	00:05:47	The shot was a through-and-through.
