	start	end	text
0	00:00:09	00:00:15	Ecklie's been on me to finish the monthly stats, so I need a list of all the Lab call-outs from Dispatch as soon as you can.
1	00:00:15	00:00:16	You'll have it by the end of shift tomorrow.
2	00:00:16	00:00:18	Thanks.
3	00:00:18	00:00:20	So, you've been pulling a lot of doubles this week.
4	00:00:20	00:00:22	Yeah, it's about all I do.
5	00:00:22	00:00:24	Have you been in touch with Sara?
6	00:00:24	00:00:25	We've talked a little.
7	00:00:25	00:00:27	So where's she at?
8	00:00:27	00:00:28	San Francisco. Visiting her mother.
9	00:00:29	00:00:30	No, I mean-- that's nice.
10	00:00:30	00:00:32	No, but I meant where's she at emotionally?
11	00:00:32	00:00:33	You know, with respect to the two of you.
12	00:00:34	00:00:35	I can't speak for her.
13	00:00:35	00:00:37	So speak for yourself.
14	00:00:37	00:00:39	I can't talk, I'm really busy.
15	00:02:05	00:02:14	So Archie's in the Garage, he's documenting evidence from a drug bust, he picks up a thing of coke, and then it blows up in his face?
16	00:02:14	00:02:22	No. He picks up a cellophane and duct-tape-wrapped kilo of coke, and the third one from the top of the stack blows up in his face. Oh.
17	00:02:22	00:02:23	It's important to be specific.
18	00:02:24	00:02:30	Okay, well, this game is not as much fun as I thought it was going to be-- It's not a game, it's a thought experiment.
19	00:02:30	00:02:32	If you want to be a good criminalist-- I am a good criminalist.
20	00:02:32	00:02:39	If you want to be a better criminalist, then you have to learn to train to-- Learn to think like a criminal. I know.
21	00:02:39	00:02:41	Look, I'm sure Grissom's told you...
22	00:02:44	00:02:47	that we speak for the dead.
23	00:02:47	00:02:51	Think of this exercise as a way for the dead to speak for themselves.
24	00:02:51	00:02:56	But that's not actually what this is-- It's a chance for you to be a CSI.
25	00:02:56	00:03:00	The only thing you need to do is answer two simple questions.
26	00:03:00	00:03:10	Whodunit and how?
27	00:03:43	00:03:45	After HazMat cleans up the scene...
28	00:03:45	00:03:47	the coroner does his thing...
29	00:03:47	00:03:48	No sign of sexual trauma.
30	00:03:48	00:03:50	What?
31	00:03:50	00:03:51	I believe he's legally required to check.
32	00:03:52	00:03:55	What the CSIs realize is-- I can't believe Archie's gone.
33	00:03:56	00:03:58	He was too good for this world.
34	00:04:01	00:04:02	What?
35	00:04:02	00:04:03	They would be very upset.
36	00:04:03	00:04:07	Can we at least stipulate that they heroically contain their bereavement?
37	00:04:07	00:04:09	Yes, I suppose Archie could live with that.
38	00:04:10	00:04:11	So to speak.
39	00:04:11	00:04:12	Thank you.
40	00:04:12	00:04:14	Mm-hmm.
41	00:04:14	00:04:16	What the CSIs realize is...
42	00:04:16	00:04:18	It's gotta be the dealer.
43	00:04:18	00:04:22	Yeah, he booby-trapped the stash so if the cops got the drugs...
44	00:04:22	00:04:24	Then they would get the boom along with it? Right?
45	00:04:24	00:04:26	Am I right? No, you're wrong.
46	00:04:26	00:04:28	Just let me finish the setup, okay? Sorry.
47	00:04:28	00:04:31	What the CSIs finally realize is...
48	00:04:31	00:04:33	They sorted everything already? That was quick.
49	00:04:33	00:04:36	Can you just let me finish!
50	00:04:38	00:04:44	According to this, 20 bricks of coke were logged into evidence just past midnight.
51	00:04:44	00:04:47	The explosion occurred about a half an hour later.
52	00:04:47	00:04:50	But there are 21 wrappers here.
53	00:04:51	00:05:00	And since no one entered or exited the Lab during that time frame, it means the explosive was planted in the suitcase here.
54	00:05:00	00:05:02	Which means...
55	00:05:02	00:05:04	The killer is someone in the Lab.
56	00:05:04	00:05:11	Well, if the killer is someone who works in the Lab, then he could just tamper with the evidence.
57	00:05:11	00:05:15	Which means that there's really no way for me to solve this thing, this a trick question.
58	00:05:16	00:05:18	No, no, no, that's not what I want...
59	00:05:18	00:05:20	My shoelace is untied.
60	00:05:20	00:05:22	Excuse me. Okay.
61	00:05:22	00:05:24	Okay, um...
62	00:05:24	00:05:25	wouldn't, how about this.
63	00:05:25	00:05:31	Since it would be pretty risky for the killer to tamper with evidence during a full-on investigation in the Lab... Mm-hmm.
64	00:05:31	00:05:37	let's just say, for the purposes of this exercise, that can't happen.
65	00:05:37	00:05:38	Okay.
66	00:05:38	00:05:39	Now what?
67	00:05:39	00:05:41	That's up to you.
68	00:05:41	00:05:43	You have the setup.
69	00:05:43	00:05:45	You run the investigation from here.
70	00:05:45	00:05:46	Simple Q &amp; A. You ask, I answer.
71	00:05:46	00:05:47	Truthfully?
72	00:05:48	00:05:49	Absolutely.
73	00:05:49	00:05:51	No lying-- call that a rule.
74	00:05:51	00:05:56	Well, what if I get close to actually figuring it out, you're not just gonna change who did it or something like that?
75	00:05:56	00:05:58	No revisionism-- also a rule.
76	00:05:58	00:06:01	For something that's not a game it sure does have a lot of rules.
77	00:06:01	00:06:02	You want to do this or not?
78	00:06:02	00:06:04	All right.
79	00:06:04	00:06:06	Okay.
80	00:06:06	00:06:13	I guess the first thing that I would do would be to examine the actual bomb mechanism to see if there's any clue as to who might have built it.
81	00:06:13	00:06:15	Good idea.
82	00:06:15	00:06:16	Because there are a lot of clues.
83	00:06:23	00:06:30	Chemicals have been sent to Trace for I.D., but the bomb appears to be a binary explosive.
84	00:06:30	00:06:34	Killer hides the loaded brick amongst the others...
85	00:06:35	00:06:38	A little pressure arms it...
86	00:06:38	00:06:44	Liquid A in ampoule mixes with solid B, creating an unstable chemical explosive...
87	00:06:44	00:06:47	all you need to do is move it.
88	00:07:09	00:07:11	Ooh, I have an idea.
89	00:07:11	00:07:12	What?
90	00:07:12	00:07:14	What about the blasting cap?
91	00:07:14	00:07:16	Ah, well, what do you know?
92	00:07:16	00:07:18	The leg wires are color coded.
93	00:07:18	00:07:21	Good, 'cause the color coding is manufacturer specific.
94	00:07:21	00:07:23	So now we can track down the source.
95	00:07:23	00:07:24	Indeed we could.
96	00:07:24	00:07:26	Hey, people. What's going on?
97	00:07:26	00:07:27	Nothing.
98	00:07:27	00:07:29	You look... better.
99	00:07:32	00:07:42	Let's say you learn that LVPD recently seized one dozen commercial grade blasting caps in an arson-explosives raid, and that the Lab was processing the case evidence.
100	00:07:42	00:07:45	Well, then, I know exactly where I'd go next...
101	00:07:45	00:07:47	'Course I know where those blasting caps are.
102	00:07:47	00:07:49	They're right in here.
103	00:07:49	00:07:50	No, no, no, no, no.
104	00:07:50	00:07:51	Not so fast, cowboy.
105	00:07:51	00:07:54	Give me those keys.
106	00:08:14	00:08:17	Looks like you're one blasting cap shy, Bob.
107	00:08:17	00:08:19	That's not possible.
108	00:08:20	00:08:22	Wait...
109	00:08:22	00:08:26	Y'all don't think I had something to do with...
110	00:08:28	00:08:29	Are there any prints on the lock?
111	00:08:29	00:08:32	Excuse me, we're-- Playing a murder game.
112	00:08:32	00:08:33	I know, I get it.
113	00:08:33	00:08:34	I wanna play.
114	00:08:34	00:08:36	He says it's not a game.
115	00:08:36	00:08:37	Well, I wanna play anyway.
116	00:08:37	00:08:39	No. Why not?
117	00:08:39	00:08:40	You're the dead guy.
118	00:08:40	00:08:41	Oh.
119	00:08:42	00:08:44	Well, then I'd have a vested interest in the outcome then, wouldn't I?
120	00:08:44	00:08:47	Oh, come on, I'll fill him in as we go along.
121	00:08:47	00:08:50	Fine.
