	start	end	text
0	00:00:16	00:00:17	Isn't great to get back to nature. You want to set camp here?
1	00:00:17	00:00:19	We can camp on the moon, just give me the shovel.
2	00:00:19	00:00:21	Chill, chill.
3	00:00:21	00:00:23	You got paper?
4	00:00:23	00:00:25	I have what I need.
5	00:00:30	00:00:31	Oh, my God!
6	00:00:31	00:00:32	Angie?
7	00:00:34	00:00:35	Angie!
8	00:00:41	00:00:43	They're... they're everywhere.
9	00:00:43	00:00:45	What the...?
10	00:00:46	00:00:48	That's a person.
11	00:00:51	00:00:53	Hey.
12	00:01:01	00:01:02	Hikers found her.
13	00:01:02	00:01:04	Looks like a gunshot to the head.
14	00:01:04	00:01:06	Did you find a weapon?
15	00:01:06	00:01:08	No.
16	00:01:13	00:01:16	I hate bees.
17	00:01:16	00:01:20	Just paper wasps and they're having too much fun to worry about us.
18	00:01:25	00:01:28	I never get used to this part, you know when the bugs get going.
19	00:01:28	00:01:31	Just doing what God intended...
20	00:01:31	00:01:32	...recycling us back to the earth.
21	00:01:34	00:01:40	Hey, officer can I borrow some of your hot coffee, please?
22	00:01:51	00:01:52	Preservation.
23	00:01:56	00:02:00	John...
24	00:02:00	00:02:02	Paul...
25	00:02:04	00:02:06	George...
26	00:02:07	00:02:08	and Ringo.
27	00:02:08	00:02:10	Beetles.
28	00:02:10	00:02:14	No alkali fluids in the dirt so she wasn't killed here.
29	00:02:14	00:02:17	Whoever dumped her must have been in a hurry.
30	00:02:17	00:02:21	Didn't take the time to bury her.
31	00:02:21	00:02:22	What do you think?
32	00:02:22	00:02:25	You got any of that beef jerky you're always gnawing on?
33	00:02:25	00:02:27	You can eat?
34	00:02:27	00:02:29	I want to keep these little fellas alive.
35	00:02:29	00:02:32	They're our first witnesses to the crime.
36	00:03:06	00:03:07	You guys want some coffee?
37	00:03:07	00:03:10	Please, cream with some of that fake stuff.
38	00:03:10	00:03:12	There's nothing good to eat around here.
39	00:03:13	00:03:15	Hi, sorry I'm late.
40	00:03:15	00:03:17	Hey, how's the body with the bugs?
41	00:03:19	00:03:20	How do you know about that already?
42	00:03:20	00:03:22	Hey, don't look at me.
43	00:03:22	00:03:24	We, uh, played a hunch; checked with Homicide.
44	00:03:24	00:03:25	You were late.
45	00:03:25	00:03:27	What do you have for us?
46	00:03:27	00:03:29	A Paul Sorenson...
47	00:03:29	00:03:32	...missing since last night.
48	00:03:32	00:03:37	Last seen at home of Richard Zeigler in-- ooh-- Summerlin.
49	00:03:37	00:03:39	Summerlin... rich folks.
50	00:03:39	00:03:41	Warrick, you can work this with Catherine.
51	00:03:41	00:03:43	Don't you have a court date coming up?
52	00:03:43	00:03:46	Yeah, the DA asked me to testify on chain of custody.
53	00:03:46	00:03:48	I could do that in my sleep.
54	00:03:48	00:03:51	Listen, juries need to have confidence in the evidentiary process. Work with Catherine.
55	00:03:51	00:03:53	Break off when you have to appear.
56	00:03:53	00:03:54	Yeah.
57	00:03:54	00:03:55	Bye.
58	00:03:55	00:03:56	Good luck.
59	00:03:56	00:03:58	Bye.
60	00:03:58	00:04:00	Need help with your homicide?
61	00:04:00	00:04:03	No, Sara's going to work with me.
62	00:04:03	00:04:04	You get a missing person.
63	00:04:04	00:04:06	Sheryl Applegate.
64	00:04:06	00:04:10	Her husband notified the police that she took the car and headed to L.A., but she never showed up.
65	00:04:11	00:04:13	A few hours ago, PD found her car at the bus station.
66	00:04:13	00:04:15	They requested a CSI.
67	00:04:15	00:04:17	She took the bus instead. Case solved.
68	00:04:19	00:04:24	Hopefully you're right but until she's located treat her car like a crime scene.
69	00:04:47	00:04:48	Is everything okay?
70	00:04:48	00:04:50	You've been quiet all night.
71	00:04:50	00:04:57	Yeah... I got a call the other day from Child Services asking about you and Lindsey.
72	00:04:57	00:05:00	I don't believe this.
73	00:05:00	00:05:04	They told me they'd notified you-- some investigation-- that Eddie had made a charge or something.
74	00:05:04	00:05:11	Yes, he's pissed off because I won't let him back into my life so he sics Child Services on me.
75	00:05:11	00:05:13	I never expected they were going to talk to my friends.
76	00:05:13	00:05:14	Well, what did they ask?
77	00:05:14	00:05:15	What did you say?
78	00:05:15	00:05:17	Well, I...
79	00:05:19	00:05:20	Hello?
80	00:05:20	00:05:21	Hi.
81	00:05:21	00:05:23	Sir, we're with the Las Vegas Crime Lab.
82	00:05:23	00:05:25	We're here about a Paul Sorenson.
83	00:05:25	00:05:27	I'm Richard Zeigler. The cops told me you were coming.
84	00:05:27	00:05:28	Here, please, come in.
85	00:05:28	00:05:31	Thank you. Thanks.
86	00:05:39	00:05:43	Well, this, uh where the Sorenson was displayed.
87	00:05:43	00:05:47	Sorenson is a painting.
88	00:05:47	00:05:48	Paul Sorenson was an artist.
89	00:05:49	00:05:51	Early 1900s.
90	00:05:54	00:05:56	How dumb are we?
91	00:05:56	00:06:00	What's he know about the forensic analysis of a friction ridge?
92	00:06:00	00:06:01	Right on.
93	00:06:01	00:06:04	I think I may have surprised the guy while he was stealing it.
94	00:06:04	00:06:06	I came downstairs to read.
95	00:06:09	00:06:13	By the time I got to the room, he was gone but the door was open.
96	00:06:16	00:06:18	Why don't we dust for prints?
97	00:06:21	00:06:24	What about the security alarm?
98	00:06:24	00:06:25	Somebody disengaged it.
99	00:06:28	00:06:30	You thinking what I'm thinking?
100	00:06:30	00:06:33	Oh, yeah, inside job.
101	00:06:38	00:06:40	So... was it a disaster with Child Services?
102	00:06:41	00:06:42	Disaster?
103	00:06:42	00:06:43	What do you mean?
104	00:06:43	00:06:45	Well, my job does take me away from my daughter.
105	00:06:45	00:06:48	Nobody knows that better than you.
106	00:06:48	00:06:51	Yeah, but you think I'd say that?
107	00:06:51	00:06:52	Well, not intentionally.
108	00:06:52	00:06:56	They just, you know, know how to ask questions.
109	00:06:56	00:06:57	Are you finding anything?
110	00:06:57	00:07:00	We're working on it, sir.
111	00:07:02	00:07:04	Your young woman from the mountains.
112	00:07:04	00:07:06	Do we know who she is yet?
113	00:07:06	00:07:09	I gave her prints to Homicide for ID.
114	00:07:09	00:07:12	There's the blanket she was wrapped in.
115	00:07:12	00:07:15	Whoever she is, last day on earth was not pleasant.
116	00:07:15	00:07:19	.38 caliber gun, flush to the scalp.
117	00:07:19	00:07:21	Shot clean through, right to left.
118	00:07:21	00:07:22	Bullet out the other side.
119	00:07:22	00:07:30	Stellate pattern and beveled wound confirms the proximity of barrel to scalp.
120	00:07:30	00:07:34	No question this was an intimate killing.
121	00:07:34	00:07:40	Full of sound and fury signifying what, Doc?
122	00:07:40	00:07:42	I took these.
123	00:07:51	00:07:55	Fracture to the nasal bone, orbital bone, mandibular...
124	00:07:56	00:07:58	All facial fractures.
125	00:08:00	00:08:02	Typical for battered women.
126	00:08:02	00:08:05	These aren't fresh, are they?
127	00:08:05	00:08:11	The old fracture lines indicate this woman was in a long-term abusive relationship.
128	00:08:11	00:08:13	Any idea how long she's been dead?
129	00:08:13	00:08:15	The elements really got to her.
130	00:08:16	00:08:20	Grissom and his insects are going to have to figure that one out.
131	00:08:20	00:08:21	Have we lost you, Grissom?
132	00:08:21	00:08:28	The worms go in the worms go out the worms play pinochle on your snout.
133	00:08:28	00:08:31	Shakespeare again?
134	00:08:31	00:08:33	An old nursery rhyme.
135	00:08:33	00:08:36	A very special insect, Dr. Seuss?
136	00:08:36	00:08:41	A muscid fly-- typical only in urban areas.
137	00:08:41	00:08:44	But you found her in the mountains.
138	00:08:44	00:08:45	Hmm...
139	00:08:46	00:08:49	How many people have access to your home-- keys and security code?
140	00:08:49	00:08:53	Just my wife and my two sons and, uh...
141	00:08:53	00:08:55	my secretary.
142	00:08:55	00:08:56	Can you get them all here?
143	00:08:56	00:08:58	They might be able to help us with evidence.
144	00:08:58	00:09:01	Hey, Catherine check this out.
145	00:09:07	00:09:11	Helix, antihelix, helix rim, tragus, antitragus.
146	00:09:11	00:09:16	I think the thief must have pressed his head against the wall to check if the painting was wired.
147	00:09:16	00:09:18	Come on, an earprint?
148	00:09:18	00:09:24	Hey, a jury convicted a first-degree murderer based on a print just like this two years ago in Washington.
149	00:09:24	00:09:26	Yeah, I know, I know.
150	00:09:26	00:09:28	I'd like to see that one on appeal.
151	00:09:28	00:09:30	Well, photograph and lift.
152	00:09:30	00:09:33	We'll have someone to compare it to soon enough.
153	00:09:43	00:09:44	Okay, bear with me.
154	00:09:44	00:09:48	I mean, you're one of ten guys in the country that understands this stuff.
155	00:09:48	00:09:51	I think there's at least 15, but go on.
156	00:09:51	00:09:52	What don't you get?
157	00:09:52	00:09:57	Insects arrive at a corpse in a specific order, right?
158	00:09:57	00:10:00	Like summer follows the spring.
159	00:10:00	00:10:06	And you can pinpoint time of death based on the type and age of insects present on the body?
160	00:10:06	00:10:14	I watch the insects mature from eggs to larvae to adults and then count backwards.
161	00:10:14	00:10:15	Linear regression.
