	start	end	text
0	00:00:04	00:00:06	Pass it, there you go.
1	00:00:06	00:00:07	Get it in.
2	00:00:07	00:00:08	Now get back, hustle back.
3	00:00:08	00:00:10	Russell, hustle.
4	00:00:10	00:00:13	Pass the ball, get rid of it.
5	00:00:13	00:00:15	There you go.
6	00:00:15	00:00:16	D up.
7	00:00:18	00:00:19	Nicely done.
8	00:00:19	00:00:20	There you go.
9	00:00:22	00:00:24	Use your feet, Russell. Use your feet.
10	00:00:24	00:00:26	Stay low... Stay low!
11	00:00:26	00:00:28	Don't reach! (blows whistle)
12	00:00:28	00:00:30	What the hell are you doing?
13	00:00:30	00:00:31	I'm playing D, Coach.
14	00:00:31	00:00:33	Try doing it like you're not in high school.
15	00:00:33	00:00:35	Coach... You shut up.
16	00:00:37	00:00:38	You sit your ass down.
17	00:00:38	00:00:40	What, are you serious?
18	00:00:40	00:00:43	You gonna cry like a little bitch, huh?
19	00:00:43	00:00:44	Get the hell off my damn court.
20	00:00:44	00:00:46	Hey, Charlie, Charlie.
21	00:00:46	00:00:49	You want to ride the bench for the rest of the season, Russell?
22	00:00:55	00:00:57	Tell Austin this is a closed practice.
23	00:00:57	00:01:01	He's the president of the university and he's sitting next to the guy whose name is on this gym.
24	00:01:01	00:01:05	It's not his gym... it's mine.
25	00:01:05	00:01:07	Kick 'em both out.
26	00:01:07	00:01:08	Now.
27	00:01:31	00:01:33	Oh, look at that.
28	00:01:33	00:01:36	I'm so glad you're home.
29	00:01:36	00:01:38	Me too.
30	00:01:39	00:01:41	No more bacon.
31	00:01:41	00:01:42	What do you mean?
32	00:01:42	00:01:46	Oh, please, you think I don't know what you do when I'm not here?
33	00:01:46	00:01:49	I always said you were a better detective than me.
34	00:01:49	00:01:52	Oh, I think Charlie has a girlfriend.
35	00:01:52	00:01:53	What's your evidence?
36	00:01:53	00:01:55	Laundry.
37	00:01:55	00:01:59	He's bought new clothes, and they're not the kind you play basketball in.
38	00:01:59	00:02:00	They're the kind you...
39	00:02:00	00:02:01	Wear to impress someone.
40	00:02:01	00:02:02	And I saw him washing his car.
41	00:02:02	00:02:04	Oh, dear Lord, must be serious.
42	00:02:07	00:02:09	I'm sorry.
43	00:02:09	00:02:11	Yeah, Jim, what's up?
44	00:02:11	00:02:14	And I'm gonna want to talk to the maintenance guy...
45	00:02:14	00:02:16	Yeah, I'll walk over there with you.
46	00:02:18	00:02:22	00 a.m.
47	00:02:22	00:02:23	David, can I see him, please?
48	00:02:23	00:02:25	Oh, yeah.
49	00:02:28	00:02:31	Tom Burns was a hell of a coach.
50	00:02:31	00:02:35	He started recruiting Charlie in junior high.
51	00:02:35	00:02:37	Charlie thought the world of him.
52	00:02:37	00:02:39	He's not the only one.
53	00:02:39	00:02:43	Well, my guys said they didn't touch anything, so it's all yours.
54	00:02:54	00:02:56	Liver temp?
55	00:02:56	00:02:58	Uh, 97 on the nose.
56	00:02:58	00:03:02	Warm water, naked body on cold tile.
57	00:03:02	00:03:05	If my math's right, couldn't be dead much more than about three hours.
58	00:03:05	00:03:11	So that puts time of death around 00, 5 Guy was an early riser.
59	00:03:11	00:03:13	Yeah, old habits die hard.
