	start	end	text
0	00:00:02	00:00:10	Tonight there are still many questions looming in the wake of serial killer Nate Haskell's escape from police custody.
1	00:00:10	00:00:27	Haskell, the convicted Dick and Jane Killer, was being transported in a prison van when an apparent coconspirator smashed her vehicle into the prison convoy, fatally shooting two corrections officers and another female accomplice,before she and Haskell then fled the scene.
2	00:00:27	00:00:32	Police continue to ask the public for any information they may have regarding the case.
3	00:00:32	00:00:36	Don't turn it off on my account. Nothing I haven't seen, nothing I haven't heard.
4	00:00:37	00:00:39	You have any word?
5	00:00:39	00:00:40	I got nothing.
6	00:00:40	00:00:43	Nothing? There's been sightings from here to Poughkeepsie-- nothing substantial, you know.
7	00:00:43	00:00:47	Man like Haskell gets on the loose, people get shook, start seeing things.
8	00:00:47	00:00:50	We got nationwide BOLOs, NCICs have been alerted.
9	00:00:50	00:00:51	That's how we catch criminals.
10	00:00:51	00:00:57	Haskell's a different matter, Jim. Hey, Ray, there are a lot of people putting in a lot of time on this.
11	00:00:57	00:00:59	He'll make a move, we'll get him.
12	00:00:59	00:01:03	And until he makes a mistake, I guess we just satisfy ourselves picking up bodies, right?
13	00:01:05	00:01:07	Hey, buddy, you okay?
14	00:01:07	00:01:09	We should call 911.
15	00:01:14	00:01:15	Let's get some tape out. Everybody back!
16	00:01:15	00:01:19	I'm not getting any pulse. Hook him up to the EKG.
17	00:01:19	00:01:22	Not viable. Flatliner.
18	00:01:22	00:01:23	No signs of life.
19	00:01:23	00:01:25	Affirm, a 419. Roll coroner.
20	00:01:27	00:01:28	No apparent injuries.
21	00:01:28	00:01:30	I don't smell any booze.
22	00:01:30	00:01:33	Liver temp is 98 degrees.
23	00:01:33	00:01:35	Been dead less than an hour.
24	00:01:35	00:01:42	Okay, let's bag him.
25	00:02:22	00:02:23	I'm busy, okay?
26	00:02:23	00:02:26	No, no, no, I can't talk about this now.
27	00:02:26	00:02:31	Well, I-I tried to talk about it this morning, but I'm busy now.
28	00:02:31	00:02:34	Uh-huh. I'm sorry.
29	00:02:34	00:02:37	Did you say I act like my job is life and death?
30	00:02:37	00:02:40	Well, excuse me, my, my job is just death.
31	00:02:40	00:02:41	Yeah, that's right.
32	00:02:41	00:02:44	60 hours a week, plus unpaid overtime worth of death.
33	00:02:44	00:02:45	Which reminds me, I have a customer waiting.
34	00:02:45	00:02:48	I gotta get back to work.
35	00:02:48	00:02:50	No, I'll call you later.
36	00:03:14	00:03:17	David? David?
37	00:03:17	00:03:21	David, you're zoning out again.
38	00:03:21	00:03:24	I-I'm back, Doc.
39	00:03:24	00:03:26	So let me get this straight.
40	00:03:26	00:03:31	You found a John Doe in his 20s on the pavement near the Strip, and you brought him here dead.
41	00:03:31	00:03:36	Yeah, I-I was about to take a sample of his vitreous fluid when he, uh...
42	00:03:36	00:03:37	Well, he just...
43	00:03:37	00:03:39	Decided to leave? Well...
44	00:03:39	00:03:42	Oh, so a dead guy just got up and left? Okay.
45	00:03:42	00:03:43	How'd you end up on the ground?
46	00:03:43	00:03:46	Well, I had to defend my domain.
47	00:03:46	00:03:49	Well, you put a hole in his liver. I think I'd call that a draw.
48	00:03:49	00:03:53	Were you able to get a fingerprint or a blood sample or anything we can use to I.D. the man?
49	00:03:53	00:03:58	No. No, I just had time to snap a few photos, take personal effects from his pockets.
50	00:03:58	00:03:59	There's no wallet.
51	00:03:59	00:04:02	Captain Brass, coroner's office has been cleared.
52	00:04:02	00:04:03	No suspect found.
53	00:04:05	00:04:08	Suspect has left the building.
54	00:04:12	00:04:14	Dead man walking.
55	00:04:49	00:04:52	Sweetie, I'm okay. I'm sorry, too, honey bunny.
56	00:04:52	00:04:54	I feel awful, Doc, but I swear the guy was dead.
57	00:04:54	00:04:55	Did you check respiration?
58	00:04:55	00:04:56	Yes! EKG?
59	00:04:56	00:04:58	I'm telling you, it was a flatline.
60	00:05:09	00:05:14	Sweat on the body bag where the dead man's palms would have been.
61	00:05:14	00:05:16	Dead men don't sweat, do they, Doctor?
62	00:05:16	00:05:18	About as often as they get up and walk away.
63	00:05:18	00:05:20	Have a trace of blood, as well.
64	00:05:20	00:05:22	That's from the liver stick puncture.
65	00:05:22	00:05:24	What'd you find in his pockets?
66	00:05:24	00:05:27	City bus pass. No particular route.
67	00:05:27	00:05:33	This old notebook, very well used, filled with all kinds of data.
68	00:05:33	00:05:37	Stonewall 1/14, day seven.
69	00:05:37	00:05:39	Number one-- Status quo.
70	00:05:39	00:05:43	Number two-- Moved from Falcon to Chameleon.
71	00:05:43	00:05:52	And then these last pages are written in a completely different hand, dated a week ago.
72	00:05:52	00:05:55	Making progress, feeling closer.
73	00:05:55	00:05:57	Hey, got some surveillance.
74	00:06:12	00:06:16	Dead rising, birds falling from the sky, fish dying in rivers.
75	00:06:16	00:06:19	Should we be looking for the Antichrist to make an appearance?
76	00:06:19	00:06:22	Haskell being on the loose is enough to fill our quota.
77	00:06:28	00:06:30	Coffee? Yes.
