	start	end	text
0	00:00:28	00:00:30	Ah, these green worms ain't worth a damn.
1	00:00:37	00:00:38	What the hell was that?
2	00:00:38	00:00:41	I don't know, probably one of those eight-foot carp.
3	00:00:47	00:00:48	Let's get out of here.
4	00:00:57	00:00:59	Something probably caught on the blades.
5	00:00:59	00:01:00	Check the prop.
6	00:01:00	00:01:03	I'm not sticking my hand in that water.
7	00:01:03	00:01:04	Move.
8	00:01:04	00:01:05	Move out of the way.
9	00:01:05	00:01:06	Okay.
10	00:01:14	00:01:16	Yeah, I got something.
11	00:01:18	00:01:21	Dude, throw it back.
12	00:01:21	00:01:22	What the hell is it?
13	00:01:32	00:01:34	Femur.
14	00:01:34	00:01:37	Strongest bone in the human body-- it's sliced clean through.
15	00:01:38	00:01:40	Like a Ginsu through a banana.
16	00:01:40	00:01:41	So, what do you think, drowning?
17	00:01:41	00:01:44	Yeah, probably, but under what circumstances?
18	00:01:44	00:01:46	You don't wear flippers at a five-star restaurant.
19	00:01:46	00:01:49	Why would you wear three-inch heels at a lake?
20	00:01:50	00:01:51	So, Watson?
21	00:01:53	00:01:54	The game is afoot.
22	00:02:31	00:02:33	What do you think, bro?
23	00:02:33	00:02:34	Breakfast on me?
24	00:02:34	00:02:36	I got a court date...
25	00:02:36	00:02:37	straight off of graveyard.
26	00:02:37	00:02:38	It sucks.
27	00:02:38	00:02:39	Ouch.
28	00:02:39	00:02:41	Well, time-and-a-half.
29	00:02:41	00:02:42	A cup of java, and you're set.
30	00:02:42	00:02:44	Fine suit.
31	00:02:44	00:02:47	And well, just fine.
32	00:02:47	00:02:49	That's harassment.
33	00:02:49	00:02:52	Hey, we have one locker room and it's my job to be observant.
34	00:02:52	00:02:55	Well, evidence vault opens in five.
35	00:02:55	00:02:56	See you guys later.
36	00:02:56	00:02:57	Later, bro. Easy.
37	00:02:57	00:03:00	So, you and me, 419 Western Avenue.
38	00:03:00	00:03:03	I know, a dead body at a fraternity.
39	00:03:03	00:03:06	00 A.M.-- Looks like we're pulling another double.
40	00:03:06	00:03:08	I know, we don't have all day...
41	00:03:08	00:03:10	Are, are you going to wear... that?
42	00:03:11	00:03:13	Yeah.
43	00:03:14	00:03:16	It's that hideous...
