	start	end	text
0	00:00:15	00:00:21	This week on Elite Chef, we are down to the final four competitors.
1	00:00:21	00:00:24	Only one of these chefs will take home half a million dollars.
2	00:00:24	00:00:26	Will it be...
3	00:00:26	00:00:30	Ray, the firefighter turned chef?
4	00:00:33	00:00:38	Curtis, Mr. Cordon Bleu?
5	00:00:38	00:00:41	Or Cici, the private chef to the stars?
6	00:00:43	00:00:47	Or Michelle, the talented hash-slinging single mom?
7	00:00:49	00:00:54	Chefs, what would you say is the most indispensable tool in your kitchen?
8	00:00:54	00:00:56	That's easy, my knife.
9	00:00:56	00:00:58	Something even more essential.
10	00:00:58	00:00:59	My palate.
11	00:00:59	00:01:00	Very good, Michelle.
12	00:01:00	00:01:04	Today's advantage round is a palate test.
13	00:01:04	00:01:10	Each one of you gonna sample one of these four dishes and identify the mystery protein.
14	00:01:10	00:01:14	First chef to do so will win immunity for the next round.
15	00:01:14	00:01:17	Chefs.
16	00:01:21	00:01:22	Give it a try.
17	00:01:29	00:01:32	Looks like some herb-crusted meat.
18	00:01:36	00:01:37	It's not beef or pork.
19	00:01:37	00:01:38	It's too chewy.
20	00:01:38	00:01:41	Strong iron flavor.
21	00:01:41	00:01:42	Is this made from liver? Maybe lamb?
22	00:01:42	00:01:43	That's incorrect.
23	00:01:43	00:01:45	Lots of Asian spices.
24	00:01:45	00:01:50	Reminds me of a fish eye soup I had in Vietnam.
25	00:01:50	00:01:51	Definitely not a fish eye.
26	00:01:53	00:01:55	Could be... pig?
27	00:02:05	00:02:07	Oh, my God, is that a contact lens?
28	00:02:07	00:02:08	It's human!
29	00:02:15	00:02:16	It looks human.
30	00:02:16	00:02:18	But, uh, I can't say for sure.
31	00:02:18	00:02:20	You know, they're down to the final four.
32	00:02:20	00:02:25	They must shoot this show, like, six weeks ahead, because I watched last night, and there were still ten contestants.
33	00:02:25	00:02:27	Can you believe Michelle is still in the running?
34	00:02:27	00:02:30	After she served that undercooked chicken roulade to the judges last week?
35	00:02:30	00:02:33	Didn't realize you guys were such big fans of the show.
36	00:02:33	00:02:35	Good-looking people making great-looking food?
37	00:02:35	00:02:37	We love this show.
38	00:02:37	00:02:42	Well, you're gonna have to find some other show to watch until we figure out this mystery ingredient.
39	00:02:42	00:02:44	It's not caviar.
40	00:02:44	00:02:46	Definitely human blood.
41	00:02:46	00:02:48	Oh, brother. I got it right!
42	00:02:48	00:02:50	I guessed human! You all heard me say it.
43	00:02:50	00:02:52	I win immunity. Oh, come on. That's crap!
44	00:02:52	00:02:53	We were all thinking it.
45	00:02:53	00:02:54	You just said it first.
46	00:02:54	00:02:56	Nobody wins this round.
47	00:02:56	00:02:58	The mystery protein was supposed to be kangaroo.
48	00:02:58	00:03:00	It doesn't matter. I got it right. I win.
49	00:03:00	00:03:01	Ray?
50	00:03:01	00:03:02	Is that your name? Ray?
51	00:03:02	00:03:04	Yeah.
52	00:03:04	00:03:06	What made you think it was human?
53	00:03:06	00:03:08	Last time I checked, animals don't wear contacts.
54	00:03:08	00:03:14	(chuckles) But didn't you think it was a little bit odd that a show would cook and serve up a human being?
55	00:03:14	00:03:18	Mm-mm. That wouldn't be the weirdest thing to happen on a reality show.
56	00:03:18	00:03:22	This is an elite culinary competition, not Fear Factor.
57	00:03:22	00:03:25	Somebody must have sabotaged these dishes.
58	00:03:25	00:03:28	Maybe they swapped the meat to give themselves an edge up.
59	00:03:28	00:03:29	What do you think, Ray?
60	00:03:29	00:03:34	They don't exactly sell human body parts at the grocery store.
61	00:03:36	00:03:39	you steal it or you kill it.
62	00:04:15	00:04:18	You know, it's gonna be hard to I.D. our victim.
63	00:04:18	00:04:23	Once flesh has cooked, the DNA becomes denatured.
64	00:04:23	00:04:29	Yeah. There's no way an entire body was used to make these four dishes.
65	00:04:29	00:04:32	So what happened to the remains of the remains?
66	00:04:32	00:04:34	That's what I'd like to know.
67	00:04:34	00:04:35	So, who's in charge here?
68	00:04:35	00:04:36	Right here, sir.
69	00:04:36	00:04:38	Oh, there you go. Uh, ma'am?
70	00:04:38	00:04:41	Sorry. Could we, uh, talk to you for a second?
71	00:04:43	00:04:45	Hi. Executive producer, Nadine Bradley.
72	00:04:45	00:04:47	Uh, how long is this going to take?
73	00:04:47	00:04:49	Because we were right in the middle of filming.
74	00:04:49	00:04:53	Ms. Bradley, you-you called us when you found human body parts in your food.
75	00:04:53	00:04:55	We're gonna need to find out how that happened.
76	00:04:55	00:05:03	Yeah, well, we're the highest rated culinary competition show on air, so any of our rivals could've pulled a stunt like this to try and sabotage us.
77	00:05:03	00:05:05	Or an eliminated contestant.
78	00:05:05	00:05:07	The prize money is just the beginning.
79	00:05:07	00:05:11	Your past winners have gone on to open their own restaurants, become celebrity chefs.
80	00:05:11	00:05:13	A win is worth millions.
81	00:05:13	00:05:15	I doubt any of them are involved.
82	00:05:15	00:05:21	The eliminated contestants are sequestered at a nearby hotel-- we don't want viewers knowing who's been kicked off.
83	00:05:21	00:05:24	We're gonna also need to see your footage from the last 48 hours.
84	00:05:24	00:05:29	We have 13 cameras on this stage, seven in the house set where the remaining contestants live.
85	00:05:29	00:05:31	Are they on all the time? No.
86	00:05:31	00:05:33	00.
87	00:05:33	00:05:36	That's still over 500 hours of footage.
88	00:05:36	00:05:38	So, this was a palate test.
89	00:05:38	00:05:42	The contestants did not cook the food. Who did?
90	00:05:42	00:05:45	We have a team of prep chefs who use the kitchen set after-hours.
91	00:05:45	00:05:46	00 last night.
92	00:05:46	00:05:50	Went and did an event at the Palermo, 00 this morning.
93	00:05:50	00:05:52	We're still gonna need to talk to 'em though.
94	00:05:52	00:05:53	Who had access to the kitchen last night?
95	00:05:53	00:05:55	The contestants and the entire crew. (phone ringing)
96	00:05:55	00:05:57	That's legal. Sorry.
97	00:05:57	00:05:58	I have to take this.
98	00:06:00	00:06:02	Cast and crew?
99	00:06:02	00:06:04	That is over 100 suspects.
100	00:06:04	00:06:06	Well...
101	00:06:06	00:06:08	body was cooked in the kitchen.
102	00:06:08	00:06:10	Can't believe I just said that.
103	00:06:10	00:06:12	Start in the kitchen.
104	00:06:36	00:06:40	I just found human blood down that drain.
105	00:06:40	00:06:43	Hmm. Could be the body was dismembered here.
106	00:06:43	00:06:44	Can you hand me that luminol, please?
107	00:06:44	00:06:46	Sure.
108	00:06:46	00:06:47	I'll get the lights.
109	00:06:47	00:06:49	Thanks.
110	00:06:59	00:07:00	That's a large volume of blood.
111	00:07:00	00:07:02	Lights, please.
112	00:07:02	00:07:04	Means we're not looking at a stolen body.
113	00:07:04	00:07:06	We're looking at murder.
114	00:07:06	00:07:12	00, so the murder must have happened after that.
115	00:07:12	00:07:16	You know, these gel mats can hold an impression for up to 12 hours.
116	00:07:16	00:07:18	Very close to the blood pool.
117	00:07:18	00:07:21	Maybe we can I.D. the last person who stepped on it.
118	00:07:26	00:07:28	Might be our killer.
119	00:07:30	00:07:33	You've heard how Jesus turned water into wine.
120	00:07:33	00:07:38	Now watch in amazement as I turn blood into caviar.
121	00:07:38	00:07:41	You're comparing yourself to Jesus?
122	00:07:41	00:07:42	Wow.
123	00:07:42	00:07:46	First, I take the blood and add it to a mixture of...
124	00:07:46	00:07:50	calcium glucocinate and calcium lactate.
125	00:07:50	00:07:56	Next, I add xanthan, a polysaccharide secreted from the bacterium Xanthomonas campestris.
126	00:07:56	00:08:01	Used as a thickening agent in food and a stabilizing agent in makeup.
127	00:08:01	00:08:03	I took chemistry, too.
128	00:08:03	00:08:06	Blend until thoroughly dissolved.
129	00:08:08	00:08:15	I take my handy pipette, extract some of the blood mixture and drop it into the alginate one drop at a time.
130	00:08:19	00:08:28	I will pull the sphere from the alginate, plunge it into an ice-cold water bath and...
131	00:08:28	00:08:30	buon appetito.
132	00:08:30	00:08:33	(chuckles) I'll pass, thanks.
133	00:08:33	00:08:38	As you can see, molecular gastronomy requires great skill and an aptitude for chemistry.
134	00:08:38	00:08:41	Something not all chefs possess.
135	00:08:41	00:08:44	So we still don't have a suspect. No.
136	00:08:44	00:08:46	But I have a very good idea who the victim might be.
137	00:08:46	00:08:48	Graham Deveraux is missing.
138	00:08:48	00:08:49	Who's that?
139	00:08:49	00:08:52	One of the founding fathers of molecular gastronomy.
140	00:08:52	00:08:55	He has a Michelin-star restaurant on the Strip.
141	00:08:55	00:08:56	He was the guest judge.
142	00:08:56	00:08:58	Taped an episode of Elite Chef yesterday.
143	00:08:58	00:09:01	And then this morning, did not show up for work.
144	00:09:01	00:09:03	You think he's the one in the soup?
145	00:09:03	00:09:07	Well, he did have a very big confrontation with the contestant who was just eliminated.
146	00:09:07	00:09:10	I wouldn't feed it to my dog. And I hate my dog.
147	00:09:10	00:09:13	This looks like a big mess on a plate.
148	00:09:13	00:09:20	No sense of presentation. The presentation was flawed, but I think that it was seasoned very well. But you seem to fail to appreciate there are other spices than pepper.
149	00:09:20	00:09:25	I would call you Chef, but that would demean the entire profession. (scoffs)
150	00:09:25	00:09:26	That guy's just mean.
151	00:09:26	00:09:28	I think he's being honest.
152	00:09:28	00:09:31	Derek, I'm sorry, but you are not the Elite Chef.
153	00:09:31	00:09:37	I believe you have some passion for food, and maybe someday you'll have your own restaurant.
154	00:09:37	00:09:41	Where he will probably kill someone with salmonella poisoning.
155	00:09:41	00:09:42	Your cooking is horrific, Mr. Barlow.
156	00:09:42	00:09:46	Do restaurant patrons a favor everywhere and get out of the food industry.
157	00:09:47	00:09:48	Call security!
158	00:09:48	00:09:49	Get him off me!
159	00:09:51	00:09:53	You know what? You better watch your back, Deveraux.
160	00:09:53	00:09:55	Okay.
161	00:09:55	00:09:57	That was a threat.
162	00:09:57	00:10:02	Derek was such a nice guy on the show, but I guess even nice guys have their breaking point.
163	00:10:02	00:10:04	(beeping) Back a bit more.
164	00:10:05	00:10:08	Keep it coming.
165	00:10:08	00:10:13	That's great. Perfect. Thanks. Lucky you managed to stop the garbage truck before it made it to the dump.
166	00:10:13	00:10:17	All the trash collected from Elite Chef this morning is still inside.
167	00:10:19	00:10:22	You talk to the driver? Yeah, didn't notice anything suspicious.
168	00:10:22	00:10:26	With all that rotting food inside, hard to tell if there's a body.
169	00:10:29	00:10:35	This could take a while. Well, we only have to go through the green bags, 'cause those are the ones that the studio uses.
170	00:10:48	00:10:49	Maggots.
171	00:10:49	00:10:51	I don't even notice anymore.
172	00:10:58	00:11:00	Got an arm.
173	00:11:02	00:11:03	Definitely male.
174	00:11:03	00:11:05	Mr. Deveraux, I presume. Hard to say.
175	00:11:05	00:11:10	Henry wasn't able to extract a DNA profile from the blood found in the kitchen.
176	00:11:10	00:11:12	Looks like some of the flesh has been excised.
177	00:11:12	00:11:15	Probably used to make that herb-crusted meat.
178	00:11:17	00:11:19	Let's see if we can find the rest of him.
179	00:11:20	00:11:23	Those look like fried mac and cheese balls.
180	00:11:25	00:11:27	Definitely not mac and cheese.
181	00:11:27	00:11:29	I think it's something else.
182	00:11:29	00:11:31	Rocky Mountain Oysters.
183	00:11:31	00:11:33	Aren't those fried bull testicles?
184	00:11:33	00:11:35	Indeed, they are, and quite delicious.
185	00:11:35	00:11:37	It's like a light chicken nugget.
186	00:11:37	00:11:39	But they're about three times bigger than this.
187	00:11:41	00:11:43	This is an orchidometer.
188	00:11:43	00:11:45	It measures testicle size.
189	00:11:45	00:11:49	And these are consistent with that of an adult human.
