	start	end	text
0	00:00:41	00:00:42	Help!
1	00:00:42	00:00:44	I need help! Ma'am, you all right?
2	00:00:44	00:00:45	There's a baby inside the car!
3	00:00:45	00:00:48	Where are your keys? It's not my car.
4	00:00:48	00:00:49	Help!
5	00:00:49	00:00:50	Somebody help us! Get back!
6	00:00:50	00:00:51	Get back! Help!
7	00:01:12	00:01:14	Registration's not here.
8	00:01:14	00:01:17	Shopping plaza.
9	00:01:17	00:01:20	Mother can't be too far.
10	00:01:23	00:01:27	When are parents going to learn a car is not a baby-sitter?
11	00:01:28	00:01:31	108 degrees outside.
12	00:01:31	00:01:35	You want to document the inside temperature?
13	00:01:39	00:01:42	How many of these have we had this year?
14	00:01:42	00:01:45	I lost count after ten.
15	00:01:45	00:01:46	This one makes 12.
16	00:01:47	00:01:48	Hey, that's my car.
17	00:01:48	00:01:50	Look, what the hell is going on?
18	00:01:50	00:01:52	Hey, that's my car.
19	00:01:52	00:01:53	What are they doing?
20	00:01:53	00:01:56	Did somebody break in to my car?
21	00:01:56	00:01:58	I'm Detective Brass, Las Vegas Police.
22	00:01:58	00:01:59	Sir, do you have a son?
23	00:02:00	00:02:03	Oh, God! Joshua!
24	00:02:07	00:02:12	145 degrees inside the car.
25	00:02:55	00:02:57	There's a heat advisory in effect.
26	00:02:57	00:02:59	Young ones and old ones, say INSIDE.
27	00:03:00	00:03:03	Make sure you wear a hat, and drink plenty of liquids...
28	00:03:04	00:03:08	If it's not babies in cars, it's babies in swimming pools.
29	00:03:09	00:03:11	That time of year.
30	00:03:11	00:03:20	Body's fully rigid-- normally I'd say infant's been dead a couple of hours, but in this weather, it's possible the infant died no more than an hour ago.
31	00:03:22	00:03:23	I'm off for air, Catherine.
32	00:03:25	00:03:27	I brought a sheet.
33	00:03:27	00:03:32	All these lookie-loos, I think we'd better treat this like the baby's still alive.
34	00:03:51	00:03:52	Thanks.
35	00:04:23	00:04:27	I spotted her from my boat during a routine patrol.
36	00:04:27	00:04:29	Boot prints and drag marks.
37	00:04:29	00:04:31	Did you move her? Had to.
38	00:04:31	00:04:33	Didn't want her floating away.
39	00:04:37	00:04:40	Board shorts, aqua sock shoes.
40	00:04:40	00:04:41	Dressed for sport.
41	00:04:41	00:04:43	No sign of bloating.
42	00:04:43	00:04:45	Chances are she's been dead less than 24 hours.
43	00:04:45	00:04:51	Neck looks broken, her head's split, but there's no cone of foam.
44	00:04:51	00:04:53	No what?
45	00:04:53	00:04:57	Uh, we have air in our lungs-- add water, you get foam.
46	00:04:57	00:04:58	It means she didn't drown.
47	00:04:58	00:05:01	Well, apparently, it's not the only way to die out here.
48	00:05:08	00:05:13	I was supposed to drop Joshua off at daycare.
49	00:05:14	00:05:17	My wife usually brings him on her way to work.
50	00:05:21	00:05:23	It was a hectic morning.
51	00:05:23	00:05:26	My cell phone was going off.
52	00:05:26	00:05:28	Problems at the office.
53	00:05:28	00:05:31	Look, I don't care how much pressure we get from the financier.
54	00:05:31	00:05:33	Look... Oh, can you hold on a second?
55	00:05:33	00:05:34	I have anoth...
56	00:05:34	00:05:36	I'm sorry, I can't do this right now.
57	00:05:36	00:05:39	I'm driving. Look, hold all the calls, call my wife, tell her I'll be...
58	00:05:39	00:05:40	I'll be home late.
59	00:05:40	00:05:42	I forgot he was in the back seat.
60	00:05:42	00:05:44	How could you forget?
61	00:05:44	00:05:45	I'm not the one who drives him.
62	00:05:45	00:05:47	Vickie does that.
63	00:05:49	00:05:51	I was distracted.
64	00:05:51	00:05:53	My-my job consumes so much of my mind...
65	00:05:53	00:05:55	So, what kind of job you have that's so distracting?
66	00:05:55	00:05:59	I'm an agent for the gaming commission.
67	00:05:59	00:06:02	It's a 25-hour-a-day job, eight days a week.
68	00:06:02	00:06:03	Your wife work?
69	00:06:04	00:06:06	She works as much as me.
70	00:06:10	00:06:12	Joshua made it all worthwhile.
71	00:06:12	00:06:14	Where's your wife now?
72	00:06:14	00:06:17	She's in L.A. on business.
73	00:06:20	00:06:22	What am I going to tell her?
74	00:06:38	00:06:41	We need something.
75	00:06:46	00:06:50	No birthmark, no scars, no tattoos.
76	00:07:01	00:07:03	It's a locker key.
77	00:07:04	00:07:06	You put in for the promotion, huh?
78	00:07:06	00:07:08	Yeah. Yeah, last week.
79	00:07:08	00:07:09	I still haven't heard anything about it.
80	00:07:10	00:07:11	Yeah, neither have I.
81	00:07:11	00:07:13	Hey, you ready for me?
82	00:07:13	00:07:15	She's all yours.
83	00:07:15	00:07:18	Heard you had a rough morning.
84	00:07:18	00:07:20	I've had better.
85	00:07:38	00:07:41	Sara, take a look at this.
86	00:07:41	00:07:44	What is that?
87	00:07:45	00:07:46	I don't know.
88	00:07:50	00:07:53	You were right about your dead swimmer.
89	00:07:53	00:07:54	She didn't drown.
90	00:07:54	00:07:59	Cause of death was a palpable fracture of the neck From the blow to the head.
91	00:07:59	00:08:00	Probably.
92	00:08:00	00:08:02	Cerebral contusion's beneath the skull fracture.
93	00:08:02	00:08:03	Savage hit.
94	00:08:04	00:08:05	Greg processed the sexual assault kit.
95	00:08:06	00:08:07	Positive for semen.
96	00:08:07	00:08:09	There were no physical findings for rape.
97	00:08:09	00:08:10	Not a lot to go on here.
98	00:08:10	00:08:16	Gastric lumen contained dark, pasty material-- maybe slightly digested meat, stringy vegetable matter.
99	00:08:16	00:08:17	Does it give us a timeline?
100	00:08:17	00:08:23	Emptying rates vary from person to person, but I'd estimate she ate two to four hours before death.
101	00:08:23	00:08:24	All right, good.
102	00:08:24	00:08:27	Ranger Stone came through-- found our locker.
103	00:08:29	00:08:31	Ms. Willows, uh, Chief Deputy D.A.
104	00:08:31	00:08:33	Jeffrey Sinclair. Mm-hmm.
105	00:08:33	00:08:35	Personal visit-- must be important. It is.
106	00:08:35	00:08:38	Joshua Winston, the dead infant? We're working on it.
107	00:08:38	00:08:40	How long was the baby left inside the car?
108	00:08:40	00:08:44	Based on the time of death, we estimate roughly an hour.
109	00:08:44	00:08:46	30 in the morning.
110	00:08:46	00:08:51	Okay, and what time does Paul Winston start work?
111	00:08:51	00:08:53	00 a.m.
112	00:08:53	00:08:55	Hour and a half.
113	00:08:55	00:09:03	Come on, look, I've got a three-year-old at home, and I've left him inside a covered garage with groceries for two minutes, tops, but two hours, in this heat?
114	00:09:03	00:09:04	I know. It's a tragedy.
115	00:09:05	00:09:08	You know, cases like these almost never see the inside of a courtroom.
116	00:09:08	00:09:10	This one will.
117	00:09:10	00:09:12	Is there any worse punishment than losing your child?
118	00:09:12	00:09:14	Yeah. Jail time.
119	00:09:15	00:09:21	I want him behind bars, so the next time a parent steps away from their vehicle in triple-degree heat, they check the back seat before they lock the door.
120	00:09:21	00:09:24	Doesn't change my job.
121	00:09:24	00:09:29	Look... I-I need you guys to thoroughly document this case.
122	00:09:29	00:09:36	I don't want any more surprises in court, so from the car to the kid, just try to cross your T's and dot your I's, okay?
123	00:09:36	00:09:40	I always do.
124	00:09:41	00:09:43	Car seat's fastened correctly.
125	00:09:43	00:09:45	Most aren't.
126	00:09:53	00:09:55	Hey, Gil.
127	00:09:55	00:09:58	Look at this. What do you see?
128	00:09:58	00:09:59	Um...
129	00:10:01	00:10:02	Nothing.
130	00:10:02	00:10:03	Exactly.
131	00:10:03	00:10:05	There's no indentations in the leather.
132	00:10:05	00:10:08	Well, maybe this wasn't the primary vehicle for transporting the baby.
133	00:10:09	00:10:09	Yeah.
134	00:10:10	00:10:11	Same thing the father said.
135	00:10:11	00:10:13	What is that?
136	00:10:14	00:10:16	Oh.
137	00:10:30	00:10:33	Negative for blood.
138	00:10:35	00:10:37	What are you thinking?
139	00:10:37	00:10:41	I don't get people.
140	00:10:46	00:10:48	...reporting a record number of heat-stroke victims.
141	00:10:48	00:10:50	Please be advised to drink plenty of fluids...
142	00:10:54	00:10:56	You with me?
143	00:10:56	00:10:58	I am now.
144	00:10:58	00:11:01	Catherine's doing the baby case.
145	00:11:02	00:11:04	It's hot in here.
146	00:11:04	00:11:05	Hell, yeah.
147	00:11:08	00:11:10	Super came in to the check the A.C.
148	00:11:10	00:11:11	and he found him like this.
149	00:11:11	00:11:14	Wesley Jones. 33.
150	00:11:14	00:11:15	In his massage chair.
151	00:11:15	00:11:19	No signs of forced entry.
152	00:11:19	00:11:22	It doesn't appear that robbery was a motive.
153	00:11:25	00:11:31	A small bruise on his fingertip, but no outward signs of trauma.
154	00:11:31	00:11:34	I had a case once where a soda can was the murder weapon.
155	00:11:34	00:11:38	Suspect used it to bash in the victim's head.
156	00:11:45	00:11:49	Diet shake, fitness magazine, cookie crumbs on the baking sheet.
157	00:11:49	00:11:53	This guy trying to start a diet or falling off of one.
158	00:11:53	00:11:54	He's got a workout schedule.
159	00:11:54	00:11:56	And today...
160	00:11:57	00:11:58	a three-mile run.
161	00:11:58	00:11:59	Whew.
162	00:12:02	00:12:06	Fat metabolizers, containing ephedra.
163	00:12:06	00:12:10	Scorching heat and ephedra-- that's not good.
164	00:12:25	00:12:26	Sounds like a heat stroke to me.
165	00:12:27	00:12:29	Yeah. Feel the burn.
166	00:12:32	00:12:34	Hey, Greg. Hey.
167	00:12:34	00:12:35	How we doing on that swab?
168	00:12:35	00:12:37	It should be ready any minute.
169	00:12:37	00:12:38	Another baby.
170	00:12:38	00:12:41	Hear the D.A.'s really gunning for the father.
171	00:12:41	00:12:43	What do you think they're going to charge him with? Murder?
172	00:12:43	00:12:48	Not likely. Child endangerment, child... neglect, child abuse.
173	00:12:48	00:12:50	Sounds like a slap on the wrist to me.
174	00:12:50	00:12:53	You and the D.A. can shake hands.
175	00:12:54	00:12:57	Your printout's ready.
176	00:13:00	00:13:02	The red stain in the car...
177	00:13:02	00:13:04	Brompheniramine maleates.
178	00:13:04	00:13:05	USP-one.
179	00:13:05	00:13:08	Cough syrup.
180	00:13:19	00:13:20	Dollar slots?
181	00:13:21	00:13:25	Is there truly no place left in Las Vegas without slot machines?
182	00:13:29	00:13:32	University student I.D. Sophia Renatta.
183	00:13:32	00:13:34	20 years old.
184	00:13:34	00:13:36	A guy's wallet?
185	00:13:36	00:13:40	No credit card. No driver's license.
186	00:13:41	00:13:43	Well, this is too big for Sophia.
187	00:13:43	00:13:44	It's a double extra large.
188	00:13:44	00:13:46	Well, that's definitely a guy's.
189	00:13:46	00:13:48	Cold be a boyfriend or beach buddy.
