	start	end	text
0	00:00:30	00:00:31	This dress is sick.
1	00:00:31	00:00:33	You'd totally rock it.
2	00:00:33	00:00:34	It looks a little short.
3	00:00:34	00:00:38	Trust me, guys like when you show a little bit of skin.
4	00:00:39	00:00:41	I don't know, it's not really me.
5	00:00:41	00:00:45	Cara, you can't wear baggy jeans and skater shoes your whole life.
6	00:00:45	00:00:47	It's $400!
7	00:00:47	00:00:50	Relax. I swiped Dad's credit card.
8	00:00:50	00:00:52	Lexi... Come on.
9	00:00:52	00:00:53	I'm giving you a makeover.
10	00:01:34	00:01:35	People are staring at me.
11	00:01:35	00:01:36	You're hot.
12	00:01:36	00:01:38	Own it.
13	00:01:43	00:01:45	What's up, Lex? Hey.
14	00:01:54	00:01:56	Your sister?
15	00:01:56	00:01:58	Yeah, that's Cara.
16	00:01:58	00:02:00	My buddy Pete.
17	00:02:00	00:02:01	Hey.
18	00:02:02	00:02:06	Um, so, Axel and I are gonna split for a while, so you just stay with Pete?
19	00:02:07	00:02:10	Can't we all just hang out together?
20	00:02:10	00:02:12	Don't worry, I'll be back in an hour.
21	00:02:20	00:02:21	So...
22	00:02:21	00:02:23	Do you want to go somewhere?
23	00:02:23	00:02:26	I should probably wait here. It's kind of crowded.
24	00:02:27	00:02:30	I know a place we can hang, just the two of us.
25	00:02:33	00:02:34	Come on.
26	00:02:35	00:02:36	Let's go.
27	00:02:47	00:02:49	Nobody should have to die like this.
28	00:02:49	00:02:55	Lot of blood drops on the floor over here, so I don't think he puked himself to death.
29	00:02:55	00:02:57	Pretty big gash.
30	00:02:57	00:03:03	I-It looks like somebody cut his throat and just left him to bleed out in the toilet there.
31	00:03:04	00:03:06	The body is still warm.
32	00:03:06	00:03:07	The rigor hasn't even started.
33	00:03:07	00:03:09	He's been dead less than an hour.
34	00:03:09	00:03:10	Hang on a second.
35	00:03:14	00:03:15	You see something?
36	00:03:15	00:03:18	Looks like some type of bug carcass.
37	00:03:18	00:03:19	Could have fallen off the killer.
38	00:03:19	00:03:22	I'll scoop it up, get it back to the lab.
39	00:03:22	00:03:24	Yeah, now.
40	00:03:25	00:03:26	There's no wallet.
41	00:03:26	00:03:28	But we got...
42	00:03:28	00:03:29	a cell phone.
43	00:03:29	00:03:32	Maybe we could get an I.D.
44	00:03:32	00:03:33	Locked.
45	00:03:33	00:03:35	Use his thumb.
46	00:03:39	00:03:41	(beeps) Got to love technology.
47	00:03:45	00:03:49	According to the phone's I.D., the victim's name is Pete Corday.
48	00:03:49	00:03:50	His camera app was open.
49	00:03:50	00:03:54	Some of these pictures were time-stamped right before he was murdered.
50	00:03:54	00:03:57	Maybe he got a shot of the killer.
51	00:03:57	00:03:59	It's him and a girl.
52	00:03:59	00:04:01	Looks like he's having a pretty good time.
53	00:04:01	00:04:04	Mm. Right up until someone ended it.
54	00:04:40	00:04:42	Talked to the janitor who found the body.
55	00:04:42	00:04:49	He said he got suspicious when he saw the Closed for Cleaning sign Killer was trying to buy more time till the body was found.
56	00:04:49	00:04:51	Got blood in the sink-- he must've cleaned up in here.
57	00:04:51	00:04:55	So the victim's throat was slashed over the toilet to catch the blood.
58	00:04:59	00:05:03	Then the knife was washed off in the sink, put the sign on the door.
