	start	end	text
0	00:01:25	00:01:27	That one's not ours.
1	00:01:28	00:01:28	You sure?
2	00:01:29	00:01:32	I authorize all cadavers and associated research.
3	00:01:32	00:01:33	He's not ours.
4	00:01:36	00:01:41	People donate their body to science end up submerged in a pond?
5	00:01:41	00:01:42	Crammed in a car?
6	00:01:42	00:01:45	Body farm; creepy.
7	00:01:45	00:01:47	A body farm is not creepy.
8	00:01:47	00:01:50	It's a controlled study of situational decomposition.
9	00:01:50	00:01:51	All in all, a very healthy place.
10	00:01:51	00:01:54	Tell that to slim hanging from the tree.
11	00:01:54	00:01:57	Whoever placed our victim here knew that the body farm existed.
12	00:01:57	00:02:00	What they didn't know is each body is tracked by a bunch of scientists.
13	00:02:00	00:02:03	Can't just slip a card into the deck.
14	00:02:03	00:02:05	Well, he's not in rigor. TSD is under six hours.
15	00:02:05	00:02:07	I'll move him as soon as your finished.
16	00:02:07	00:02:08	Any I.D.?
17	00:02:08	00:02:09	None.
18	00:02:09	00:02:11	Okay, I'm going to move him.
19	00:02:17	00:02:19	Gunshot wound to the chest.
20	00:02:19	00:02:21	Well, look.
21	00:02:21	00:02:23	One of your friends.
22	00:02:33	00:02:35	It's a carpet beetle.
23	00:02:35	00:02:37	It shouldn't be here.
24	00:02:37	00:02:39	Vic seem more like a hardwood floors kind of guy to you?
25	00:02:39	00:02:44	Carpet beetles are the last to arrive at a corpse-- when it's almost a skeleton.
26	00:02:44	00:02:46	I mean, this guy's still fresh.
27	00:02:53	00:02:56	David, get this body out of here now!
28	00:02:56	00:02:58	We got cross contamination!
29	00:03:32	00:03:34	Wow, you got to go to the body farm?
30	00:03:34	00:03:35	Yeah.
31	00:03:35	00:03:36	I've always wanted to go there.
32	00:03:36	00:03:37	What was it like?
33	00:03:38	00:03:39	Quiet.
34	00:03:39	00:03:41	I hear Grissom goes there all the time.
35	00:03:41	00:03:43	Like even on his nights off.
36	00:03:43	00:03:46	Why does that not surprise me?
37	00:03:48	00:03:51	Man, something stinks in here again.
38	00:03:51	00:03:53	What, bad milk? Cottage-cheese bad?
39	00:03:53	00:03:56	Worse. It's all over my sandwich.
40	00:03:56	00:03:57	Smell that.
41	00:04:05	00:04:06	Yeah.
42	00:04:07	00:04:09	He's got one of his experiments in there.
43	00:04:09	00:04:10	You're kidding me?
44	00:04:10	00:04:11	Bugs or blood?
45	00:04:11	00:04:12	Not bugs.
46	00:04:12	00:04:13	Oh, that's so not cool.
47	00:04:13	00:04:14	That's a community fridge.
48	00:04:14	00:04:17	Someone has got to talk to Grissom about this.
49	00:04:17	00:04:18	Talk to me about what?
50	00:04:18	00:04:21	You leaving your experiments in our refrigerator.
51	00:04:21	00:04:22	The lab fridge was full.
52	00:04:22	00:04:23	I put in last night.
53	00:04:23	00:04:24	Well...
54	00:04:24	00:04:27	I'm going to test for horizontal motion on bloodstains.
55	00:04:27	00:04:29	Vis-a-vis surface textures.
56	00:04:29	00:04:32	Hey, any of you guys got any linoleum at home?
57	00:04:32	00:04:35	That blood is rank, man.
58	00:04:35	00:04:39	I know. That's why the Red Cross gives it to us 'cause it's past its expiration date.
59	00:04:42	00:04:45	Anything new on the body farm victim?
60	00:04:45	00:04:47	I gave the prints to Identification.
61	00:04:47	00:04:48	They're running through the bases now.
62	00:04:48	00:04:49	Okay.
63	00:04:54	00:04:56	I'll be in autopsy. Let me know.
64	00:04:57	00:04:58	Way to go, Nick.
65	00:04:58	00:04:59	You really told him.
66	00:05:00	00:05:01	I told him, he just...
67	00:05:01	00:05:02	doesn't hear it.
68	00:05:03	00:05:04	Yeah.
69	00:05:04	00:05:06	Well...
70	00:05:06	00:05:10	the entry wound tells me the body sustained a projectile.
71	00:05:10	00:05:12	A bullet.
72	00:05:12	00:05:17	Uh, but there's no bullet fragments in the tissue and no exit wound.
73	00:05:17	00:05:19	So, how do you explain that?
74	00:05:19	00:05:21	Bullet wounds usually leave bullet evidence.
75	00:05:27	00:05:29	There's no evidence of a bullet in this wound tract.
76	00:05:30	00:05:31	So, let's excise it.
77	00:05:31	00:05:33	Do a more localized search.
78	00:05:33	00:05:34	That was my next suggestion.
79	00:05:35	00:05:39	What's your best tool for excising the tissue of our Mr. Doe?
80	00:05:39	00:05:41	Oh, it's not a John Doe anymore.
81	00:05:41	00:05:45	Database says that our victim is Mike Kimble age 38.
82	00:05:45	00:05:48	He has a townhouse in Summerlin.
83	00:05:48	00:05:50	Brass is going to meet us there along with the rest of the unit.
84	00:05:51	00:05:53	My bet says that it's the primary crime scene.
85	00:05:53	00:05:55	Good.
86	00:05:56	00:05:57	Aren't you coming?
87	00:05:58	00:06:01	We're excising a wound tract.
88	00:06:01	00:06:02	Sounds fascinating.
89	00:06:02	00:06:03	It is.
90	00:06:12	00:06:14	Is that Mike Kimble's house?
91	00:06:14	00:06:15	That's it.
92	00:06:19	00:06:21	Seems like somebody beat us here.
93	00:06:21	00:06:23	You think?
94	00:06:23	00:06:27	Neighbor called it in. She smelled the smoke.
95	00:06:27	00:06:29	Thought he was barbecuing in his living room.
96	00:06:29	00:06:31	Where's his neighbor now?
97	00:06:31	00:06:33	Over there talking to Brass.
98	00:06:33	00:06:38	Um, no, I didn't hear any noise coming from Mike's place last night.
99	00:06:38	00:06:39	But, um...
100	00:06:39	00:06:42	I was wearing my headphones, doing my workout.
101	00:06:42	00:06:44	Did Mr. Kimble have many visitors to his house?
102	00:06:44	00:06:46	Other than his clients, just, um...
103	00:06:46	00:06:48	just his fiancee, Jane.
104	00:06:48	00:06:51	Uh, but they usually stayed at her place.
105	00:06:51	00:06:54	Do you have the full name and address of the victim's fiancee Jane?
106	00:06:55	00:06:56	Yes, actually I do.
107	00:06:56	00:06:57	It's in my kitchen.
108	00:06:57	00:07:01	As soon as they let me back in I can get for you.
109	00:07:01	00:07:02	Good. Yes.
110	00:07:05	00:07:07	Something...
111	00:07:07	00:07:09	a metal fragment.
112	00:07:09	00:07:12	It's not like any bullet I've ever seen.
113	00:07:12	00:07:14	Titanium...
114	00:07:14	00:07:16	maybe a pin.
115	00:07:16	00:07:18	From the ribs?
116	00:07:18	00:07:21	Oh, here's the manufacturer's number.
117	00:07:21	00:07:26	I should've bought stock when I first started finding all these medical implants.
118	00:07:32	00:07:33	Bovine.
119	00:07:33	00:07:35	Excuse me?
120	00:07:35	00:07:36	Genus Hypaderma.
121	00:07:36	00:07:39	These are normally found in the intestinal tract of cows.
122	00:07:39	00:07:42	These maggots aren't found in humans.
123	00:07:42	00:07:44	Foreign tissue. Cow.
124	00:07:44	00:07:46	Makes absolutely no sense.
125	00:07:46	00:07:51	The body farm also studies animals, not just humans.
126	00:07:51	00:07:54	This more of your cross contamination?
127	00:07:54	00:07:57	Only one way to find out.
128	00:08:15	00:08:17	What up, doc?
129	00:08:17	00:08:18	Oh, there you are.
130	00:08:18	00:08:19	Sorry I'm late.
131	00:08:19	00:08:21	D.A. wanted an update on my robbery case.
132	00:08:21	00:08:23	Oh, it's all good.
133	00:08:23	00:08:25	I'm just starting my walk-through.
