	start	end	text
0	00:02:00	00:02:02	Deerstalker cap...
1	00:02:03	00:02:04	violin...
2	00:02:05	00:02:08	...Meerschaum pipe...
3	00:02:08	00:02:14	even a Persian slipper with tobacco stuffed in the toe, I imagine.
4	00:02:14	00:02:23	All in all, a meticulous recreation residence of the world's greatest detective, Sherlock Holmes.
5	00:02:23	00:02:25	Also known as Dennis Kingsley, delivery guy.
6	00:02:26	00:02:28	What do you think?
7	00:02:28	00:02:30	Ask Greg. It's his case.
8	00:02:30	00:02:33	It's his final proficiency-- emphasis on the final.
9	00:02:33	00:02:37	Okay, Dr. Watson, run it.
10	00:02:37	00:02:43	Victim's in a relaxed position in front of a fake fire.
11	00:02:43	00:02:44	Alcohol.
12	00:02:45	00:02:48	Solitude.
13	00:02:49	00:02:51	Powder burns around the entrance wound.
14	00:02:51	00:02:55	Close to contact shot.
15	00:02:55	00:02:57	It all suggests suicide.
16	00:02:57	00:02:59	Well, if he killed himself, where's the weapon?
17	00:03:03	00:03:04	Huh...
18	00:03:04	00:03:10	Family and friends who discover a body sometimes remove the weapon to make it look like murder.
19	00:03:10	00:03:16	No suicide stigma and better chances of collecting any life insurance.
20	00:03:16	00:03:20	From the look of the place upstairs, this guy lived alone, and the neighbors heard the shot, so...
21	00:03:20	00:03:23	Pretty good. I guess I'll, uh, go interview the neighbors.
22	00:03:25	00:03:28	So, are you going to say the game's afoot?
23	00:03:29	00:03:32	I didn't know you were a Conan Doyle fan, Greg.
24	00:03:32	00:03:36	I'm not. I saw a Sherlock Holmes movie once by mistake.
25	00:03:36	00:03:38	Well, just so you know...
26	00:03:38	00:03:40	those movies never ended like this.
27	00:04:17	00:04:18	Yeah, boy, okay.
28	00:04:21	00:04:22	Anything useful?
29	00:04:22	00:04:27	Well, I found out if I ever need a home loan, as a public servant, I'm pre-approved.
30	00:04:27	00:04:30	You know, the guy looks like a, uh, drug dealer.
31	00:04:30	00:04:32	Turns out he's a mortgage broker.
32	00:04:32	00:04:34	Well, we all have our costumes, Jim.
33	00:04:35	00:04:36	Yeah.
34	00:04:38	00:04:42	Yeah, apparently some more than others.
35	00:04:42	00:04:46	I assume you're friends of Mr. Kingsley?
36	00:04:46	00:04:48	We are friends of Mr. Holmes.
37	00:04:48	00:04:50	Invited guests, in point of fact.
38	00:04:50	00:04:53	This is all so contemporary.
39	00:04:54	00:04:56	Well, I'm with the Las Vegas Crime Lab.
40	00:04:56	00:04:59	Ah, a colleague. Perhaps we can be of some assistance.
41	00:04:59	00:05:02	Yes. Have you discovered any shoe impressions in the soil?
