	start	end	text
0	00:00:06	00:00:08	Are you afraid of vaginas, Spencer?
1	00:00:08	00:00:11	No, I'm actually fine with them.
2	00:00:11	00:00:12	Are you? Yeah.
3	00:00:12	00:00:14	Are you really? Yeah.
4	00:00:14	00:00:17	Because these jokes stink like someone who's afraid of vaginas.
5	00:00:17	00:00:22	Okay, well, if you could just point specifically to the jokes you object to, I'll try to freshen them up.
6	00:00:22	00:00:23	They all suck.
7	00:00:24	00:00:25	But Annabelle...
8	00:00:25	00:00:27	Don't argue with me. Just make me funny.
9	00:00:28	00:00:29	And make me loveable. (elevator dings)
10	00:00:31	00:00:32	Annabelle! Annabelle!
11	00:00:32	00:00:33	Can I have your autograph?
12	00:00:33	00:00:34	Annabelle, I love you.
13	00:00:34	00:00:38	Can I have your autograph?
14	00:00:42	00:00:44	So, how'd it go?
15	00:00:44	00:00:47	Oh, great. She hates everything and I'm afraid of vaginas.
16	00:00:47	00:00:49	I'm only afraid of the ones with teeth.
17	00:00:49	00:00:51	Could one of you guys do me a favor?
18	00:00:51	00:00:55	If you could take my pencil and drive it through my eye into my brain?
19	00:00:55	00:00:58	No, then one of us would have to take your job.
20	00:00:58	00:01:00	Sorry I'm late.
21	00:01:00	00:01:02	I was fixing the script.
22	00:01:02	00:01:04	We understand. Thank you.
23	00:01:04	00:01:06	Picture's up.
24	00:01:06	00:01:07	I need Bud.
25	00:01:07	00:01:08	Where the hell is Bud?
26	00:01:08	00:01:10	Take one.
27	00:01:10	00:01:12	Hold the roll.
28	00:01:12	00:01:14	There you are.
29	00:01:21	00:01:22	I need you, Bud.
30	00:01:22	00:01:24	I need you, too.
31	00:01:24	00:01:25	I thought you were mad at me.
32	00:01:25	00:01:27	Oh, you know how I am.
33	00:01:28	00:01:29	The rewrites are just horrible.
34	00:01:29	00:01:31	Why doesn't anyone support me?
35	00:01:31	00:01:33	I support you, doll.
36	00:01:33	00:01:35	Don't worry about it. I'll take care of it.
37	00:01:35	00:01:37	Thank you, baby.
38	00:01:43	00:01:45	Annabelle wants it funnier.
39	00:01:45	00:01:47	Good note.
40	00:01:50	00:01:52	If I need water, I'll ask for water.
41	00:01:52	00:01:54	You're a stand-in.
42	00:01:54	00:01:58	Do not get in my eyeline when I'm preparing for a scene.
43	00:01:58	00:02:01	So sorry. How ever could I forget?
44	00:02:01	00:02:04	Inbred cracker.
45	00:02:04	00:02:05	Let's get this going.
46	00:02:05	00:02:07	00 brain aneurysm.
47	00:02:10	00:02:12	Action.
48	00:02:12	00:02:13	Hit me.
49	00:02:13	00:02:15	Oh, damn.
