	start	end	text
0	00:00:35	00:00:36	No! Stop, please!
1	00:00:36	00:00:38	Don't stop.
2	00:00:47	00:00:48	Hey.
3	00:00:50	00:00:53	You know that the speed limit is not a suggestion, right?
4	00:00:53	00:00:55	You gonna give me a ticket, copper?
5	00:00:55	00:00:57	Used to bring Lindsey up here.
6	00:00:57	00:01:02	Mount Charleston always has been a hot spot for skiers and hikers and...
7	00:01:02	00:01:05	Now murderers.
8	00:01:21	00:01:23	You can see the terror in his eyes.
9	00:01:24	00:01:27	This man knew he was going to die.
10	00:01:31	00:01:33	This is a serious blood pool.
11	00:01:33	00:01:36	He was alive when his head was chopped off.
12	00:01:40	00:01:43	Still tacky.
13	00:01:43	00:01:45	Fresh kill.
14	00:01:45	00:01:52	So the park ranger said he thought he heard wolves howling, but they're not native to the area, so he came down here to check it out.
15	00:01:52	00:01:56	Looks like his body's been posed.
16	00:01:56	00:01:58	Could be some kind of a cult killing.
17	00:01:58	00:02:03	Satanic rituals are often performed in a natural setting like this, but this...
18	00:02:03	00:02:05	fence is a poor altar.
19	00:02:05	00:02:07	If this was a ritualistic killing, there would be some...
20	00:02:07	00:02:09	sign.
21	00:02:11	00:02:12	Blood moon.
22	00:02:13	00:02:19	In the Book of Revelations, it was considered to be a precursor to the end of days.
23	00:02:20	00:02:23	Well, it certainly was for this poor guy.
24	00:03:00	00:03:02	No tire tracks, no footprints.
25	00:03:02	00:03:04	I can't even see my own.
26	00:03:06	00:03:09	He's not dressed for hiking. Mm-mm.
27	00:03:09	00:03:10	He had to get out here some way.
28	00:03:10	00:03:12	Well, there's no ID on him.
29	00:03:16	00:03:18	Whoa, whoa, whoa.
30	00:03:18	00:03:21	Where is the bug man when you need him?
31	00:03:21	00:03:23	I'm right here, buddy.
32	00:03:25	00:03:28	What is that?
33	00:03:28	00:03:30	That is a long-horned beetle.
34	00:03:33	00:03:38	Nick, there's something else in his mouth, and it's not moving.
35	00:03:45	00:03:47	Hair.
36	00:03:47	00:03:48	Maybe he got a piece of his attacker.
37	00:03:48	00:03:50	(Velcro tears) Mm-hmm.
38	00:03:50	00:03:51	Guys, I'm gonna need some bigger tools.
39	00:03:51	00:03:52	Yeah, okay.
40	00:03:56	00:04:00	I've got some ligature marks on his wrist.
41	00:04:00	00:04:02	You check the other one, will you?
42	00:04:04	00:04:06	Yeah, same thing over here.
43	00:04:06	00:04:10	But these patterns are inconsistent with this barbed wire.
44	00:04:10	00:04:13	(groans) Stop, please stop!
45	00:04:13	00:04:15	Looks like somebody brought chains to the party.
46	00:04:15	00:04:19	Do you see these abrasions and cuts here in the chest?
47	00:04:19	00:04:22	They appear to have been made by the barbed wire.
48	00:04:22	00:04:27	Hmm... So, our victim ran into the barbed- wire fence, and then...
49	00:04:27	00:04:30	our killer... turned him around.
50	00:04:34	00:04:36	Killer wanted to look him in the eye.
51	00:04:36	00:04:38	It would have made the killer feel very powerful.
52	00:04:38	00:04:41	Hang on, now, Super Dave.
53	00:04:41	00:04:43	You just gonna chop him up?
54	00:04:43	00:04:48	Oh, Dr. Robbins said that he wanted the head with the pike, and the body with the fence.
55	00:04:48	00:04:50	I'll take the saw. Okay.
56	00:04:53	00:04:55	I'll grab the head? Yep.
57	00:04:55	00:04:57	Ready? Mm-hmm.
58	00:05:00	00:05:02	Okay.
59	00:05:02	00:05:04	It's like trying to get meat off a shish kebab.
60	00:05:06	00:05:08	You all right?
61	00:05:08	00:05:09	Yeah. Yeah.
62	00:05:11	00:05:14	Give me a hand, David. Mm-hmm.
63	00:05:17	00:05:24	The post went through the trachea, soft palate, and all the way into the brain.
64	00:05:25	00:05:29	Thank you. Yeah.
65	00:05:29	00:05:30	Heads or tails?
66	00:05:30	00:05:31	I'll take heads.
67	00:06:03	00:06:07	Lizzie Borden got an axe and gave her mother 40 whacks.
68	00:06:07	00:06:13	Contrary to the poem, Lizzie Borden gave her parents a total of 29 whacks.
69	00:06:13	00:06:22	In this case, we won't know the number of whacks or the type of weapon that did the whacking until we boil off the flesh and examine the tool marks.
70	00:06:33	00:06:37	He has got symmetrical scars on both palms.
71	00:06:37	00:06:40	That would support the theory that we're dealing with some kind of cult.
72	00:06:40	00:06:41	Bloodletting is a common practice.
73	00:06:41	00:06:42	Abrasions are deep.
74	00:06:42	00:06:44	He struggled.
75	00:06:44	00:06:46	It's a powerful thing, the will to live.
76	00:06:48	00:06:50	Well, so is the will to kill.
77	00:06:50	00:06:54	Looks like more than a dozen chop marks.
78	00:06:57	00:06:59	Whoa.
79	00:06:59	00:07:01	The water's beading.
80	00:07:03	00:07:08	Lotions and massage oils make water run off the skin like this. Yeah.
81	00:07:08	00:07:11	This man has very little body hair.
82	00:07:11	00:07:13	He's been waxed.
83	00:07:13	00:07:17	From head to toe.
84	00:07:17	00:07:19	And... everywhere in-between.
85	00:07:20	00:07:23	Doesn't seem to be any hair regrowth.
86	00:07:23	00:07:25	This was done recently.
87	00:07:31	00:07:34	The thing about wax is...
88	00:07:34	00:07:36	it likes to stick around.
89	00:07:36	00:07:38	I'll get this to Hodges.
90	00:07:38	00:07:40	Hey. I ran our vic's prints through AFIS.
91	00:07:40	00:07:44	He's not in the system, and no one matching his description has been reported missing.
92	00:07:44	00:07:47	Well, if he's a tourist, it could be that no one knows he's gone yet.
93	00:07:47	00:07:52	I got his photo out to all the hotels, so maybe somebody will recognize him.
94	00:07:53	00:07:55	You know, uh, last night... Mm-hmm?
95	00:07:55	00:07:57	was... Really great.
96	00:07:57	00:07:59	We gotta do that more often.
97	00:07:59	00:08:01	Yeah, why don't you move in with me?
98	00:08:01	00:08:03	What did you just say?
99	00:08:06	00:08:08	Yeah, I'm, uh... I'm serious.
100	00:08:08	00:08:10	I'd like to make dinner for you every night.
101	00:08:10	00:08:13	Maybe a little breakfast in bed, if you're good.
102	00:08:13	00:08:14	That sounds nice.
103	00:08:16	00:08:18	I... I'll talk to you later.
104	00:08:18	00:08:20	Yeah.
105	00:08:24	00:08:26	I always imagined Wendy and me moving in together.
106	00:08:26	00:08:28	Cuddling on the couch. Watching the Iron Chef.
107	00:08:28	00:08:30	Battle Garbanzo Bean was our favorite.
108	00:08:30	00:08:32	Do you have something for me?
109	00:08:32	00:08:35	Olive oil, rosemary, and a little lemon juice.
110	00:08:35	00:08:40	Salad dressing. Yeah, you throw in a balsamic, and you have a vinaigrette, but in this case...
111	00:08:40	00:08:45	It's the ingredients in the wax that was used on your victim for his extensive man-scaping.
112	00:08:45	00:08:47	Double ouch.
113	00:08:47	00:08:50	I used to go to the Anubis Spa.
114	00:08:50	00:08:54	They had this sugar-based wax which is similar to what they used in ancient Egypt.
115	00:08:54	00:08:56	So an olive oil-based wax...
116	00:08:56	00:08:59	I'm guessing the Mediterranean Hotel?
117	00:09:00	00:09:05	So the hotel spa confirmed that Michael Wilson had a full-body wax there three days ago.
118	00:09:05	00:09:06	Should be the room up here, huh?
119	00:09:06	00:09:08	Yeah. Yeah, it's right here.
120	00:09:08	00:09:11	Front desk recognized the photograph that Vartann's been shopping around.
121	00:09:11	00:09:15	Said that Wilson came in from San Diego and he's here for some kind of convention. Hmm.
122	00:09:22	00:09:24	Obvious signs of a struggle.
123	00:09:24	00:09:31	It would be pretty hard to take someone out of a hotel room against their will without getting caught on camera, right?
124	00:09:31	00:09:32	I'll pull surveillance.
125	00:09:38	00:09:41	Looks like Mr. Wilson was here for a special occasion.
126	00:09:41	00:09:42	Yeah? (camera clicks)
127	00:09:45	00:09:50	Today and for all eternity-- I dedicate my soul to you.
128	00:09:50	00:09:51	I love you, too, honey.
129	00:09:51	00:09:53	They're wedding vows.
130	00:09:53	00:09:54	He was getting married.
131	00:09:58	00:10:00	Found a yellow contact lens.
132	00:10:00	00:10:02	That's an unusual color.
133	00:10:02	00:10:05	Victim wasn't wearing contacts.
134	00:10:11	00:10:13	Huh.
135	00:10:13	00:10:15	A Celtic love knot.
136	00:10:15	00:10:19	It's where, uh, the expression tying the knot came from, you know. Uh-huh.
137	00:10:19	00:10:22	I got a couple of receipts here.
138	00:10:22	00:10:30	One for flowers, one for a cake, and according to this, they're supposed to be delivered to the Unity Room of this hotel on the seventh.
139	00:10:30	00:10:32	The wedding's today.
140	00:10:49	00:10:51	You wouldn't happen to have any garlic on you, would you?
141	00:10:51	00:10:52	No, I'm fresh out.
142	00:10:52	00:10:54	Ah.
143	00:11:03	00:11:06	I think I'm going to be sick.
