	start	end	text
0	00:00:30	00:00:32	Stop! No!
1	00:00:42	00:00:44	You're delicious.
2	00:00:44	00:00:46	Whoa. Whoa. Whoa. Whoa. Whoa.
3	00:00:46	00:00:47	Hang on a second.
4	00:00:47	00:00:49	Now you're saying your attacker looked like me?
5	00:00:49	00:00:53	But ten minutes ago, you said, I couldn't see him 'cause I was blindfolded.
6	00:00:53	00:00:57	That is technically right, but by the sound of his voice, I could... I could totally picture him.
7	00:00:57	00:00:59	All right. Okay.
8	00:00:59	00:01:05	So this shadowy figure, who looks just like my colleague here, grabs you off the street... Blindfolds you.
9	00:01:05	00:01:12	...blindfolds you, drives you to a dark room, reeking of brimstone, cuts off a hunk of your leg, and then...
10	00:01:12	00:01:14	And he eats it!
11	00:01:14	00:01:19	Right in front of me!
12	00:01:19	00:01:21	Only...
13	00:01:21	00:01:22	What?
14	00:01:22	00:01:26	Now that I think about it...
15	00:01:26	00:01:28	he sounded more like you.
16	00:01:28	00:01:31	Absolutely delectable.
17	00:01:34	00:01:36	Okay, Owen.
18	00:01:36	00:01:37	Thanks for sharing your story.
19	00:01:37	00:01:43	I'm telling you, this city is writhing with flesh-hungry psychopaths.
20	00:01:43	00:01:48	Hardly go to the grocery store anymore without some Dahmer-looking bag boy salivating over me.
21	00:01:48	00:01:52	(cell phone chimes) Well, it's a good thing that you escaped this particular psychopath.
22	00:01:55	00:01:58	You know what? Owen, it's been fun, but that's the morgue calling.
23	00:01:58	00:02:00	We got to go.
24	00:02:00	00:02:03	We'll start a file and we'll keep an eye out.
25	00:02:03	00:02:05	Make sure you go see a doctor.
26	00:02:05	00:02:06	Yeah, have him check your head.
27	00:02:06	00:02:07	Uh, excuse me?
28	00:02:07	00:02:09	Make sure you get in bed.
29	00:02:09	00:02:12	Right. Okay. Yeah...
30	00:02:16	00:02:18	Hey, man, sorry. I heard you were looking for me.
31	00:02:18	00:02:22	I had some lunatic at PD talking about a people-eater.
32	00:02:22	00:02:25	I heard about it, and that's why I asked for you.
33	00:02:25	00:02:30	That story might not be so loony.
34	00:02:30	00:02:31	A worker just called this in.
35	00:02:31	00:02:33	Found it at the garbage dump.
36	00:02:33	00:02:39	These, uh, rectangular wounds exhibit a serration of a steak knife.
37	00:02:39	00:02:41	What are those particles around the wound?
38	00:02:41	00:02:43	Seasoning of salt and sage.
39	00:02:43	00:02:46	Per Hodges's microscope, not my taste buds.
40	00:02:46	00:02:47	I get it.
41	00:02:47	00:02:48	This is a prank, right?
42	00:02:48	00:02:49	This is real.
43	00:02:49	00:02:55	A-A crude dismemberment like this leaves me little doubt that this meat is murder.
44	00:02:55	00:03:04	World-class restaurants, endless buffets-- all those tasty choices, and we've got a cannibal in Las Vegas.
45	00:03:04	00:03:52	[The Who's Who Are You] [rock music] - ♪ Oh-oh-oh ♪ - ♪ Who ♪ Nick pulled prints from the hand, then he went up to the lab to run them.
46	00:03:52	00:03:54	Looky there.
47	00:03:54	00:03:58	Second instar maggots...
48	00:03:58	00:04:00	...on our cannibal's leftovers.
49	00:04:00	00:04:01	What do you think?
50	00:04:01	00:04:03	Two, three days into decomp?
51	00:04:03	00:04:04	About that.
52	00:04:04	00:04:11	Two marks on the bone indicate a serrated knife cut through muscle and tendons, allowing disarticulation.
53	00:04:11	00:04:13	No medical expertise necessary.
54	00:04:13	00:04:17	Well, it's really no different than pulling a drumstick off a raw chicken.
55	00:04:17	00:04:19	A little different, Doc.
56	00:04:19	00:04:22	Nick gave me some photos of the other guy.
57	00:04:22	00:04:24	Owen Linder, right?
58	00:04:24	00:04:26	The dinner who got away.
59	00:04:26	00:04:32	Look at this-- the wound on Mr. Linder's leg exhibits the same distinct blade flaw as these wounds.
60	00:04:35	00:04:38	So, same knife, same assailant maybe.
61	00:04:38	00:04:39	But I heard Owen's story won't help much.
62	00:04:39	00:04:41	He didn't see his attacker.
63	00:04:41	00:04:46	He claims that he was abducted off the street, blindfolded, then driven to some room.
64	00:04:48	00:04:57	The pain of his leg being filleted made him break free and run blindly into the night.
65	00:04:57	00:04:59	So, no idea where he ran from?
66	00:04:59	00:05:02	Mm-mm. By the time the cops showed up, he was completely turned around.
67	00:05:02	00:05:03	Okay, boys.
68	00:05:03	00:05:09	The, uh, print on the hand says Dennis Hagel.
69	00:05:09	00:05:11	Former endoscopic surgery tech.
70	00:05:11	00:05:13	Got fired for stealing meds. Hmm.
71	00:05:13	00:05:15	So, patrol's out there right now looking for the rest of him.
72	00:05:15	00:05:20	I hope they find him alive and otherwise intact.
73	00:05:20	00:05:24	You are a deeply bizarre man.
74	00:05:24	00:05:26	Oh, yeah? Well, you're no walk in the park, you know.
75	00:05:26	00:05:27	Not you.
76	00:05:27	00:05:30	I was talking about Owen Linder.
77	00:05:30	00:05:32	I've been doing some digging on this guy.
78	00:05:32	00:05:33	There's more to his story?
79	00:05:33	00:05:35	A twisted prologue.
80	00:05:35	00:05:40	Owen has been spending some serious time in a very dark corner of the Internet.
81	00:05:40	00:05:42	Vore.
82	00:05:42	00:05:50	Short for vorarephilia-- an erotic, compulsive fixation that involves eating or being eaten by other living things.
83	00:05:50	00:05:53	Cannibalism.
84	00:05:53	00:05:56	Well, that's just one room in the Vore fetish madhouse.
85	00:05:56	00:06:03	Others involve man-eating plants and giant hungry cats and a whole pornucopia of things you don't even want to know about.
86	00:06:03	00:06:05	You're right there.
87	00:06:05	00:06:08	But Owen here is into plain old cannibalism.
88	00:06:08	00:06:10	At least the idea of it.
89	00:06:10	00:06:12	I mean, he is all over these sites.
90	00:06:12	00:06:14	Doing what?
91	00:06:17	00:06:19	talking about his desire to be devoured.
92	00:06:19	00:06:23	Sharing his fantasies of having his flesh chewed up and swallowed.
93	00:06:23	00:06:28	Yeah, but his fantasy became a... a bloody reality.
94	00:06:28	00:06:31	So, what do you think, that he asked for what happened?
95	00:06:31	00:06:35	That he offered himself up to a... a real-life cannibal?
96	00:06:35	00:06:39	I think that Owen and I need to chew the fat.
97	00:06:46	00:06:49	Did I forget to mention this part of the story?
98	00:06:49	00:06:54	I could tell you guys barely believed me about the attack, much less if it looked like I asked for it.
99	00:06:54	00:06:56	So you didn't ask for it?
100	00:06:56	00:06:58	For a guy to help himself to a hunk of my leg?
101	00:06:58	00:07:00	Are you nuts?!
102	00:07:00	00:07:01	It was supposed to be role-playing.
103	00:07:01	00:07:03	I thought I made that very clear to him.
104	00:07:03	00:07:04	Clear to who?
105	00:07:04	00:07:06	Your attacker?
106	00:07:06	00:07:08	Yeah.
107	00:07:08	00:07:10	Who was he? I don't know.
108	00:07:10	00:07:12	Guy responded privately to one of my Web posts.
109	00:07:12	00:07:15	Said he was a pred looking for prey.
110	00:07:15	00:07:16	Went by the name Eater.
111	00:07:16	00:07:18	Wanted to meet up.
112	00:07:18	00:07:21	So you made a... date?
113	00:07:21	00:07:25	Yeah. Eater told me, uh, to wait in front of my house, and he sneaks up.
114	00:07:25	00:07:26	(snaps fingers) Blindfold.
115	00:07:26	00:07:28	Puts me in the car, takes me to his place.
116	00:07:28	00:07:30	You went willingly?
117	00:07:30	00:07:31	Oh, yeah.
118	00:07:31	00:07:33	Yeah, but I figured, you know, we'd...
119	00:07:33	00:07:36	we'd get out the condiments, you know, slather up and...
120	00:07:36	00:07:37	All right. All right.
121	00:07:37	00:07:39	All right. That's enough.
122	00:07:39	00:07:40	Right.
123	00:07:40	00:07:42	So, after he cut you up...
124	00:07:42	00:07:43	Yeah.
125	00:07:43	00:07:44	...everything else you told us...
126	00:07:44	00:07:50	My daring escape and flee to freedom-- all true.
127	00:07:50	00:07:52	I swear. All right.
128	00:07:52	00:07:55	We're gonna need to see all your online correspondence with this Eater.
129	00:07:55	00:07:58	All right, sure, but it won't help you track him.
130	00:07:58	00:08:00	Eater was strictly anonymous.
131	00:08:00	00:08:04	No way he's leaving any digital breadcrumbs behind.
132	00:08:04	00:08:06	Oh, yeah? Yeah.
133	00:08:06	00:08:07	Well, he did leave us this.
134	00:08:07	00:08:09	Part of a meal.
135	00:08:09	00:08:12	Named... Dennis Hagel. You know him?
136	00:08:12	00:08:15	Maybe he frequented the same Vore sites.
137	00:08:15	00:08:18	Maybe he shared the same interests.
138	00:08:18	00:08:20	Vegas local.
139	00:08:20	00:08:22	He worked in endoscopic surgery.
140	00:08:22	00:08:25	Oh.
141	00:08:25	00:08:27	Like when they stick a camera down your throat?
142	00:08:27	00:08:28	Into your belly?
143	00:08:28	00:08:32	Yeah.
144	00:08:32	00:08:35	What is it, Owen?
145	00:08:37	00:08:40	There's something you need to see.
146	00:08:42	00:08:44	Greg just sent over this video.
147	00:08:44	00:08:51	Owen Linder claims it's a snuff film that's been making its way around the online Vore community-- a snuff film like no one's ever seen before.
148	00:08:51	00:08:55	According to Owen, this lady's name is Miss Feed.
149	00:08:55	00:08:58	Hi, out there.
150	00:08:58	00:09:01	It's another... sunny day in Vegas.
151	00:09:01	00:09:03	Want to have some fun?
152	00:09:03	00:09:04	Webcam stripper.
153	00:09:04	00:09:06	No, not really.
154	00:09:06	00:09:11	She offers a unique service to vore-heads like Owen that dream of being gobbled up.
155	00:09:11	00:09:13	You look so yummy.
156	00:09:13	00:09:16	Mmm. And I'm just so hungry.
157	00:09:16	00:09:19	I can't wait...
158	00:09:19	00:09:23	...to devour you.
159	00:09:24	00:09:25	This is new.
160	00:09:30	00:09:31	Endoscopic camera.
161	00:09:31	00:09:34	Possibly manned by our disarmed victim, Dennis Hagel.
162	00:09:34	00:09:38	Can't be too many people with that skill-set involved with this kind of stuff.
163	00:09:38	00:09:39	Yeah.
164	00:09:42	00:09:44	And we've reached her stomach.
165	00:09:44	00:09:46	Lovely.
166	00:09:47	00:09:49	Whoa. What was that?
167	00:09:49	00:09:53	Oh, my God. It's a knife.
168	00:09:53	00:09:54	She's getting stabbed.
169	00:09:54	00:09:58	Let it play.
170	00:10:00	00:10:02	All that blood-- an artery was hit.
171	00:10:02	00:10:04	She's dying.
172	00:10:07	00:10:11	Uh, wh-what does the video's metadata say?
173	00:10:11	00:10:16	Originated three days ago, but it bounced through proxies, obscuring any other information.
174	00:10:16	00:10:20	So, we have a murder victim with no name and no idea where the crime scene is.
175	00:10:20	00:10:23	Video's all we got to work with.
176	00:10:23	00:10:28	Well, if we can stand a closer look, there might be something in here that can help us.
177	00:10:28	00:10:31	Let's split it up. Go frame by frame.
178	00:10:31	00:10:33	Listen, Stephanie, why don't we reschedule.
179	00:10:33	00:10:36	I'm completely jammed up in traffic on the Strip.
180	00:10:36	00:10:37	Okay. Bye.
181	00:10:37	00:10:40	Who you hiding from?
182	00:10:40	00:10:42	Head of my share-free election committee.
183	00:10:42	00:10:45	A smart woman, tons of energy, but...
184	00:10:45	00:10:46	You can't stand her.
185	00:10:46	00:10:49	Well, you're welcome to take refuge in here if you want.
186	00:10:49	00:10:51	I mean...
187	00:10:51	00:10:53	election's over a year away.
188	00:10:53	00:10:58	They're already pressuring me about my image, my platform, soliciting contributions.
189	00:10:58	00:11:01	Getting appointed, I avoided that whole campaign circus.
190	00:11:01	00:11:03	Well, no one's gonna run against you this time.
191	00:11:03	00:11:05	So, your job should be safe, right?
192	00:11:05	00:11:07	Well, that's the other thing.
193	00:11:07	00:11:12	I don't know if I want it.
194	00:11:12	00:11:13	Really?
195	00:11:13	00:11:16	Sometimes I miss the lab.
196	00:11:16	00:11:19	The way you get to work here, it's clean, honest.
197	00:11:19	00:11:20	You don't have to get your hands dirty.
