	start	end	text
0	00:00:16	00:00:17	Lieutenant Hughes?
1	00:00:17	00:00:19	You got a suspect for me, I believe.
2	00:00:19	00:00:21	We are bringing him in now.
3	00:00:21	00:00:23	Felony auto theft, right?
4	00:00:23	00:00:25	Your lab sent this file over.
5	00:00:25	00:00:28	Some kid totaled Councilman Hawk's new BMW?
6	00:00:28	00:00:30	You got a political one.
7	00:00:30	00:00:32	Jacob Baker.
8	00:00:32	00:00:34	Jacob Baker?
9	00:00:34	00:00:38	Isn't he the guy that CSI Stokes brought in for pointing lasers at airplanes?
10	00:00:38	00:00:40	I thought Nick had scared him straight, but I guess not.
11	00:00:40	00:00:43	All right, tell the councilman he can rest easy.
12	00:00:43	00:00:45	We will get justice for his Beemer.
13	00:00:45	00:00:47	Thanks for bringing him in, Blake.
14	00:00:47	00:00:49	No problem. Headed back out on patrol.
15	00:00:49	00:00:50	Change of plans.
16	00:00:50	00:00:52	I cleared it with your sergeant.
17	00:00:52	00:00:54	I need you to cover Dolan at the reception desk.
18	00:00:54	00:00:56	Okay...
19	00:00:56	00:00:57	You know how I love taking orders from you.
20	00:00:57	00:01:01	Am I going to have to report you for insubordination, Officer Hughes?
21	00:01:01	00:01:04	Go ahead. I'll claim sexual harassment, Lieutenant Hughes.
22	00:01:04	00:01:06	Guys, get a room.
23	00:01:06	00:01:09	Oh, that's right, you don't have to, you're already married.
24	00:01:10	00:01:11	So, tell me about the kid.
25	00:01:11	00:01:12	Give you any trouble?
26	00:01:12	00:01:13	No. Seemed like a mama's boy.
27	00:01:13	00:01:15	You should talk.
28	00:01:15	00:01:16	See what I have to put up with? Ooh.
29	00:01:22	00:01:25	Sir, I am connecting you to Detective Crawford right now.
30	00:01:25	00:01:27	Cavalry's arrived.
31	00:01:27	00:01:29	What did you do to your wife to deserve this?
32	00:01:29	00:01:31	Just taking one for the team.
33	00:01:31	00:01:32	Well, it's all yours.
34	00:01:32	00:01:40	I need you to fill out your name in the top box there, and then your home address goes in the box right below that.
35	00:01:40	00:01:42	Okay, who's next?
36	00:01:42	00:01:44	Please step up to the counter.
37	00:01:44	00:01:46	Hey, kid, what do you think you're doing?!
38	00:01:46	00:01:48	Son, you got to wait your turn.
39	00:01:50	00:01:52	Hey! Did you hear me?
40	00:01:58	00:02:00	Just relax, all right?
41	00:02:00	00:02:02	Just take it easy.
42	00:02:08	00:02:10	Go, go!
43	00:02:48	00:02:50	He's got another gun!
44	00:03:15	00:03:17	Hold your fire! Russell's in there!
45	00:03:17	00:03:18	(panting) Okay.
46	00:03:18	00:03:19	Okay, easy.
47	00:03:19	00:03:20	(groans) Just take it easy.
48	00:04:00	00:04:03	...Desert Palm Hospital.
49	00:04:03	00:04:10	Our understanding is the shooter has now barricaded himself inside an interrogation room and is holding hostages.
50	00:04:10	00:04:12	No word yet on whether or not What the hell's going on?
51	00:04:12	00:04:13	there are any casualties.
