	start	end	text
0	00:00:08	00:00:11	I searched the vehicle at the CSI garage.
1	00:00:11	00:00:13	I discovered the knife under the passenger's seat.
2	00:00:13	00:00:17	Now, is this the knife you found?
3	00:00:19	00:00:20	Yes, it is.
4	00:00:20	00:00:21	Hmm.
5	00:00:21	00:00:24	Who was the registered owner of the vehicle?
6	00:00:24	00:00:27	Michael Fife, the defendant.
7	00:00:27	00:00:32	Please describe the physical condition of the knife when you discovered it.
8	00:00:33	00:00:35	The knife was wrapped in a white towel.
9	00:00:35	00:00:38	Both the towel and the knife were caked with dried blood.
10	00:00:39	00:00:42	And how did you process this evidence?
11	00:00:42	00:00:45	I swabbed the blood and sent a sample to the DNA lab.
12	00:00:45	00:00:48	The lab technician ran the sample through CODIS.
13	00:00:48	00:00:53	The DNA sample was a match to a recent rape and homicide victim, Rachel Lyford.
14	00:00:53	00:00:59	Rachel Lyford who lived in unit seven of the Saturn Arms Apartment complex.
15	00:00:59	00:01:02	The same complex as the defendant?
16	00:01:02	00:01:03	That's correct.
17	00:01:03	00:01:09	Is this knife consistent in size and shape to the fatal wounds sustained by Rachel Lyford?
18	00:01:09	00:01:10	Yes, it is.
19	00:01:10	00:01:11	Thank you.
20	00:01:11	00:01:14	Your Honor, we have no further questions for CSI Brown.
21	00:01:14	00:01:17	Mr. Matthews.
22	00:01:17	00:01:22	Mr. Brown, you stated that you found the knife in Mr. Fife's vehicle.
23	00:01:22	00:01:23	Is that correct?
24	00:01:23	00:01:24	Yes, that's correct.
25	00:01:24	00:01:26	Why did you search his vehicle?
26	00:01:26	00:01:28	I received a call from Officer Watson.
27	00:01:29	00:01:32	He informed me that he had pulled the defendant over to cite him for a broken taillight.
28	00:01:33	00:01:37	After running his plates, it was discovered that the defendant had an outstanding warrant for drugs.
29	00:01:37	00:01:41	He then arrested Mr. Fife and ordered a respond and tow.
30	00:01:41	00:01:44	At which point, he asked me to search the vehicle for drugs.
31	00:01:44	00:01:47	That's when I found the knife.
32	00:01:47	00:01:48	Mm-hmm.
33	00:01:48	00:01:53	At what point did you secure the warrant to search Mr. Fife's vehicle?
34	00:01:57	00:02:01	Officer Watson would have secured the warrant prior to calling me.
